Date,Price,Open,High,Low,Vol.,Change %
6/15/2010,"1,115.20","1,091.20","1,115.60","1,091.20",,2.35%
6/14/2010,"1,089.60","1,095.00","1,105.90","1,089.00",,-0.18%
6/11/2010,"1,091.60","1,082.70","1,092.20","1,077.10",,0.44%
6/10/2010,"1,086.80","1,058.80","1,087.80","1,058.80",,2.95%
6/9/2010,"1,055.70","1,062.80","1,077.70","1,052.20",,-0.59%
6/8/2010,"1,062.00","1,050.80","1,063.20","1,042.20",,1.09%
6/7/2010,"1,050.50","1,065.80","1,071.40","1,049.90",,-1.35%
6/4/2010,"1,064.90","1,098.40","1,098.40","1,060.50",,-3.44%
6/3/2010,"1,102.80","1,098.80","1,105.70","1,091.80",,0.40%
6/2/2010,"1,098.40","1,073.00","1,098.60","1,072.00",,2.59%
6/1/2010,"1,070.70","1,087.30","1,094.80","1,069.90",,-1.72%
5/28/2010,"1,089.40","1,102.60","1,102.60","1,084.80",,-1.24%
5/27/2010,"1,103.10","1,074.30","1,103.50","1,074.30",,3.29%
5/26/2010,"1,068.00","1,075.50","1,090.80","1,065.60",,-0.56%
5/25/2010,"1,074.00","1,067.40","1,074.80","1,040.80",,0.03%
5/24/2010,"1,073.70","1,084.80","1,090.00","1,072.70",,-1.29%
5/21/2010,"1,087.70","1,067.30","1,090.20","1,055.90",,1.50%
5/20/2010,"1,071.60","1,107.30","1,107.30","1,071.60",,-3.89%
5/19/2010,"1,115.00","1,119.60","1,124.30","1,100.70",,-0.52%
5/18/2010,"1,120.80","1,138.80","1,148.70","1,117.20",,-1.42%
5/17/2010,"1,136.90","1,136.50","1,141.90","1,115.00",,0.11%
5/14/2010,"1,135.70","1,157.20","1,157.20","1,126.10",,-1.87%
5/13/2010,"1,157.40","1,170.00","1,173.60","1,156.10",,-1.22%
5/12/2010,"1,171.70","1,155.40","1,172.90","1,155.40",,1.38%
5/11/2010,"1,155.80","1,156.40","1,170.50","1,147.70",,-0.34%
5/10/2010,"1,159.70","1,122.30","1,163.80","1,122.30",,4.39%
5/7/2010,"1,110.90","1,127.00","1,135.10","1,094.20",,-1.53%
5/6/2010,"1,128.20","1,164.40","1,167.60","1,065.80",,-3.23%
5/5/2010,"1,165.90","1,169.20","1,176.00","1,158.20",,-0.66%
5/4/2010,"1,173.60","1,197.50","1,197.50","1,168.10",,-2.39%
5/3/2010,"1,202.30","1,188.60","1,205.10","1,188.60",,1.31%
4/30/2010,"1,186.70","1,206.80","1,208.00","1,186.30",,-1.67%
4/29/2010,"1,206.80","1,193.30","1,209.40","1,193.30",,1.29%
4/28/2010,"1,191.40","1,184.60","1,195.00","1,181.80",,0.65%
4/27/2010,"1,183.70","1,209.90","1,211.40","1,181.60",,-2.33%
4/26/2010,"1,212.00","1,217.10","1,219.80","1,211.10",,-0.44%
4/23/2010,"1,217.30","1,207.90","1,217.30","1,205.10",,0.71%
4/22/2010,"1,208.70","1,202.50","1,210.30","1,190.20",,0.23%
4/21/2010,"1,205.90","1,207.20","1,211.00","1,198.80",,-0.11%
4/20/2010,"1,207.20","1,199.00","1,208.60","1,199.00",,0.81%
4/19/2010,"1,197.50","1,192.10","1,197.90","1,183.70",,0.45%
4/16/2010,"1,192.10","1,210.20","1,210.20","1,186.80",,-1.62%
4/15/2010,"1,211.70","1,210.80","1,213.90","1,208.50",,0.08%
4/14/2010,"1,210.70","1,198.70","1,210.70","1,198.70",,1.12%
4/13/2010,"1,197.30","1,195.90","1,199.00","1,188.80",,0.07%
4/12/2010,"1,196.50","1,194.90","1,199.20","1,194.70",,0.18%
4/9/2010,"1,194.40","1,187.50","1,194.70","1,187.20",,0.67%
4/8/2010,"1,186.40","1,181.80","1,188.50","1,175.10",,0.33%
4/7/2010,"1,182.50","1,188.20","1,189.60","1,177.20",,-0.58%
4/6/2010,"1,189.40","1,186.00","1,191.80","1,182.80",,0.17%
4/5/2010,"1,187.40","1,178.70","1,187.70","1,178.70",,0.79%
4/1/2010,"1,178.10","1,171.20","1,181.40","1,170.70",,0.74%
3/31/2010,"1,169.40","1,171.80","1,174.60","1,165.80",,-0.33%
3/30/2010,"1,173.30","1,173.80","1,177.80","1,168.90",,0.01%
3/29/2010,"1,173.20","1,167.70","1,174.80","1,167.70",,0.57%
3/26/2010,"1,166.60","1,167.60","1,173.90","1,161.50",,0.08%
3/25/2010,"1,165.70","1,170.00","1,180.70","1,165.10",,-0.17%
3/24/2010,"1,167.70","1,172.70","1,173.00","1,166.00",,-0.55%
3/23/2010,"1,174.20","1,166.50","1,174.70","1,163.80",,0.72%
3/22/2010,"1,165.80","1,157.20","1,167.80","1,152.90",,0.51%
3/19/2010,"1,159.90","1,166.70","1,169.20","1,155.30",,-0.51%
3/18/2010,"1,165.80","1,166.10","1,167.80","1,161.20",,-0.03%
3/17/2010,"1,166.20","1,159.90","1,169.80","1,159.90",,0.58%
3/16/2010,"1,159.50","1,150.80","1,160.30","1,150.30",,0.78%
3/15/2010,"1,150.50","1,148.50","1,151.00","1,141.50",,0.04%
3/12/2010,"1,150.00","1,151.70","1,153.40","1,147.00",,-0.02%
3/11/2010,"1,150.20","1,144.00","1,150.20","1,139.00",,0.40%
3/10/2010,"1,145.60","1,140.20","1,148.30","1,140.10",,0.45%
3/9/2010,"1,140.50","1,137.60","1,145.40","1,134.90",,0.18%
3/8/2010,"1,138.50","1,138.40","1,141.00","1,136.80",,-0.02%
3/5/2010,"1,138.70","1,125.10","1,139.40","1,125.10",,1.40%
3/4/2010,"1,123.00","1,119.10","1,123.70","1,116.70",,0.38%
3/3/2010,"1,118.80","1,119.40","1,125.60","1,116.60",,0.04%
3/2/2010,"1,118.30","1,117.00","1,123.50","1,116.50",,0.23%
3/1/2010,"1,115.70","1,105.40","1,116.10","1,105.40",,1.01%
2/26/2010,"1,104.50","1,103.10","1,107.20","1,097.60",,0.15%
2/25/2010,"1,102.90","1,101.20","1,103.50","1,086.00",,-0.21%
2/24/2010,"1,105.20","1,095.90","1,106.40","1,095.50",,0.97%
2/23/2010,"1,094.60","1,107.50","1,108.60","1,092.20",,-1.21%
2/22/2010,"1,108.00","1,110.00","1,112.30","1,105.40",,-0.11%
2/19/2010,"1,109.20","1,105.50","1,112.40","1,100.80",,0.22%
2/18/2010,"1,106.80","1,099.00","1,108.20","1,097.50",,0.66%
2/17/2010,"1,099.50","1,096.10","1,101.00","1,094.70",,0.42%
2/16/2010,"1,094.90","1,079.10","1,095.70","1,079.10",,1.80%
2/12/2010,"1,075.50","1,076.00","1,077.80","1,063.00",,-0.28%
2/11/2010,"1,078.50","1,067.10","1,080.00","1,060.60",,0.97%
2/10/2010,"1,068.10","1,069.70","1,073.70","1,059.30",,-0.22%
2/9/2010,"1,070.50","1,060.10","1,079.30","1,060.10",,1.31%
2/8/2010,"1,056.70","1,065.50","1,071.20","1,056.50",,-0.89%
2/5/2010,"1,066.20","1,064.10","1,067.10","1,044.50",,0.29%
2/4/2010,"1,063.10","1,097.20","1,097.20","1,062.80",,-3.12%
2/3/2010,"1,097.30","1,100.70","1,102.70","1,094.00",,-0.54%
2/2/2010,"1,103.30","1,090.00","1,104.70","1,088.00",,1.29%
2/1/2010,"1,089.20","1,073.90","1,089.40","1,073.90",,1.42%
1/29/2010,"1,073.90","1,087.60","1,096.50","1,071.60",,-0.98%
1/28/2010,"1,084.50","1,096.90","1,100.20","1,078.50",,-1.18%
1/27/2010,"1,097.50","1,091.90","1,099.50","1,083.10",,0.49%
1/26/2010,"1,092.20","1,095.80","1,103.70","1,089.90",,-0.42%
1/25/2010,"1,096.80","1,092.40","1,103.00","1,092.40",,0.46%
1/22/2010,"1,091.80","1,115.50","1,115.50","1,090.20",,-2.21%
1/21/2010,"1,116.50","1,138.70","1,141.60","1,114.80",,-1.89%
1/20/2010,"1,138.00","1,148.00","1,148.00","1,129.20",,-1.06%
1/19/2010,"1,150.20","1,136.00","1,150.50","1,135.80",,1.25%
1/15/2010,"1,136.00","1,147.70","1,147.80","1,131.40",,-1.09%
1/14/2010,"1,148.50","1,145.70","1,150.40","1,143.80",,0.24%
1/13/2010,"1,145.70","1,137.30","1,148.40","1,133.20",,0.84%
1/12/2010,"1,136.20","1,143.80","1,143.80","1,131.80",,-0.94%
1/11/2010,"1,147.00","1,146.00","1,149.70","1,142.00",,0.17%
1/8/2010,"1,145.00","1,140.50","1,145.40","1,136.20",,0.29%
1/7/2010,"1,141.70","1,136.30","1,142.50","1,131.30",,0.40%
1/6/2010,"1,137.10","1,135.70","1,139.20","1,134.00",,0.05%
1/5/2010,"1,136.50","1,132.70","1,136.60","1,129.70",,0.31%
1/4/2010,"1,133.00","1,116.60","1,133.90","1,116.60",,1.61%
12/31/2009,"1,115.10","1,126.60","1,127.60","1,114.80",,-1.00%
12/30/2009,"1,126.40","1,125.50","1,126.40","1,121.90",,0.02%
12/29/2009,"1,126.20","1,128.50","1,130.40","1,126.10",,-0.14%
12/28/2009,"1,127.80","1,127.50","1,130.40","1,123.50",,0.12%
12/24/2009,"1,126.50","1,121.10","1,126.50","1,121.10",,0.53%
12/23/2009,"1,120.60","1,118.80","1,121.60","1,116.00",,0.23%
12/22/2009,"1,118.00","1,114.50","1,120.30","1,114.50",,0.36%
12/21/2009,"1,114.00","1,105.30","1,117.70","1,105.30",,1.04%
12/18/2009,"1,102.50","1,097.90","1,103.70","1,093.90",,0.58%
12/17/2009,"1,096.10","1,106.40","1,106.40","1,095.90",,-1.18%
12/16/2009,"1,109.20","1,108.60","1,116.20","1,108.00",,0.12%
12/15/2009,"1,107.90","1,114.10","1,114.10","1,105.30",,-0.56%
12/14/2009,"1,114.10","1,107.80","1,114.80","1,107.80",,0.70%
12/11/2009,"1,106.40","1,104.00","1,108.50","1,101.30",,0.37%
12/10/2009,"1,102.30","1,098.70","1,106.20","1,098.70",,0.57%
12/9/2009,"1,096.00","1,091.10","1,097.00","1,085.90",,0.38%
12/8/2009,"1,091.90","1,103.00","1,103.00","1,088.60",,-1.02%
12/7/2009,"1,103.20","1,105.50","1,110.70","1,100.80",,-0.25%
12/4/2009,"1,106.00","1,100.40","1,119.10","1,096.50",,0.55%
12/3/2009,"1,099.90","1,110.60","1,117.30","1,098.70",,-0.84%
12/2/2009,"1,109.20","1,109.00","1,115.60","1,105.30",,0.03%
12/1/2009,"1,108.90","1,098.90","1,112.30","1,098.90",,1.21%
11/30/2009,"1,095.60","1,091.10","1,097.20","1,086.20",,0.38%
11/27/2009,"1,091.50","1,105.50","1,105.50","1,083.70",,-1.72%
11/25/2009,"1,110.60","1,106.50","1,111.20","1,104.80",,0.44%
11/24/2009,"1,105.70","1,105.80","1,107.60","1,097.60",,-0.05%
11/23/2009,"1,106.20","1,094.90","1,112.40","1,094.90",,1.36%
11/20/2009,"1,091.40","1,094.70","1,094.70","1,086.80",,-0.32%
11/19/2009,"1,094.90","1,106.40","1,106.40","1,088.40",,-1.34%
11/18/2009,"1,109.80","1,109.40","1,111.10","1,102.70",,-0.05%
11/17/2009,"1,110.30","1,109.20","1,110.50","1,102.20",,0.09%
11/16/2009,"1,109.30","1,094.10","1,113.70","1,094.10",,1.44%
11/13/2009,"1,093.50","1,087.60","1,097.80","1,085.30",,0.58%
11/12/2009,"1,087.20","1,098.30","1,102.00","1,084.90",,-1.03%
11/11/2009,"1,098.50","1,096.00","1,105.40","1,093.80",,0.50%
11/10/2009,"1,093.00","1,091.90","1,096.40","1,087.40",,-0.01%
11/9/2009,"1,093.10","1,072.30","1,093.20","1,072.30",,2.23%
11/6/2009,"1,069.30","1,065.00","1,071.50","1,059.30",,0.25%
11/5/2009,"1,066.60","1,047.30","1,066.70","1,047.30",,1.92%
11/4/2009,"1,046.50","1,047.10","1,061.00","1,045.20",,0.11%
11/3/2009,"1,045.40","1,040.90","1,046.40","1,033.90",,0.24%
11/2/2009,"1,042.90","1,036.20","1,052.20","1,029.40",,0.65%
10/30/2009,"1,036.20","1,065.40","1,065.40","1,033.40",,-2.80%
10/29/2009,"1,066.10","1,043.70","1,066.80","1,043.70",,2.25%
10/28/2009,"1,042.60","1,061.50","1,063.30","1,042.20",,-1.96%
10/27/2009,"1,063.40","1,067.50","1,072.50","1,060.60",,-0.34%
10/26/2009,"1,067.00","1,080.40","1,091.80","1,065.20",,-1.17%
10/23/2009,"1,079.60","1,095.60","1,095.80","1,075.50",,-1.22%
10/22/2009,"1,092.90","1,081.00","1,095.20","1,074.30",,1.06%
10/21/2009,"1,081.40","1,090.40","1,101.40","1,080.80",,-0.89%
10/20/2009,"1,091.10","1,098.60","1,098.60","1,086.20",,-0.62%
10/19/2009,"1,097.90","1,088.20","1,100.20","1,086.50",,0.94%
10/16/2009,"1,087.70","1,094.70","1,094.70","1,081.50",,-0.81%
10/15/2009,"1,096.60","1,090.40","1,096.60","1,086.40",,0.42%
10/14/2009,"1,092.00","1,078.70","1,093.20","1,078.70",,1.75%
10/13/2009,"1,073.20","1,075.00","1,075.30","1,066.70",,-0.28%
10/12/2009,"1,076.20","1,071.60","1,079.50","1,071.60",,0.44%
10/9/2009,"1,071.50","1,065.30","1,071.50","1,063.00",,0.56%
10/8/2009,"1,065.50","1,060.00","1,070.70","1,060.00",,0.75%
10/7/2009,"1,057.60","1,053.70","1,058.00","1,050.10",,0.27%
10/6/2009,"1,054.70","1,042.00","1,060.50","1,042.00",,1.36%
10/5/2009,"1,040.50","1,026.90","1,042.60","1,025.90",,1.49%
10/2/2009,"1,025.20","1,029.70","1,030.60","1,020.00",,-0.45%
10/1/2009,"1,029.80","1,054.90","1,054.90","1,029.50",,-2.58%
9/30/2009,"1,057.10","1,061.00","1,063.40","1,046.50",,-0.33%
9/29/2009,"1,060.60","1,063.70","1,069.60","1,057.80",,-0.23%
9/28/2009,"1,063.00","1,045.40","1,065.10","1,045.40",,1.78%
9/25/2009,"1,044.40","1,049.50","1,053.50","1,041.20",,-0.61%
9/24/2009,"1,050.80","1,062.60","1,066.30","1,045.80",,-0.95%
9/23/2009,"1,060.90","1,072.70","1,080.20","1,060.40",,-1.01%
9/22/2009,"1,071.70","1,066.30","1,073.80","1,066.30",,0.66%
9/21/2009,"1,064.70","1,067.10","1,067.30","1,057.50",,-0.34%
9/18/2009,"1,068.30","1,066.60","1,071.50","1,064.30",,0.26%
9/17/2009,"1,065.50","1,067.90","1,074.80","1,061.20",,-0.31%
9/16/2009,"1,068.80","1,054.00","1,068.80","1,052.90",,1.54%
9/15/2009,"1,052.60","1,049.00","1,056.00","1,043.40",,0.31%
9/14/2009,"1,049.30","1,040.20","1,049.70","1,035.00",,0.63%
9/11/2009,"1,042.70","1,043.90","1,048.20","1,038.40",,-0.13%
9/10/2009,"1,044.10","1,033.00","1,044.10","1,028.00",,1.04%
9/9/2009,"1,033.40","1,025.40","1,036.30","1,024.00",,0.78%
9/8/2009,"1,025.40","1,018.70","1,026.10","1,018.70",,0.89%
9/4/2009,"1,016.40","1,003.80","1,016.50","1,001.60",,1.32%
9/3/2009,"1,003.20",996.1,"1,003.40",992.2,,0.84%
9/2/2009,994.8,996.1,"1,000.30",992,,-0.32%
9/1/2009,998,"1,019.50","1,028.50",996.3,,-2.21%
8/31/2009,"1,020.60","1,025.20","1,025.20","1,014.60",,-0.81%
8/28/2009,"1,028.90","1,031.60","1,039.50","1,023.10",,-0.20%
8/27/2009,"1,031.00","1,027.80","1,033.30","1,016.20",,0.28%
8/26/2009,"1,028.10","1,027.30","1,032.50","1,021.60",,0.01%
8/25/2009,"1,028.00","1,026.60","1,037.80","1,026.20",,0.23%
8/24/2009,"1,025.60","1,026.60","1,035.80","1,022.50",,-0.05%
8/21/2009,"1,026.10","1,009.10","1,027.60","1,009.10",,1.86%
8/20/2009,"1,007.40",996.4,"1,008.90",996.4,,1.09%
8/19/2009,996.5,986.9,999.6,980.6,,0.69%
8/18/2009,989.7,980.6,991.2,980.6,,1.02%
8/17/2009,979.7,998.2,998.2,978.5,,-2.43%
8/14/2009,"1,004.10","1,012.20","1,012.60",994.6,,-0.85%
8/13/2009,"1,012.70","1,005.90","1,013.10","1,000.80",,0.69%
8/12/2009,"1,005.80",994,"1,012.80",993.4,,1.15%
8/11/2009,994.4,"1,005.80","1,005.80",992.4,,-1.26%
8/10/2009,"1,007.10","1,008.90","1,010.10","1,001.00",,-0.34%
8/7/2009,"1,010.50",999.8,"1,018.00",999.8,,1.34%
8/6/2009,997.1,"1,004.10","1,008.00",992.5,,-0.56%
8/5/2009,"1,002.70","1,005.40","1,006.60",994.3,,-0.29%
8/4/2009,"1,005.60","1,001.40","1,007.10",996.7,,0.30%
8/3/2009,"1,002.60",990.2,"1,003.60",990.2,,1.53%
7/31/2009,987.5,986.8,993.2,982.9,,0.07%
7/30/2009,986.8,976,996.7,976,,1.20%
7/29/2009,975.1,977.7,977.8,968.6,,-0.46%
7/28/2009,979.6,981.5,982.4,969.4,,-0.26%
7/27/2009,982.2,978.6,982.5,972.3,,0.30%
7/24/2009,979.3,972.2,979.8,966,,0.31%
7/23/2009,976.3,954.1,979.4,953.3,,2.33%
7/22/2009,954.1,953.4,959.8,947.8,,-0.05%
7/21/2009,954.6,952,956.5,943.2,,0.37%
7/20/2009,951.1,942.1,951.6,941,,1.14%
7/17/2009,940.4,940.6,941.9,934.6,,-0.03%
7/16/2009,940.7,930.2,944,927.5,,0.86%
7/15/2009,932.7,910.1,934,910.1,,2.97%
7/14/2009,905.8,900.8,905.8,896.5,,0.53%
7/13/2009,901,879.6,901,875.3,,2.49%
7/10/2009,879.1,880,883.6,872.8,,-0.41%
7/9/2009,882.7,881.3,887.9,878.5,,0.35%
7/8/2009,879.6,881.9,886.8,869.3,,-0.16%
7/7/2009,881,898.6,898.6,879.9,,-1.97%
7/6/2009,898.7,894.3,898.7,886.4,,0.26%
7/2/2009,896.4,921.2,921.2,896.4,,-2.91%
7/1/2009,923.3,920.8,931.9,920.8,,0.44%
6/30/2009,919.3,927.1,930,912.9,,-0.85%
6/29/2009,927.2,919.9,928,916.2,,0.90%
6/26/2009,918.9,918.8,922,913,,-0.15%
6/25/2009,920.3,899.5,921.4,896.3,,2.15%
6/24/2009,900.9,896.3,910.9,896.3,,0.65%
6/23/2009,895.1,893.5,898.7,888.9,,0.24%
6/22/2009,893,918.1,918.1,893,,-3.06%
6/19/2009,921.2,920,927.1,915.8,,0.30%
6/18/2009,918.4,910.9,921.9,907.9,,0.85%
6/17/2009,910.7,911.9,918.4,903.8,,-0.14%
6/16/2009,912,925.6,928,911.6,,-1.27%
6/15/2009,923.7,942.5,942.5,919.6,,-2.38%
6/12/2009,946.2,943.4,946.3,935.7,,0.14%
6/11/2009,944.9,939,956.2,939,,0.62%
6/10/2009,939.1,942.7,949.8,928,,-0.35%
6/9/2009,942.4,940.4,946.9,936.1,,0.35%
6/8/2009,939.1,938.1,946.3,926.4,,-0.11%
6/5/2009,940.1,945.7,951.7,934.1,,-0.25%
6/4/2009,942.5,932.5,942.5,929.3,,1.15%
6/3/2009,931.8,942.5,942.5,923.9,,-1.37%
6/2/2009,944.7,942.9,949.4,938.5,,0.19%
6/1/2009,942.9,923.3,947.8,923.3,,2.59%
5/29/2009,919.1,907,920,903.6,,1.36%
5/28/2009,906.8,893,909.5,887.6,,1.53%
5/27/2009,893.1,910,913.8,891.9,,-1.89%
5/26/2009,910.3,887,911.8,881.5,,2.63%
5/22/2009,887,888.7,896.6,883.8,,-0.15%
5/21/2009,888.3,900.4,900.4,879.6,,-1.68%
5/20/2009,903.5,908.6,924.6,901.4,,-0.51%
5/19/2009,908.1,909.7,916.4,905.2,,-0.18%
5/18/2009,909.7,886.1,910,886.1,,3.04%
5/15/2009,882.9,892.8,897,878.9,,-1.14%
5/14/2009,893.1,884.2,898.4,882.5,,1.04%
5/13/2009,883.9,905.4,905.4,882.8,,-2.70%
5/12/2009,908.4,910.5,915.6,896.5,,-0.09%
5/11/2009,909.2,923,923,908.7,,-2.15%
5/8/2009,929.2,909,930.2,909,,2.40%
5/7/2009,907.4,919.6,929.6,901.4,,-1.32%
5/6/2009,919.5,904,920.3,904,,1.74%
5/5/2009,903.8,906.1,907.7,897.3,,-0.37%
5/4/2009,907.2,879.2,907.9,879.2,,3.38%
5/1/2009,877.5,872.7,880.5,866.1,,0.54%
4/30/2009,872.8,876.6,888.7,868.5,,-0.09%
4/29/2009,873.6,856.9,882.1,856.9,,2.15%
4/28/2009,855.2,854.5,864.5,847.1,,-0.27%
4/27/2009,857.5,862.8,868.8,854.6,,-1.00%
4/24/2009,866.2,853.9,871.8,853.9,,1.68%
4/23/2009,851.9,844.6,852.9,835.5,,1.00%
4/22/2009,843.5,847.3,861.8,840.6,,-0.78%
4/21/2009,850.1,831.2,850.1,826.8,,2.13%
4/20/2009,832.4,868.3,868.3,832.4,,-4.28%
4/17/2009,869.6,865.2,875.6,860.9,,0.50%
4/16/2009,865.3,854.5,870.4,847,,1.55%
4/15/2009,852.1,839.4,852.9,835.6,,1.26%
4/14/2009,841.5,856.9,856.9,840.2,,-2.00%
4/13/2009,858.7,855.3,864.3,845.4,,0.25%
4/9/2009,856.6,829.3,856.9,829.3,,3.81%
4/8/2009,825.2,816.8,828.4,814.8,,1.19%
4/7/2009,815.5,834.1,834.1,814.5,,-2.39%
4/6/2009,835.5,839.8,839.8,822.8,,-0.83%
4/3/2009,842.5,835.1,842.5,826.7,,0.97%
4/2/2009,834.4,814.5,845.6,814.5,,2.87%
4/1/2009,811.1,793.6,813.6,783.3,,1.65%
3/31/2009,797.9,790.9,810.5,790.9,,1.32%
3/30/2009,787.5,809.1,809.1,779.8,,-3.48%
3/27/2009,815.9,828.7,828.7,813.4,,-2.04%
3/26/2009,832.9,814.1,833,814.1,,2.33%
3/25/2009,813.9,806.8,826.8,791.4,,0.97%
3/24/2009,806.1,820.6,823.6,805.5,,-2.04%
3/23/2009,822.9,772.3,823.4,772.3,,7.08%
3/20/2009,768.5,784.6,788.9,766.2,,-1.98%
3/19/2009,784,797.9,803.2,781.8,,-1.31%
3/18/2009,794.4,776,803,765.6,,2.09%
3/17/2009,778.1,753.9,778.1,749.9,,3.21%
3/16/2009,753.9,758.8,774.5,753.4,,-0.34%
3/13/2009,756.5,752,758.3,742.5,,0.77%
3/12/2009,750.7,720.9,752.6,714.8,,4.06%
3/11/2009,721.4,719.6,731.9,713.9,,0.25%
3/10/2009,719.6,679.3,719.6,679.3,,6.37%
3/9/2009,676.5,680.8,695.3,672.9,,-1.01%
3/6/2009,683.4,684,699.1,666.8,,0.13%
3/5/2009,682.5,708.3,708.3,677.9,,-4.26%
3/4/2009,712.9,698.6,724.1,698.6,,2.38%
3/3/2009,696.3,704.4,711.7,692.3,,-0.64%
3/2/2009,700.8,729.6,729.6,699.7,,-4.67%
2/27/2009,735.1,749.9,751.3,734.5,,-2.35%
2/26/2009,752.8,765.8,779.4,751.8,,-1.58%
2/25/2009,764.9,770.6,780.1,752.9,,-1.06%
2/24/2009,773.1,744.7,775.5,744.7,,4.01%
2/23/2009,743.3,773.2,777.9,742.4,,-3.47%
2/20/2009,770,775.9,778.7,754.2,,-1.14%
2/19/2009,778.9,787.9,797.6,777,,-1.20%
2/18/2009,788.4,791.1,796.2,780.4,,-0.10%
2/17/2009,789.2,818.6,818.6,789.2,,-4.55%
2/13/2009,826.8,834,839.4,825.2,,-1.01%
2/12/2009,835.2,829.9,835.5,808.1,,0.18%
2/11/2009,833.7,827.4,838.2,822.3,,0.79%
2/10/2009,827.2,866.9,868,823,,-4.91%
2/9/2009,869.9,868.2,875,861.6,,0.15%
2/6/2009,868.6,846.1,870.8,845.4,,2.68%
2/5/2009,845.9,831.8,850.5,819.9,,1.65%
2/4/2009,832.2,837.8,851.9,829.2,,-0.75%
2/3/2009,838.5,825.7,842.6,822,,1.59%
2/2/2009,825.4,823.1,830.8,812.9,,-0.06%
1/30/2009,825.9,845.7,851.7,821.7,,-2.27%
1/29/2009,845.1,868.9,868.9,844.1,,-3.32%
1/28/2009,874.1,845.7,877.9,845.7,,3.36%
1/27/2009,845.7,837.3,850.5,835.4,,1.09%
1/26/2009,836.6,832.5,852.5,827.7,,0.55%
1/23/2009,832,822.2,838.6,806.1,,0.54%
1/22/2009,827.5,839.7,839.7,811.3,,-1.51%
1/21/2009,840.2,806.8,841.7,804.3,,4.35%
1/20/2009,805.2,849.6,849.6,804.5,,-5.28%
1/16/2009,850.1,844.5,858.1,830.7,,0.76%
1/15/2009,843.7,842,851.6,817,,0.13%
1/14/2009,842.6,867.3,867.3,836.9,,-3.35%
1/13/2009,871.8,869.8,877,862,,0.17%
1/12/2009,870.3,890.4,890.4,864.3,,-2.26%
1/9/2009,890.4,909.9,911.9,888.3,,-2.12%
1/8/2009,909.7,905.7,910,896.8,,0.34%
1/7/2009,906.6,927.5,927.5,902.4,,-3.01%
1/6/2009,934.7,931.2,943.9,927.3,,0.78%
1/5/2009,927.5,929.2,936.6,919.5,,-0.46%
1/2/2009,931.8,903,934.7,899.4,,3.17%
12/31/2008,903.2,890.6,910.3,889.7,,1.41%
12/30/2008,890.6,870.6,891.1,870.6,,2.44%
12/29/2008,869.4,872.4,873.7,857.1,,-0.39%
12/26/2008,872.8,869.5,873.7,866.5,,0.54%
12/24/2008,868.1,863.9,869.8,861.4,,0.57%
12/23/2008,863.2,874.3,880.4,860.1,,-0.96%
12/22/2008,871.6,887.2,887.4,857.1,,-1.84%
12/19/2008,887.9,887,905.5,883,,0.29%
12/18/2008,885.3,906,911,877.4,,-2.11%
12/17/2008,904.4,908.2,918.9,895.9,,-0.96%
12/16/2008,913.2,871.5,914.7,871.5,,5.13%
12/15/2008,868.6,881.1,884.6,857.7,,-1.26%
12/12/2008,879.7,871.8,883.2,851.4,,0.70%
12/11/2008,873.6,898.4,904.6,868.7,,-2.85%
12/10/2008,899.2,892.2,908.3,885.5,,1.18%
12/9/2008,888.7,906.5,916.3,885.4,,-2.31%
12/8/2008,909.7,882.7,918.6,882.7,,3.84%
12/5/2008,876.1,844.4,879.4,818.4,,3.66%
12/4/2008,845.2,869.8,875.6,833.6,,-2.93%
12/3/2008,870.7,843.6,873.1,827.6,,2.58%
12/2/2008,848.8,817.9,850.5,817.9,,3.99%
12/1/2008,816.2,888.6,888.6,815.7,,-8.93%
11/28/2008,896.2,886.9,896.2,881.2,,0.96%
11/26/2008,887.7,852.9,887.7,841.4,,3.53%
11/25/2008,857.4,853.4,868.9,835,,0.66%
11/24/2008,851.8,801.2,865.6,801.2,,6.47%
11/21/2008,800,755.8,801.2,741,,6.33%
11/20/2008,752.4,805.9,820.5,747.8,,-6.72%
11/19/2008,806.6,859,864.6,806.2,,-6.11%
11/18/2008,859.1,852.3,865.9,826.8,,0.98%
11/17/2008,850.8,873.2,882.3,849,,-2.58%
11/14/2008,873.3,904.4,916.9,869.9,,-4.17%
11/13/2008,911.3,853.1,913,818.7,,6.92%
11/12/2008,852.3,893.4,893.4,850.5,,-5.19%
11/11/2008,899,917.1,917.1,884.9,,-2.20%
11/10/2008,919.2,936.8,952,907.5,,-1.27%
11/7/2008,931,907.4,931.5,906.9,,2.88%
11/6/2008,904.9,952.4,952.4,899.7,,-5.03%
11/5/2008,952.8,"1,001.80","1,001.80",949.9,,-5.27%
11/4/2008,"1,005.80",971.3,"1,007.50",971.3,,4.09%
11/3/2008,966.3,968.7,975.6,958.8,,-0.26%
10/31/2008,968.8,953.1,984.4,944.6,,1.54%
10/30/2008,954.1,939.4,963.2,928.5,,2.58%
10/29/2008,930.1,939.5,970,922.3,,-1.11%
10/28/2008,940.5,848.9,940.5,845.3,,10.79%
10/27/2008,848.9,874.3,893.8,846.8,,-3.18%
10/24/2008,876.8,895.2,896.3,852.9,,-3.45%
10/23/2008,908.1,899.1,922.8,858.4,,1.26%
10/22/2008,896.8,951.7,951.7,875.8,,-6.09%
