Final_Value,Total_Return,Annualized_Return
202560.4590169263,1.025604590169263,1.0256045901692628
192964.9364098006,0.929649364098006,0.9296493640980061
109634.17621118453,0.09634176211184531,0.09634176211184542
80757.05653336788,-0.19242943466632118,-0.19242943466632123
64193.08364261348,-0.3580691635738652,-0.3580691635738652
133963.56272050578,0.3396356272050578,0.3396356272050578
66174.19242682701,-0.3382580757317299,-0.33825807573172995
97514.8505105535,-0.024851494894464993,-0.02485149489446503
83320.52796959812,-0.16679472030401885,-0.16679472030401887
45202.25334567636,-0.5479774665432364,-0.5479774665432364
86261.35567931023,-0.13738644320689766,-0.13738644320689763
160804.97913701145,0.6080497913701145,0.6080497913701146
235359.97747635792,1.3535997747635793,1.353599774763579
57526.596621585966,-0.4247340337841403,-0.4247340337841403
179090.18397651069,0.7909018397651069,0.7909018397651069
122710.77224216759,0.22710772242167587,0.22710772242167576
92419.40281322143,-0.0758059718677857,-0.0758059718677857
105032.29667924147,0.050322966792414665,0.05032296679241477
54044.18816442798,-0.4595581183557202,-0.45955811835572025
39715.87690617922,-0.6028412309382079,-0.6028412309382079
77220.78120915008,-0.22779218790849917,-0.2277921879084992
56430.77493158113,-0.4356922506841887,-0.4356922506841887
80657.74189342083,-0.19342258106579174,-0.1934225810657918
215268.39608748257,1.1526839608748256,1.1526839608748256
127835.14682070422,0.2783514682070422,0.27835146820704226
213066.1128172678,1.130661128172678,1.1306611281726782
78387.6183767354,-0.21612381623264607,-0.2161238162326461
107426.30113682512,0.07426301136825117,0.0742630113682512
35281.42513182535,-0.6471857486817465,-0.6471857486817465
133687.26632182527,0.3368726632182527,0.3368726632182526
99376.84224256943,-0.006231577574305702,-0.006231577574305702
97019.26592088089,-0.02980734079119109,-0.029807340791191073
104720.1700822602,0.047201700822602,0.047201700822602
60694.46300555085,-0.3930553699444915,-0.3930553699444914
103782.13459441245,0.03782134594412448,0.03782134594412456
132528.6505842466,0.32528650584246616,0.3252865058424661
72567.57547937363,-0.27432424520626375,-0.27432424520626375
81122.16100241328,-0.18877838997586718,-0.18877838997586716
138920.67194028807,0.3892067194028807,0.38920671940288076
113792.044816241,0.13792044816241003,0.13792044816241011
55214.698094484476,-0.44785301905515523,-0.4478530190551553
107658.02239683253,0.0765802239683253,0.07658022396832531
96611.54131057867,-0.03388458689421328,-0.03388458689421325
52225.738299336175,-0.4777426170066382,-0.4777426170066382
181995.47497670696,0.8199547497670696,0.8199547497670696
82413.372987883,-0.17586627012116995,-0.17586627012116995
98888.51423722289,-0.011114857627771126,-0.011114857627771091
99048.72666396436,-0.00951273336035636,-0.009512733360356407
232847.72404125216,1.3284772404125216,1.3284772404125218
166409.59722149937,0.6640959722149937,0.6640959722149937
62454.56951775556,-0.3754543048224444,-0.37545430482244435
212729.36631352842,1.1272936631352841,1.1272936631352843
115571.46139635271,0.1557146139635271,0.15571461396352704
142647.51140558592,0.42647511405585914,0.42647511405585914
119826.86826250206,0.1982686826250206,0.19826868262502062
93869.37294532242,-0.061306270546775773,-0.06130627054677573
78935.54294555838,-0.2106445705444162,-0.2106445705444162
122312.54741090366,0.22312547410903658,0.2231254741090365
54148.94273822348,-0.45851057261776523,-0.4585105726177652
80967.306535404,-0.19032693464595998,-0.19032693464595996
59530.75292273114,-0.4046924707726886,-0.40469247077268866
92378.34004778841,-0.07621659952211586,-0.0762165995221159
76159.81473530496,-0.23840185264695044,-0.23840185264695046
44927.19189350079,-0.550728081064992,-0.550728081064992
53821.00687492317,-0.4617899312507683,-0.4617899312507683
95360.75010327004,-0.04639249896729962,-0.04639249896729958
67423.47662926538,-0.32576523370734617,-0.3257652337073462
47952.27752142767,-0.5204772247857233,-0.5204772247857232
77426.83177374623,-0.22573168226253765,-0.2257316822625377
124858.33506643855,0.2485833506643855,0.24858335066438553
69861.67773430857,-0.3013832226569143,-0.3013832226569143
146231.56443093024,0.46231564430930244,0.4623156443093024
100036.2828397908,0.0003628283979080152,0.00036282839790802157
155211.24549154955,0.5521124549154954,0.5521124549154954
161499.74006474458,0.6149974006474458,0.6149974006474457
79199.28601564505,-0.20800713984354952,-0.20800713984354957
65716.28663849375,-0.34283713361506246,-0.3428371336150625
60221.3669340651,-0.397786330659349,-0.397786330659349
73688.36308779844,-0.2631163691220156,-0.26311636912201564
149471.89660724194,0.49471896607241944,0.4947189660724194
123786.78689339603,0.23786786893396028,0.23786786893396017
39037.345851213926,-0.6096265414878608,-0.6096265414878608
44682.75877465576,-0.5531724122534424,-0.5531724122534424
83804.11816976362,-0.1619588183023638,-0.1619588183023638
66894.21977132713,-0.3310578022867287,-0.33105780228672865
117654.68557426993,0.17654685574269927,0.17654685574269924
103556.24975590264,0.03556249755902638,0.035562497559026296
92065.16268175276,-0.07934837318247243,-0.07934837318247245
51025.08213984656,-0.4897491786015344,-0.48974917860153433
95312.94812947714,-0.046870518705228605,-0.046870518705228625
82647.00071011673,-0.17352999289883272,-0.17352999289883275
115196.4959297585,0.15196495929758502,0.1519649592975849
67914.72590868603,-0.3208527409131397,-0.32085274091313976
103580.51858983474,0.03580518589834741,0.03580518589834747
64181.95707553896,-0.3581804292446104,-0.35818042924461047
203559.8126364269,1.035598126364269,1.035598126364269
80024.90143949147,-0.1997509856050853,-0.1997509856050853
117434.4343878592,0.17434434387859205,0.1743443438785921
67728.5942539198,-0.322714057460802,-0.32271405746080195
180234.32501797477,0.8023432501797477,0.8023432501797476
89280.27639416636,-0.10719723605833642,-0.10719723605833642
66110.21273126105,-0.33889787268738947,-0.33889787268738947
169947.60955890917,0.6994760955890917,0.6994760955890917
71166.56183768106,-0.2883343816231894,-0.28833438162318936
236468.18998207923,1.3646818998207924,1.3646818998207921
50689.61336146241,-0.4931038663853759,-0.49310386638537584
103640.26675169638,0.036402667516963846,0.03640266751696375
101334.87636203234,0.013348763620323443,0.013348763620323334
197129.7397564603,0.971297397564603,0.9712973975646031
73194.17541545247,-0.26805824584547533,-0.26805824584547533
55126.744578104466,-0.44873255421895536,-0.4487325542189553
48942.11661010098,-0.5105788338989902,-0.5105788338989902
120129.28522418386,0.20129285224183854,0.20129285224183846
89708.45405552072,-0.1029154594447928,-0.10291545944479275
101547.02180619877,0.015470218061987688,0.015470218061987673
73024.74080607727,-0.2697525919392273,-0.2697525919392273
49436.297854193435,-0.5056370214580657,-0.5056370214580657
127035.45405162132,0.27035454051621316,0.2703545405162131
72070.72873670938,-0.27929271263290617,-0.2792927126329062
79733.18136654366,-0.20266818633456335,-0.2026681863345634
190242.4141993171,0.9024241419931711,0.9024241419931711
68588.17693766832,-0.3141182306233168,-0.3141182306233168
142258.87460891614,0.4225887460891614,0.4225887460891615
151216.75839645232,0.5121675839645232,0.5121675839645232
112438.62092796303,0.12438620927963027,0.12438620927963018
43567.57457544957,-0.5643242542455043,-0.5643242542455043
157448.31054988064,0.5744831054988064,0.5744831054988064
98431.49371003537,-0.01568506289964629,-0.01568506289964633
64736.20130144698,-0.3526379869855302,-0.35263798698553017
42827.80593445996,-0.5717219406554004,-0.5717219406554004
182282.41284281833,0.8228241284281833,0.8228241284281834
60863.57480189633,-0.39136425198103675,-0.39136425198103675
77750.50711718723,-0.22249492882812774,-0.2224949288281277
85202.82742550537,-0.1479717257449463,-0.14797172574494633
81764.19196999777,-0.18235808030002226,-0.18235808030002232
63459.59564928814,-0.36540404350711864,-0.36540404350711864
146540.88413097063,0.46540884130970633,0.4654088413097064
56941.67259701832,-0.43058327402981683,-0.4305832740298168
53435.775789909436,-0.46564224210090566,-0.46564224210090566
302324.7405645032,2.023247405645032,2.023247405645032
151949.17621301184,0.5194917621301185,0.5194917621301185
59301.1325411582,-0.406988674588418,-0.40698867458841803
52546.15002888818,-0.4745384997111182,-0.47453849971111817
57846.066559019106,-0.42153933440980895,-0.42153933440980895
40844.734285330094,-0.591552657146699,-0.5915526571466991
71234.77324837899,-0.28765226751621015,-0.2876522675162101
194141.99464867343,0.9414199464867342,0.9414199464867343
52281.06216521753,-0.47718937834782466,-0.4771893783478247
123456.61229916761,0.2345661229916761,0.234566122991676
201217.08601313987,1.0121708601313986,1.0121708601313988
120834.31861537904,0.20834318615379044,0.20834318615379055
65303.1153698214,-0.34696884630178604,-0.34696884630178604
89528.50526971105,-0.10471494730288948,-0.10471494730288944
80989.40524940287,-0.19010594750597126,-0.19010594750597132
56924.30350829447,-0.4307569649170553,-0.4307569649170553
79395.81858336764,-0.2060418141663236,-0.2060418141663236
33063.20290457826,-0.6693679709542173,-0.6693679709542174
110579.80201971132,0.10579802019711322,0.10579802019711315
67382.08399158869,-0.3261791600841131,-0.3261791600841131
207042.6732540045,1.070426732540045,1.070426732540045
64513.75127065886,-0.3548624872934114,-0.3548624872934114
76883.69502753598,-0.23116304972464016,-0.2311630497246402
89634.64577892951,-0.10365354221070491,-0.10365354221070489
176384.1465040967,0.7638414650409668,0.7638414650409668
93264.04643174581,-0.0673595356825419,-0.06735953568254194
76025.21062882384,-0.23974789371176158,-0.23974789371176153
83767.8342408514,-0.162321657591486,-0.16232165759148598
30226.638747925794,-0.6977336125207421,-0.6977336125207421
90066.21162589267,-0.09933788374107332,-0.09933788374107333
75924.85290167133,-0.2407514709832867,-0.24075147098328675
84913.27805701373,-0.15086721942986275,-0.1508672194298627
155060.85435232177,0.5506085435232176,0.5506085435232178
122422.89149695289,0.22422891496952885,0.2242289149695289
66014.85301675116,-0.3398514698324884,-0.3398514698324884
127587.39655161576,0.2758739655161576,0.2758739655161577
114077.8421418018,0.14077842141801797,0.14077842141801789
49327.62279535566,-0.5067237720464434,-0.5067237720464435
165056.38575884272,0.6505638575884272,0.6505638575884272
90515.79065224074,-0.09484209347759257,-0.09484209347759254
119318.53164090717,0.19318531640907166,0.19318531640907177
159663.67960672796,0.5966367960672796,0.5966367960672796
212639.1597700236,1.1263915977002361,1.126391597700236
117724.25714779737,0.17724257147797368,0.17724257147797373
82287.8052135265,-0.17712194786473498,-0.177121947864735
131728.49370781594,0.3172849370781594,0.3172849370781594
91190.20917574056,-0.08809790824259442,-0.08809790824259445
40465.77787720518,-0.5953422212279482,-0.5953422212279482
96411.80618988145,-0.03588193810118551,-0.03588193810118556
184135.49482097116,0.8413549482097116,0.8413549482097116
120279.63807864393,0.20279638078643925,0.20279638078643925
110167.59807370826,0.10167598073708257,0.10167598073708262
124014.96048175804,0.2401496048175804,0.2401496048175804
123110.76019631408,0.23110760196314076,0.23110760196314084
93946.39429549883,-0.06053605704501169,-0.06053605704501175
36325.795390815845,-0.6367420460918416,-0.6367420460918416
89459.14401254787,-0.1054085598745213,-0.10540855987452136
151990.8688461801,0.5199086884618009,0.5199086884618009
61095.59417930189,-0.3890440582069811,-0.3890440582069812
56706.05013254861,-0.43293949867451387,-0.43293949867451387
198754.0587395735,0.9875405873957349,0.9875405873957348
63993.93008947749,-0.3600606991052251,-0.3600606991052251
102593.41129493284,0.02593411294932841,0.02593411294932846
121071.07713089546,0.21071077130895458,0.21071077130895466
219750.48584783226,1.1975048584783226,1.1975048584783226
130296.66316181986,0.3029666316181986,0.3029666316181985
79611.82454960053,-0.20388175450399473,-0.2038817545039947
137285.8605844789,0.37285860584478914,0.37285860584478914
51702.03593376098,-0.48297964066239024,-0.4829796406623902
59287.56132624363,-0.4071243867375637,-0.4071243867375637
106915.20180978793,0.06915201809787934,0.0691520180978793
79972.33920689895,-0.20027660793101051,-0.20027660793101054
76147.331073901,-0.23852668926098994,-0.23852668926098997
53059.68927388409,-0.4694031072611591,-0.4694031072611591
147937.44951659007,0.47937449516590075,0.4793744951659007
59761.88809697589,-0.4023811190302411,-0.4023811190302411
96183.83193491441,-0.03816168065085585,-0.0381616806508559
61247.34250853973,-0.3875265749146027,-0.38752657491460263
111755.66878534165,0.11755668785341651,0.11755668785341644
56496.46460976264,-0.43503535390237363,-0.4350353539023736
91481.5364890227,-0.08518463510977294,-0.08518463510977292
81069.15603232224,-0.18930843967677763,-0.18930843967677768
94983.77204565106,-0.050162279543489424,-0.050162279543489396
86313.48469282484,-0.13686515307175157,-0.1368651530717515
81778.46439179202,-0.1822153560820798,-0.18221535608207984
182733.60686483808,0.8273360686483807,0.8273360686483808
100792.52692982602,0.007925269298260245,0.007925269298260318
82059.50566192089,-0.17940494338079108,-0.17940494338079105
70010.96354283563,-0.29989036457164375,-0.29989036457164375
94382.20813433228,-0.05617791865667721,-0.056177918656677206
122768.98176733144,0.2276898176733144,0.22768981767331442
41458.13210867692,-0.5854186789132308,-0.5854186789132308
73100.00613643823,-0.2689999386356177,-0.2689999386356178
62622.65396117559,-0.3737734603882441,-0.3737734603882441
62875.09405559592,-0.37124905944404085,-0.37124905944404085
121294.77266395377,0.21294772663953773,0.21294772663953765
131625.1387142692,0.31625138714269213,0.3162513871426922
75725.57641955023,-0.24274423580449772,-0.24274423580449778
55591.18035961991,-0.4440881964038009,-0.4440881964038009
278690.61144264106,1.7869061144264107,1.7869061144264107
71527.14603814845,-0.2847285396185155,-0.2847285396185155
68604.24935663815,-0.3139575064336185,-0.3139575064336185
61567.52822161905,-0.38432471778380944,-0.3843247177838095
94698.46309662457,-0.05301536903375425,-0.053015369033754256
70488.6736421076,-0.2951132635789239,-0.295113263578924
39808.89653507534,-0.6019110346492466,-0.6019110346492466
59120.98349964954,-0.40879016500350457,-0.4087901650035046
96464.33470999042,-0.0353566529000958,-0.03535665290009582
155406.81465907124,0.5540681465907125,0.5540681465907125
58660.11029154474,-0.4133988970845526,-0.4133988970845526
100567.22536793644,0.005672253679364366,0.005672253679364303
63574.275576790285,-0.36425724423209715,-0.36425724423209715
53575.42191165637,-0.4642457808834363,-0.46424578088343627
89788.07667503005,-0.10211923324969946,-0.10211923324969951
80879.88755355364,-0.19120112446446363,-0.1912011244644637
105531.88613616377,0.05531886136163768,0.05531886136163777
71885.41193820843,-0.2811458806179157,-0.2811458806179157
95343.82461550384,-0.04656175384496164,-0.04656175384496164
102998.59007678239,0.029985900767823915,0.029985900767823814
78355.77019604892,-0.2164422980395108,-0.21644229803951076
114266.28378892559,0.1426628378892559,0.14266283788925582
168934.53922898934,0.6893453922898933,0.6893453922898933
122328.33245027198,0.22328332450271976,0.2232833245027197
96965.86983901779,-0.030341301609822114,-0.03034130160982207
85727.88409486263,-0.1427211590513737,-0.14272115905137372
130485.0554769447,0.30485055476944706,0.3048505547694471
90097.03046897285,-0.09902969531027149,-0.0990296953102715
291295.89452460175,1.9129589452460176,1.9129589452460176
63901.63645077556,-0.36098363549224444,-0.36098363549224444
88421.58571689914,-0.11578414283100864,-0.11578414283100869
135073.14354215903,0.3507314354215903,0.35073143542159024
56246.96706844446,-0.4375303293155554,-0.43753032931555547
90703.97792835676,-0.09296022071643238,-0.0929602207164324
71027.87471154974,-0.2897212528845026,-0.28972125288450257
55856.405363844664,-0.44143594636155337,-0.44143594636155337
152294.0832360309,0.5229408323603092,0.5229408323603091
134264.82570258132,0.3426482570258132,0.34264825702581314
89418.69370085363,-0.10581306299146366,-0.10581306299146365
54960.48667597585,-0.4503951332402415,-0.4503951332402415
69595.52585104397,-0.30404474148956023,-0.3040447414895603
46228.182448376494,-0.537718175516235,-0.537718175516235
117654.48395413486,0.17654483954134864,0.1765448395413487
149002.04802641284,0.4900204802641284,0.49002048026412837
77200.12760660793,-0.2279987239339207,-0.22799872393392073
37593.76552772958,-0.6240623447227042,-0.6240623447227043
78191.5019477697,-0.21808498052230293,-0.21808498052230296
79411.18628624982,-0.20588813713750176,-0.20588813713750176
120680.16441581547,0.20680164415815466,0.2068016441581546
88271.59739602744,-0.11728402603972558,-0.11728402603972554
85767.38297319184,-0.14232617026808161,-0.1423261702680816
153317.51443607034,0.5331751443607035,0.5331751443607033
154801.9421309139,0.5480194213091389,0.5480194213091389
87455.54156326283,-0.12544458436737171,-0.12544458436737171
135524.51762036758,0.3552451762036758,0.3552451762036759
63921.882653018234,-0.36078117346981764,-0.36078117346981764
47763.36008173076,-0.5223663991826925,-0.5223663991826923
122700.06575408054,0.2270006575408054,0.22700065754080545
108497.39848868415,0.0849739848868415,0.0849739848868416
108466.68350622362,0.0846668350622362,0.08466683506223616
84405.69915698348,-0.1559430084301652,-0.15594300843016518
105007.54783852151,0.0500754783852151,0.05007547838521509
87633.54359398634,-0.12366456406013662,-0.1236645640601366
46797.14674636682,-0.5320285325363318,-0.5320285325363318
190364.138720252,0.90364138720252,0.90364138720252
170373.1352548197,0.7037313525481971,0.703731352548197
98330.10000567716,-0.016698999943228408,-0.016698999943228432
75584.05525114608,-0.24415944748853916,-0.24415944748853913
40230.543491382305,-0.5976945650861769,-0.5976945650861769
68335.52159712589,-0.31664478402874113,-0.3166447840287411
89479.32300578816,-0.1052067699421184,-0.10520676994211842
77113.66747984555,-0.2288633252015445,-0.2288633252015445
96674.8103645795,-0.033251896354204946,-0.03325189635420489
57941.124278585434,-0.4205887572141457,-0.4205887572141457
84328.44535094089,-0.15671554649059108,-0.15671554649059105
181220.60129863216,0.8122060129863216,0.8122060129863216
73337.08675860798,-0.26662913241392017,-0.26662913241392017
95742.73936154907,-0.04257260638450927,-0.042572606384509326
97484.56537396395,-0.02515434626036047,-0.025154346260360505
47113.55242710448,-0.5288644757289552,-0.5288644757289552
56728.904325096904,-0.432710956749031,-0.43271095674903093
32792.17611997354,-0.6720782388002646,-0.6720782388002646
60886.506129241316,-0.39113493870758687,-0.39113493870758687
93218.15986946395,-0.06781840130536046,-0.06781840130536043
73912.1376591937,-0.260878623408063,-0.260878623408063
107884.56679391651,0.07884566793916514,0.07884566793916514
59480.423088494266,-0.40519576911505734,-0.4051957691150574
33942.537865224316,-0.6605746213477568,-0.6605746213477568
97277.48822204364,-0.027225117779563587,-0.0272251177795636
109289.84482640201,0.09289844826402012,0.09289844826402005
82005.5944181945,-0.17994405581805506,-0.17994405581805506
58749.475288353104,-0.41250524711646896,-0.41250524711646896
124053.11754940014,0.24053117549400135,0.24053117549400138
57399.573730977114,-0.42600426269022884,-0.42600426269022884
75720.77078112832,-0.2427922921887168,-0.24279229218871679
40623.14668519832,-0.5937685331480168,-0.5937685331480168
33446.1753861601,-0.665538246138399,-0.665538246138399
53969.81908643581,-0.4603018091356419,-0.4603018091356419
62254.96545335575,-0.3774503454664425,-0.3774503454664425
87737.8630704502,-0.12262136929549801,-0.12262136929549805
78935.20609082059,-0.2106479390917941,-0.21064793909179413
97321.5785537623,-0.026784214462376985,-0.026784214462377
63388.72891516718,-0.3661127108483282,-0.3661127108483282
77971.77026912796,-0.22028229730872045,-0.2202822973087204
114465.04047001505,0.14465040470015053,0.14465040470015045
64106.881027902884,-0.35893118972097116,-0.35893118972097116
75052.98401316981,-0.24947015986830184,-0.2494701598683019
69380.19419721985,-0.3061980580278015,-0.3061980580278014
71200.96348267239,-0.2879903651732761,-0.28799036517327603
108942.102262515,0.08942102262515007,0.08942102262515017
46034.57625975564,-0.5396542374024436,-0.5396542374024436
62006.0910601962,-0.379939089398038,-0.379939089398038
161621.8658574337,0.616218658574337,0.616218658574337
168350.08474495707,0.6835008474495707,0.6835008474495707
59521.858581724155,-0.4047814141827585,-0.4047814141827585
102104.6585603834,0.021046585603833955,0.02104658560383399
73029.33604756942,-0.2697066395243058,-0.26970663952430585
60218.26577610749,-0.3978173422389251,-0.3978173422389252
81267.9676582099,-0.18732032341790095,-0.18732032341790095
155336.74729307913,0.5533674729307912,0.5533674729307914
87756.31450916277,-0.12243685490837233,-0.1224368549083723
151766.48960084646,0.5176648960084645,0.5176648960084647
92006.81222545933,-0.07993187774540668,-0.07993187774540667
108870.90770025729,0.08870907700257288,0.08870907700257291
59271.42608611255,-0.4072857391388745,-0.40728573913887445
45212.62797682674,-0.5478737202317326,-0.5478737202317325
52671.7822746672,-0.473282177253328,-0.473282177253328
66043.03486791879,-0.3395696513208121,-0.33956965132081207
231338.57935118486,1.3133857935118487,1.3133857935118485
156126.1130266182,0.561261130266182,0.5612611302661821
101498.72087823629,0.014987208782362867,0.014987208782362815
73444.83728492836,-0.2655516271507164,-0.26555162715071634
58992.133319181885,-0.41007866680818117,-0.41007866680818117
69055.32887540502,-0.30944671124594986,-0.3094467112459498
64291.90271524195,-0.3570809728475805,-0.35708097284758045
131925.84514249538,0.3192584514249538,0.3192584514249539
35676.24602167277,-0.6432375397832722,-0.6432375397832724
142814.24003524557,0.4281424003524557,0.42814240035245565
209071.02228415053,1.0907102228415053,1.0907102228415053
157060.65188729262,0.5706065188729262,0.5706065188729263
118018.65456077414,0.18018654560774142,0.1801865456077414
29298.299133104752,-0.7070170086689525,-0.7070170086689525
96101.57912199287,-0.03898420878007135,-0.03898420878007136
55504.468377743564,-0.44495531622256435,-0.44495531622256435
60560.41178597614,-0.39439588214023863,-0.3943958821402386
81085.61995207028,-0.1891438004792972,-0.18914380047929724
76509.71354529179,-0.23490286454708215,-0.2349028645470821
421640.90850145184,3.216409085014518,3.2164090850145186
86007.01199223747,-0.13992988007762527,-0.1399298800776253
83464.1781939553,-0.16535821806044695,-0.16535821806044693
92099.14663463937,-0.07900853365360629,-0.07900853365360627
86126.89485587747,-0.13873105144122527,-0.13873105144122533
35226.337759373004,-0.64773662240627,-0.64773662240627
59137.407185736425,-0.40862592814263576,-0.40862592814263576
225664.46152870287,1.2566446152870288,1.2566446152870285
79455.23136614708,-0.20544768633852917,-0.20544768633852917
184588.58154263673,0.8458858154263673,0.8458858154263673
70714.32904161508,-0.29285670958384913,-0.29285670958384913
40160.25136925766,-0.5983974863074234,-0.5983974863074234
301451.13936900976,2.0145113936900976,2.0145113936900976
92604.30122322412,-0.07395698776775883,-0.07395698776775883
128991.06830464902,0.28991068304649015,0.28991068304649015
46010.54064550162,-0.5398945935449838,-0.5398945935449838
92736.89155591988,-0.0726310844408012,-0.07263108444080124
93234.7079774143,-0.06765292022585694,-0.0676529202258569
58091.0171791165,-0.419089828208835,-0.419089828208835
87648.16744036127,-0.1235183255963873,-0.12351832559638731
46010.10787565384,-0.5398989212434616,-0.5398989212434616
161649.8584090101,0.616498584090101,0.6164985840901012
112196.00603648085,0.12196006036480846,0.12196006036480855
158051.73272926605,0.5805173272926605,0.5805173272926605
41407.77925361551,-0.5859222074638449,-0.5859222074638448
141546.56635765205,0.4154656635765205,0.41546566357652037
55921.16756231019,-0.4407883243768981,-0.4407883243768981
95303.71031972615,-0.04696289680273854,-0.046962896802738574
313363.1185475817,2.133631185475817,2.133631185475817
58292.562375233276,-0.41707437624766724,-0.4170743762476672
80377.25486015371,-0.19622745139846287,-0.19622745139846287
131413.11673436078,0.3141311673436078,0.3141311673436078
83700.9864696326,-0.16299013530367404,-0.162990135303674
295761.89412216947,1.9576189412216947,1.9576189412216949
90300.90010004026,-0.09699099899959736,-0.0969909989995974
149810.48147554768,0.49810481475547685,0.49810481475547674
42850.664541224345,-0.5714933545877565,-0.5714933545877565
90738.00338105373,-0.09261996618946272,-0.09261996618946267
62413.58246240057,-0.3758641753759943,-0.37586417537599426
64016.60113477,-0.35983398865230004,-0.3598339886523
51292.5290137468,-0.48707470986253204,-0.487074709862532
159889.78385154242,0.5988978385154242,0.5988978385154242
73743.71172289575,-0.2625628827710425,-0.26256288277104245
88538.52862964067,-0.1146147137035933,-0.11461471370359333
64647.39752759285,-0.35352602472407146,-0.35352602472407146
82224.9209692312,-0.177750790307688,-0.17775079030768803
104923.55663722458,0.04923556637224581,0.04923556637224591
58473.125419179196,-0.41526874580820805,-0.41526874580820805
90203.6882118498,-0.09796311788150197,-0.09796311788150192
97151.10829148797,-0.028488917085120337,-0.028488917085120358
176990.92566346403,0.7699092566346404,0.7699092566346404
119329.13851631404,0.19329138516314037,0.19329138516314037
43057.58818588224,-0.5694241181411777,-0.5694241181411777
83333.3597766831,-0.16666640223316906,-0.1666664022331691
61797.11459368412,-0.3820288540631588,-0.3820288540631588
107921.28100367887,0.07921281003678872,0.07921281003678882
117686.23738898747,0.17686237388987472,0.1768623738898747
146288.54244854744,0.4628854244854744,0.4628854244854743
49827.394949309026,-0.5017260505069098,-0.5017260505069097
112860.00332081533,0.12860003320815333,0.12860003320815339
183095.50929000546,0.8309550929000545,0.8309550929000546
51497.23857608823,-0.48502761423911767,-0.48502761423911767
76849.18245989774,-0.2315081754010226,-0.23150817540102264
141239.26181611652,0.4123926181611652,0.41239261816116524
82351.8236307489,-0.176481763692511,-0.176481763692511
56926.40234211914,-0.43073597657880863,-0.4307359765788086
223529.11280327657,1.2352911280327656,1.2352911280327659
68009.08886930913,-0.31990911130690874,-0.3199091113069087
55152.0769301973,-0.44847923069802703,-0.448479230698027
64010.283474192634,-0.35989716525807364,-0.3598971652580737
83106.62890487401,-0.16893371095125986,-0.16893371095125986
117799.64844544863,0.17799648445448635,0.17799648445448635
109805.87190233622,0.0980587190233622,0.09805871902336216
73321.29343547384,-0.2667870656452616,-0.26678706564526156
142454.65070107306,0.42454650701073054,0.4245465070107306
123034.1884967051,0.23034188496705102,0.2303418849670511
50449.793819101455,-0.49550206180898543,-0.4955020618089855
78248.94330676869,-0.21751056693231308,-0.21751056693231308
144157.23939341962,0.4415723939341962,0.44157239393419623
45219.132578441226,-0.5478086742155878,-0.5478086742155878
70264.97255218374,-0.2973502744781626,-0.29735027447816265
114700.43219358214,0.14700432193582136,0.14700432193582125
55817.36968767828,-0.44182630312321725,-0.44182630312321725
62429.899291177295,-0.37570100708822707,-0.37570100708822707
187353.17761145494,0.8735317761145495,0.8735317761145494
48715.36832241632,-0.5128463167758368,-0.5128463167758368
52484.81575022933,-0.4751518424977067,-0.4751518424977067
113860.68249411996,0.13860682494119958,0.13860682494119958
72613.67563764146,-0.27386324362358544,-0.2738632436235855
52171.10609121134,-0.4782889390878866,-0.4782889390878866
160553.31278603006,0.6055331278603006,0.6055331278603007
47779.19935885002,-0.5222080064114998,-0.5222080064114998
67930.61601641549,-0.32069383983584515,-0.3206938398358451
54796.07544867464,-0.45203924551325364,-0.4520392455132536
39742.866133350035,-0.6025713386664997,-0.6025713386664997
159291.97671455322,0.5929197671455323,0.5929197671455322
124203.46323917966,0.24203463239179662,0.24203463239179657
107320.85290635009,0.07320852906350091,0.07320852906350095
90985.5865920779,-0.09014413407922096,-0.09014413407922095
50464.62074975408,-0.4953537925024592,-0.49535379250245914
107524.03077807053,0.07524030778070534,0.07524030778070534
38973.743943604255,-0.6102625605639574,-0.6102625605639574
