final_value,total_invested,total_btc,roi_percent,reserve_deployments
502958.58357057144,261000,0.11368600690836167,92.70443814964423,259
1016914.8581130177,261000,0.08423286365498439,289.62255100115624,253
6508036.611704598,261000,78.49485609347394,2393.5006175113404,241
4293716337117.929,261000,0.011941163605521754,1645101944.8727698,241
2395149.9662826634,261000,945.6766152726408,817.681979418645,260
3806898.959551676,261000,0.02993656360991864,1358.5819768397228,241
328996.11408772715,261000,0.8459247155846475,26.052150991466345,258
453580.35272599175,261000,14883.647282272977,73.78557575708497,259
183950.20301831336,261000,1.722962664527594,-29.520995012140478,255
1281091.055247937,261000,0.1127801731525869,390.8394847693246,253
1008029.7407218412,261000,0.42668388268890084,286.218291464307,258
619491.35896147,261000,5.333146545929767,137.35301109634867,241
4344160.436334388,261000,0.012809987283451594,1564.429285951873,254
849860.8515275986,261000,213.9238653559704,225.6171844933328,260
49322719.624285825,261000,0.13253825167253608,18797.59372578001,229
186106.76527136908,261000,24.452459293512042,-28.69472594966702,256
334166.52455440443,261000,0.5511667485477925,28.0331511702699,256
3879253.181992478,261000,0.013019228005919904,1386.3039011465435,232
410891.8189282801,261000,43.049728279988116,57.429815681333366,259
136050245.90937936,261000,0.012145254879433217,52026.53099976221,254
440039.26669651683,261000,0.1535213921532953,68.59742019023633,259
839661.4239950583,261000,29471908.001114722,221.70935785251277,260
729577.5337430416,261000,18.305636628896625,179.53162212377072,259
115151.21105392076,261000,0.24054725233636634,-55.880762048306224,251
4620417.292084389,261000,0.018382607331876577,1670.274824553406,248
293393.0494230182,261000,49.08357535217616,12.411130047133403,258
487928.21280692477,261000,37.368299060533445,86.94567540495201,258
556876606.6876588,261000,0.012014686582099603,213262.6845546585,205
107013.07782162682,261000,8756.636336944634,-58.998820757997386,260
710433.8318794351,261000,0.01563370344469865,172.19687045189085,215
81409.86724845304,261000,17227672.564215694,-68.80847998143562,260
5658473.943272145,261000,5.932153196619963,2067.997679414615,212
3305805.385201317,261000,0.0882111589175042,1166.5921016096997,244
1418581.1980303184,261000,0.016753393006044757,443.517700394758,253
4428281.812158867,261000,439024.16130644735,1596.6596981451596,260
85127384.80639033,261000,0.012010397933431002,32515.856247659132,255
575217.7457792409,261000,54133.71507501439,120.38994091158652,260
1416766.4970959912,261000,34.372708356065466,442.82241268045635,255
1806381.6922284497,261000,0.1422235604059968,592.1002652216282,257
831550.9210605925,261000,3.7093448573833028,218.60188546382858,254
7561731.899909607,261000,11.873999154866047,2797.2152873216883,223
4749722.991035548,261000,39.88302065169944,1719.8172379446544,257
454223.11171845015,261000,5099.881905977726,74.03184357028742,260
182105.64492113976,261000,0.01894576988196285,-30.227722252436873,257
76731.29136119735,261000,986.1230179653015,-70.60103779264469,260
400563.7246698221,261000,1.229474541828012,53.472691444376274,251
8487601.066530162,261000,0.01368638336295788,3151.954431620752,242
47656992.819362454,261000,0.01195862112041407,18159.384221977954,251
2160645.7100633085,261000,1540.9319400993818,727.8336053882408,260
2477122.4919456947,261000,0.0201242018005675,849.0890773738294,242
128707.9000898955,261000,730396.7342721899,-50.6866283180477,260
28172853.911339927,261000,0.01219276045189776,10694.196900896524,230
393925943.8011246,261000,0.012557922198374373,150829.48038357263,245
166614.5843767612,261000,9.911517923801716,-36.162994491662374,259
29478819.787976976,261000,38294.11951107682,11194.566968573554,260
382933.4848969353,261000,1.4686112588225346,46.71781030533919,253
272606.4070786226,261000,0.4459553029090867,4.44689926384008,249
315450.6646471456,261000,27.539590706454025,20.86232361959602,259
468084.7211076724,261000,1897.8919137661612,79.3428050220967,260
241786.2337313449,261000,162469896.66352412,-7.361596271515365,260
51012717.87861712,261000,0.012106547355672992,19445.102635485488,225
244489.0236172454,261000,503.26387050192386,-6.326044591093716,259
490233.65814766864,261000,0.22401402364094683,87.82898779604163,259
5542137.501163067,261000,0.013150356630337225,2023.4243299475352,259
332728.0203182385,261000,2.183075767307607,27.48200012193045,258
104102.87254770912,261000,82.14600547002088,-60.11384193574363,253
962662.1015451388,261000,0.5493379610677802,268.83605423185395,242
677750.708731315,261000,0.04349592289003369,159.67460104648083,258
1183367.565088084,261000,438.38582922155354,353.3975345165073,260
9414900.342600407,261000,0.028516851412478512,3507.2415105748687,207
85502.98035930344,261000,2.6294831817817053,-67.24023741022856,254
294889.7080324288,261000,21436.25204142869,12.984562464532113,260
189427.68550412933,261000,1097.278131677088,-27.422342718724398,260
84546179.2729675,261000,0.012149422755985158,32293.172135236593,241
1058907.2180934595,261000,326368.54063829134,305.711577813586,260
2158497.451798663,261000,1.7912330378484163,727.0105179305223,215
261781.4043112183,261000,0.48623889498646244,0.299388624987854,257
218497.158124477,261000,6229.781196852508,-16.284613745411114,259
981232.3151592129,261000,76330.20760313266,275.95107860506243,260
473172.25915295666,261000,97823.3672584851,81.29205331530906,260
112760.71786265925,261000,3361.046334010539,-56.79665982273592,257
247381.0824607792,261000,9007104739.850079,-5.217976068666973,260
127980.41962477897,261000,22525.7992340764,-50.96535646560193,260
85623.10006171651,261000,2.8072422903749006,-67.1942145357408,257
347764.43599587353,261000,3.2191710101828463,33.243078925622044,248
714033.0308296336,261000,759.9117527428356,173.57587388108567,260
154199.9648074077,261000,0.08057872370051418,-40.919553713636894,255
1264997.793830562,261000,85978.66500701723,384.67348422626895,260
692557.4526080348,261000,1.4140277407311885,165.34768299158424,255
131536.8874082494,261000,1087.6782806463477,-49.60272513093893,259
326661.37256931193,261000,34764.51101231155,25.157614011230628,259
111476.02255941667,261000,30995.106730275616,-57.288880245434235,260
6476430.055553501,261000,0.013413514050415331,2381.3908258825672,248
252247.42714137954,261000,0.03793078490904355,-3.3534761910423234,258
170742.99044949596,261000,0.4848763994407996,-34.581229712836794,259
134006.27637062006,261000,0.14178384022648413,-48.65659909171645,258
3267070.222807062,261000,1.8274569157234584,1151.7510432210966,219
1972312446.9263957,261000,0.012341860934380774,755575.2670216075,200
1938410376.7818084,261000,0.012099652614344841,742585.9681156353,245
7746658.709930332,261000,0.01228618038675156,2868.068471237675,252
868752.3689051302,261000,1.269055097539997,232.85531375675487,230
12745053.79733716,261000,0.04536924689123092,4783.162374458682,197
175195.64926749287,261000,1157.6428635760976,-32.87523016571154,258
186937.2809050235,261000,128.3417164739497,-28.376520726044635,258
175201.68632952883,261000,530.7100598593095,-32.87291711512305,260
306201.74458540796,261000,49.48210066937117,17.3186760863632,257
505488.1665817012,261000,0.1087956889909429,93.67362704279739,249
1756862.4582369118,261000,1.4957667155992578,573.1273786348321,241
230407.4873675801,261000,176506.83208289734,-11.72126920782372,260
18512895.450898696,261000,116.45323210751987,6993.063391148925,247
4440374.987291499,261000,0.2881199797885081,1601.2930985791184,232
352377.3570759536,261000,186641.8640151177,35.01048163829641,260
1495500371.028779,261000,0.012063507275749468,572888.6479037467,236
105201439.95681304,261000,0.08020351284000984,40207.06511755289,173
192777.78166377664,261000,10954.271246412662,-26.138780971733087,259
613763.153788844,261000,5.5509752351285435,135.15829647082145,254
10658974.436819512,261000,0.6317856521849767,3983.8982516549854,188
198384.66097026126,261000,13232.97686219922,-23.99055135239032,259
6663474.459367341,261000,0.5603166529118,2453.0553484166057,203
1045271.8640747342,261000,4.525999023110016,300.4873042431932,258
99900.33414320285,261000,3716.894566393253,-61.72400990681882,259
543640.563646046,261000,241.4531079686004,108.29140369580306,257
212413.51357801692,261000,1.7307770083759724,-18.615512039073977,257
704473.5108766686,261000,5.63896946365035,169.9132225581106,259
144943.038266309,261000,29.345699730588894,-44.46626886348314,259
3784225.8342488008,261000,24.10412549997284,1349.8949556508815,233
724606.075525873,261000,0.015276251701453613,177.62684886048774,259
5634361.7547707325,261000,0.012231044037436523,2058.759293015606,257
300147.3554297564,261000,10618.61205300582,14.998986754695936,260
3481581.4636166436,261000,1.5089395623122646,1233.939258090668,194
310159.271122004,261000,23.824681083699065,18.834969778545602,259
188791.94794027213,261000,133.10168806719105,-27.665920329397647,258
839203.1194023618,261000,11.455509672131534,221.53376222312713,257
114343096.89593786,261000,0.013123495021867758,43709.61566894171,232
109757.83826393036,261000,0.1628030851215794,-57.947188404624384,252
154151.85935873073,261000,379522.32169633545,-40.937984920026544,259
228748.34595237562,261000,422.7731223574044,-12.356955573802447,260
555443.481589779,261000,918.6567452138645,112.81359447884253,260
434592.0775582522,261000,2.539529563600906,66.51037454339165,225
130891.63776184928,261000,0.619929037329931,-49.849947217682264,259
3015974.8052346767,261000,1.687049332181832,1055.545902388765,206
471336.3847023104,261000,1.1311771337614862,80.58865314264764,259
2379990.3530258243,261000,74967.57250753917,811.8736984773273,260
109367.46061149829,261000,155.72949584866657,-58.09675838639913,259
792213.1251211851,261000,0.015513838434619695,203.52993299662265,259
1874848.1875357681,261000,0.0167638221630394,618.3326389025932,257
609047.1369611634,261000,17012.816842724667,133.3513934717101,260
19693803.574812997,261000,67.07003159308377,7445.5186110394625,210
257872.62970881845,261000,12.454311641726171,-1.1982261652036585,259
115131.93700982071,261000,673.8165927120496,-55.888146739532296,260
41367.07671447066,261000,51972.39055931839,-84.15054532012618,259
4603139644.360365,261000,0.01194265028211575,1763555.0361533966,250
45774.05831743702,261000,857.1939030970292,-82.46204662167165,259
2623968.822417224,261000,60826.842022860736,905.3520392403155,260
2243398.025217461,261000,0.10845669769481614,759.5394732633949,201
388738.5659328768,261000,36.061125456505614,48.941979284627116,257
22083903.24698426,261000,0.014370537273545574,8361.265611871364,185
131334.4105338181,261000,4390.7009035585,-49.68030247746433,260
1145587.865472173,261000,0.20122510134642327,338.922553820756,237
471703.68084961345,261000,129.26681931075558,80.72937963586723,260
311117.67496536777,261000,0.15380598549587746,19.202174316232863,247
462823.9235507287,261000,0.02507587264272218,77.32717377422556,259
680824.9221094352,261000,463.1069420473937,160.85246057832768,260
1157950.3850939702,261000,480486.08038281405,343.65915137700006,260
807992.2952996306,261000,38.81436295525611,209.575592068824,258
5732122.943293759,261000,0.06756764005364378,2096.2156870857316,185
209657.5406943993,261000,325.74223351321336,-19.671440346973448,260
856481.7134311037,261000,0.01438646403485436,228.15391319199375,248
33848623.81628543,261000,0.012737313759251653,12868.821385549973,213
172583.29965887222,261000,8.55183296584922,-33.876130398899534,258
8452193.529214004,261000,844.8244399006498,3138.3883253693502,260
46832417.99174616,261000,15.751350116602234,17843.455169251403,231
2116209.4813732617,261000,75.96362838884801,710.8082304112114,260
323959.8299285748,261000,600.2143157536641,24.122540202519076,257
1875402.0738848385,261000,0.027614925753017334,618.5448558945741,258
321291.5021593349,261000,1.081440333671378,23.100192398212602,249
95984.52455202868,261000,328.78476471244625,-63.22432009500817,260
1939571.2645522524,261000,83503.63033185383,643.1307527020124,260
7345446.598493609,261000,2788.0378638880493,2714.3473557446773,260
2428577.1628472516,261000,28.72182956528997,830.4893344242342,258
7481569.388266464,261000,24.10392739816398,2766.5016813281472,256
25813712.86287694,261000,0.590892071685794,9790.311441715303,200
929381973.1119034,261000,0.01597670626952124,355985.04716931167,228
4021158.118482993,261000,0.0243043933430054,1440.6736086141736,235
5945755.3810411105,261000,33467.74289505282,2178.0671958011917,260
204671.41292477967,261000,49.826721676036335,-21.58183412843691,256
640898.5500207513,261000,0.09552262714840117,145.5550000079507,245
4776055.367441872,261000,1.0572277006384707,1729.9062710505257,214
216637.6531618844,261000,75143.84947202755,-16.99706775406728,260
354971.7733090789,261000,43.059695105060506,36.004510846390374,260
256518.53380983786,261000,296420.89675064204,-1.7170368544682544,259
117060.12798157036,261000,10.440763021733568,-55.149376252271885,258
650120.0382803942,261000,0.04774957545325971,149.08813727218165,238
2863124.5148509224,261000,138.6778272918622,996.982572739817,260
8934725.760255584,261000,7.73889303178501,3323.2665748105687,216
1639374324.680375,261000,0.012015103992576609,628012.7680767721,180
3880155.519971394,261000,0.01826103928608441,1386.6496245101127,247
198497.8275737602,261000,1.5304664517614124,-23.947192500475015,258
197554.44303363806,261000,955.6262746407215,-24.308642515847488,260
243360.12139328293,261000,1829844.1908369681,-6.758574178818802,260
92174.06280197047,261000,1324.1512533641262,-64.68426712568181,260
1807973.692566383,261000,0.06640915066419191,592.7102270369284,241
962649.0177814885,261000,3.43413929567307,268.83104129558944,255
680113.5490506588,261000,3.7005879291840373,160.57990385082715,259
9693663.101294424,261000,0.012721674620167317,3614.047165246906,251
3116238.0397369564,261000,0.013610281560247852,1093.9609347651174,247
14836945.766377421,261000,6.106516583999412,5584.6535503361765,227
137549.66854898457,261000,0.3410051567094838,-47.29897756743886,253
1890108.4277378856,261000,3.609433705784147,624.1794742290749,212
281281.4354461362,261000,689.9842218416404,7.770664921891274,257
632743.8773706201,261000,0.6130807871642363,142.43060435655946,259
1798312.970039183,261000,0.02963380775532929,589.0088007812963,249
1130725.4170888292,261000,389.66707968004215,333.22812915280815,260
154877.2425719622,261000,9.455421504422134,-40.660060317255855,256
325016.59287135483,261000,28.82012725424631,24.5274302189099,259
263989.3069321897,261000,3.3845420693901227,1.1453283265094545,258
171379.4209599587,261000,20.197611254366226,-34.33738660537981,250
1029205.2201900176,261000,0.02459901632365315,294.33150198851246,241
1989215.5080269906,261000,4.359444681480554,662.1515356425251,196
414114.4316008687,261000,24.81449767325724,58.664533180409464,259
1016279.5677714621,261000,0.08508214621654943,289.3791447400238,254
49297066.67864639,261000,0.012219685270128193,18787.76501097563,255
312262.0960646544,261000,2.163825828897059,19.640649833200925,252
127163.17001645443,261000,9.977263591398813,-51.27847892089869,257
80084.65590844664,261000,138.30048968975638,-69.31622378986718,259
103668.33236327059,261000,2.03596877289115,-60.28033242786568,254
1052506.363550743,261000,558071.4397407369,303.25914312289007,260
868475.0604248989,261000,0.16237045105709919,232.7490652968961,259
227438.18596666693,261000,0.21274614031732933,-12.858932579821097,241
356084.3914507582,261000,1.330650298562666,36.43080132212958,252
30399062.23053131,261000,0.33784535325154497,11547.150279897054,182
206233.3562010843,261000,5.687744633530308,-20.983388428703336,245
99093.72898090954,261000,12636.552107961834,-62.03305403030286,260
341490.9676908013,261000,0.020919035873305614,30.839451222529235,205
498248.2046116236,261000,1.6715424644228085,90.89969525349564,259
1808679.6145268644,261000,64.39895467177207,592.9806952210208,244
765106.2944029418,261000,5.81643259510064,193.144174100744,251
7125491.913318819,261000,0.2715275717752982,2630.0735300072106,176
90210.89211012113,261000,397374.5866752112,-65.43643980455128,259
197493290.56971008,261000,0.012122096991478253,75567.92742134487,194
9984957.749990351,261000,0.01218704744308159,3725.654310341131,259
16832790.374450002,261000,2.997738624363846,6349.344971053641,245
174005.19388223634,261000,2951.0312574360682,-33.33134334013933,260
25875073.84916695,261000,0.04467186045415522,9813.821398148257,218
292353.84250606375,261000,10082.690279456094,12.012966477419063,259
2501920.2102197204,261000,0.013568717279322566,858.5901188581304,258
584365.1969292148,261000,108.14308919438585,123.89471146713208,260
27632244.591863845,261000,25.375283021703364,10487.066893434423,192
620641.8047367027,261000,0.8182704355512483,137.7937949182769,215
29326776.12033485,261000,0.035845536951227476,11136.312689783468,240
402377.7409621822,261000,60421.97024382141,54.16771684374796,260
10435273.74568637,261000,2.4254809827558157,3898.189174592479,245
34383479.28239544,261000,0.013593535456899118,13073.746851492504,185
4018975.0295328563,261000,10.233172776763535,1439.8371760662285,227
4563356.300456484,261000,0.054731229364432935,1648.4123756538252,215
151560.2229394885,261000,21.823260278892146,-41.930949065330076,259
654350.3134435621,261000,274.58150148274444,150.70893235385523,260
281913.8129457836,261000,47.451567448354936,8.012955151641227,260
1531720.0600609996,261000,0.05457425656034526,486.86592339501897,232
148582.29235366193,261000,10240.246951746392,-43.0719186384437,260
204993.69711477996,261000,228227.30948877567,-21.458353595869745,260
526807.7530111329,261000,102367.55197988094,101.84205096211988,258
2407599.646818462,261000,0.012826005018097934,822.4519719610965,253
188624.59051618577,261000,27.885350300911313,-27.730041947821544,258
395028.29756631557,261000,34326.151780965476,51.35183814801363,260
278706.8949921568,261000,1163060384.5873356,6.78425095484936,260
883295.8229682433,261000,0.01486613318612706,238.42751837863725,254
378525.4659612125,261000,11.582774114309117,45.02891416138411,253
1374003.319615555,261000,0.05462537244359403,426.4380534925498,248
733450.761239094,261000,439.3336718961389,181.01561733298618,260
516382.4050729182,261000,4.9950815062395915,97.84766477889588,255
498179.70003129356,261000,0.23294106937754808,90.87344828785193,248
301982.25339479494,261000,35.358598105405875,15.70201279494059,260
211325.86026232337,261000,70085.7651117056,-19.03223744738568,260
9189256.392224958,261000,0.1542106049844947,3420.7878897413634,227
1952080.088764407,261000,4372.794782865191,647.923405656861,259
125016.15668610932,261000,17.2051456831404,-52.101089392295286,251
81331790.19096105,261000,0.02325269126666204,31061.605437149825,241
567153.3412176828,261000,11.56243673061145,117.30013073474437,257
233473.37855136374,261000,826.0818234004407,-10.546598256182474,259
8476670.581647988,261000,0.079363219856732,3147.7665063785394,249
13958842.058081243,261000,0.17169113078765452,5248.215347923848,191
710520.6904955216,261000,6365.7940624196945,172.2301496151424,260
388971.22996315383,261000,8038.686950400495,49.03112259124668,259
45776.27643380156,261000,21.995892976426248,-82.46119676865841,255
926876.5607034944,261000,0.41262267553595816,255.1251190434844,256
907381.5591519249,261000,17213.255778850555,247.65576979000957,260
307081.6207385989,261000,5.209077260091711,17.65579338643637,258
5787740.540623775,261000,5.067047440839239,2117.5251113501054,241
5749399.781220278,261000,111.65738670648476,2102.8351652184974,255
236381.9337648819,261000,1036535.9928351324,-9.432209285485865,260
326590.370301363,261000,5373404.880951123,25.13041007715057,260
134374.28606869388,261000,26321392.377348475,-48.51559920739698,260
13561678930.687511,261000,343.89367267859626,5195945.567313223,183
154546.31015184696,261000,3.308416753159691,-40.786854347951355,254
748890.1026785271,261000,5359.135376571725,186.93107382319047,260
270666.11514695035,261000,45225437.516225934,3.703492393467568,260
765777.9244358292,261000,627.9368017457127,193.4015036152602,260
382714.3781310649,261000,0.5309021639143017,46.63386135289842,255
3381745.6999344323,261000,48277969.733092904,1195.6880076377136,260
1936334.0883486313,261000,65620614.98615748,641.890455305989,260
105645.414921493,261000,1.180371631541679,-59.52282953199502,252
123345.2676982779,261000,2.150221182686868,-52.741276743954835,255
9598944.87748095,261000,1.8834992595371973,3577.7566580386783,196
589598.0299831355,261000,301.7654809466021,125.89962834602895,260
86384.36277936287,261000,2.32109998689161,-66.90254299641268,254
371564.9560655228,261000,1425359083.556066,42.362052132384214,260
261688.2395439533,261000,181478.68425930824,0.2636933118595016,260
1075795.3964026137,261000,9.65569103515994,312.1821442155608,259
192889.6832643477,261000,157.87527723081516,-26.09590679526908,258
1228374.9028097403,261000,26.140699176169697,370.6417252144599,256
218454.8456504246,261000,2116.083739406362,-16.300825421293258,259
519376.2340278225,261000,78958.84657915907,98.99472568115804,259
177442.72616913042,261000,42.1049362282362,-32.01428116125272,259
78940989.62604202,261000,3.21807227783032,30145.58989503526,203
2101955.099737809,261000,0.016135537415749964,705.3467815087391,237
84278.16403952678,261000,70819.8854982952,-67.7095156936679,260
490070.00894281734,261000,0.1759932893532837,87.76628695127101,254
259472.1515015077,261000,0.20313811189738126,-0.5853825664721448,236
488842.46669862024,261000,23.044176279457705,87.29596425234492,259
2301646.803465692,261000,0.067208085454932,781.8570128221043,254
1156545.0836734443,261000,268.544268084404,343.12072171396335,259
608273.480036275,261000,0.18967420049081915,133.05497319397512,256
104894.8128661245,261000,8203.32179965052,-59.810416526389076,260
460875.0404949899,261000,0.148139719503818,76.58047528543675,258
57248091.15245591,261000,8.2269309070747,21834.134541170846,225
260270.42418225278,261000,1155.3863328519162,-0.2795309646541058,260
859186.8810102086,261000,0.5448196689829805,229.1903758659803,227
317497.0021048937,261000,823.4971468541194,21.64636095972938,260
16605880.22898258,261000,0.04603830138025003,6262.406218000989,222
173627.66466415362,261000,1577.8393278965775,-33.475990550132714,260
89280.91484639696,261000,1.6707631897541138,-65.79275293241497,256
207355306.12870386,261000,0.014086306007953433,79346.47744394785,181
1193878.592812201,261000,34.177876595405216,357.42474820390845,258
2403551.7649210165,261000,46.867799804538144,820.9010593567112,260
213908.6852281294,261000,1288.9205631900775,-18.04264933788145,260
524751.6825424586,261000,0.07432616056380129,101.0542844990263,246
14522088.220381131,261000,31.220701985085228,5464.018475241813,249
168741557.72985163,261000,19.607056259105363,64551.937827529364,224
1361565.7800388809,261000,2.435205380951903,421.67271265857505,254
2962287.838782888,261000,0.033549870024169634,1034.9761834417195,258
48010496.07912589,261000,0.012467881867521024,18294.82608395628,256
786102.5071646622,261000,0.029895369789261432,201.188700063089,255
10558083.294219771,261000,8004.79189239947,3945.2426414635142,260
3275691.9489628384,261000,24771.272875326184,1155.0543865758002,259
634564.0626062468,261000,0.7073612642884171,143.12799333572676,230
92798.29767396128,261000,13.83504039720829,-64.4450966766432,259
5430329.673067472,261000,0.2653421022402925,1980.5860816350466,208
172898.80200636174,261000,1838.2485693699855,-33.75524827342462,259
461518.13063282566,261000,34.42450819897171,76.8268699742627,260
102954.21561799927,261000,1234.1951989425313,-60.5539403762455,260
174583.18079477776,261000,17.783495372262518,-33.109892415793965,255
85454305.54157786,261000,0.10663775426311492,32641.113234321016,220
17499044.26039074,261000,23.359077629175033,6604.614659153541,243
1588200142.8566144,261000,0.01206570723346072,608405.8018607717,208
9932350.818831267,261000,0.012979994945758648,3705.4983980196425,237
419587.66588851664,261000,96.40752487551025,60.7615578116922,258
1348025.671056414,261000,2.793219145680786,416.48493143923906,235
343927.0736694291,261000,0.6939353783924009,31.77282516070081,235
372555.49098703795,261000,0.5479802354316039,42.74156742798389,253
