Date,Price,Open,High,Low,Vol.,Change %,Swing (Day),Swing Ratio (Day),3 M High,3 M Low,Swing Ratio (M),Log Swing Ratio (M),YR HIGH,YR Low,Swing Ratio (YR),Swing Ratio (YR) log,LN(Price,,,,,,,,,,,,
4/7/2022,"43,448.00","43,166.00","43,893.00","42,747.00",390.85M,0.64%,1146,0.026462235,48199,32985.6,0.368347122,-0.433742719,68990.6,28901.8,0.868008213,-0.061476165,10.6793201,4281,8.361941906,4.63796979,,,,,,,,,
4/8/2022,"42,275.00","43,450.00","43,979.00","42,113.00",467.83M,-2.70%,1866,0.043534558,48199,32985.6,0.368287379,-0.433813164,68990.6,28901.8,0.868822659,-0.061068861,10.65195117,4282,8.362175469,4.626083616,,,,,,,,,
4/9/2022,"42,767.00","42,275.00","42,809.00","42,129.00",165.16M,1.16%,680,0.015992098,48199,32985.6,0.368196393,-0.43392047,68990.6,28901.8,0.869615341,-0.060672808,10.66352206,4283,8.362408978,4.631108787,,,,,,,,,
4/10/2022,"42,138.00","42,760.00","43,421.00","41,884.00",255.83M,-1.47%,1537,0.036208156,48199,32985.6,0.368166118,-0.433956182,68990.6,28901.8,0.870526433,-0.060218037,10.64870523,4284,8.362642432,4.624673919,,,,,,,,,
4/11/2022,"39,497.00","42,144.00","42,418.00","39,202.00",608.38M,-6.27%,3216,0.078783944,48199,32985.6,0.368486769,-0.433578102,68990.6,28901.8,0.87158848,-0.059688519,10.58398,4285,8.362875831,4.59656411,,,,,,,,,
4/12/2022,"40,078.00","39,507.00","40,678.00","39,265.00",468.27M,1.47%,1413,0.035509204,48199,32985.6,0.368866281,-0.433131043,68990.6,28901.8,0.872616905,-0.059176378,10.59858283,4286,8.363109176,4.602906041,,,,,,,,,
4/13/2022,"41,133.00","40,072.00","41,515.00","39,581.00",406.70M,2.63%,1934,0.047632535,48199,32985.6,0.369008141,-0.432964052,68990.6,28901.8,0.873784557,-0.058595635,10.624566,4287,8.363342467,4.614190386,,,,,,,,,
4/14/2022,"39,936.00","41,133.00","41,494.00","39,585.00",294.29M,-2.91%,1909,0.047095684,48199,32985.6,0.369320409,-0.432596693,68990.6,28901.8,0.874988639,-0.057997586,10.59503345,4288,8.363575703,4.601364564,,,,,,,,,
4/15/2022,"40,560.00","39,936.00","40,850.00","39,781.00",233.09M,1.56%,1069,0.026560326,48199,32985.6,0.369573313,-0.432299397,68990.6,28901.8,0.876175667,-0.057408812,10.61053764,4289,8.363808885,4.608097946,,,,,,,,,
4/16/2022,"40,382.00","40,571.00","40,691.00","40,003.00",151.31M,-0.44%,688,0.016997517,48199,32985.6,0.369842556,-0.431983118,68990.6,28901.8,0.87727869,-0.05686242,10.60613942,4290,8.364042012,4.606187824,,,,,,,,,
4/17/2022,"39,703.00","40,382.00","40,599.00","39,561.00",210.01M,-1.68%,1038,0.025922457,48199,32985.6,0.370093105,-0.431689006,68990.6,28901.8,0.878349757,-0.056332515,10.58918203,4291,8.364275085,4.598823324,,,,,,,,,
4/18/2022,"40,803.00","39,700.00","41,095.00","38,577.00",484.26M,2.77%,2518,0.062556675,48199,32985.6,0.370249386,-0.431505653,68990.6,28901.8,0.879162694,-0.055930749,10.61651089,4292,8.364508104,4.610692095,,,,,,,,,
4/19/2022,"41,503.00","40,809.00","41,746.00","40,585.00",268.28M,1.72%,1161,0.028209739,48199,32985.6,0.370266888,-0.431485124,68990.6,28901.8,0.87991041,-0.055561544,10.63352099,4293,8.364741068,4.61807949,,,,,,,,,
4/20/2022,"41,368.00","41,499.00","42,203.00","40,915.00",382.84M,-0.33%,1288,0.031085957,48199,32985.6,0.370201605,-0.431561703,68990.6,28901.8,0.880710926,-0.055166616,10.63026291,4294,8.364973978,4.616664525,,,,,,,,,
4/21/2022,"40,482.00","41,370.00","42,969.00","39,793.00",493.05M,-2.14%,3176,0.077603479,48199,32985.6,0.369801013,-0.432031904,68990.6,28901.8,0.88141854,-0.054817819,10.60861271,4295,8.365206834,4.607261961,,,,,,,,,
4/22/2022,"39,709.00","40,487.00","40,792.00","39,200.00",421.30M,-1.91%,1592,0.039702728,48199,32985.6,0.369338779,-0.432575091,68990.6,28901.8,0.882057224,-0.054503239,10.58933314,4296,8.365439636,4.59888895,,,,,,,,,
4/23/2022,"39,418.00","39,709.00","39,973.00","39,291.00",190.60M,-0.73%,682,0.017238111,48199,32985.6,0.369025367,-0.432943779,68990.6,28901.8,0.88268113,-0.054196157,10.58197784,4297,8.365672384,4.595694585,,,,,,,,,
4/24/2022,"39,464.00","39,434.00","39,929.00","39,033.00",283.63M,0.12%,896,0.02271287,48199,34357.4,0.335498994,-0.474308777,68990.6,28901.8,0.883247233,-0.053917714,10.58314414,4298,8.365905077,4.596201102,,,,,,,,,
4/25/2022,"40,427.00","39,464.00","40,599.00","38,233.00",654.60M,2.44%,2366,0.059230702,48199,34357.4,0.335185177,-0.474715196,68990.6,28901.8,0.883702596,-0.053693869,10.60725316,4299,8.366137716,4.606671514,,,,,,,,,
4/26/2022,"38,113.00","40,443.00","40,770.00","37,708.00",681.47M,-5.72%,3062,0.077957126,48199,34357.4,0.33506684,-0.47486855,68990.6,28901.8,0.884552394,-0.053276438,10.54831071,4300,8.366370302,4.581073135,,,,,,,,,
4/27/2022,"39,243.00","38,113.00","39,447.00","37,869.00",426.83M,2.96%,1578,0.040798387,48199,34357.4,0.334879607,-0.475111299,68990.6,28901.8,0.88539772,-0.052861601,10.57752836,4301,8.366602833,4.5937622,,,,,,,,,
4/28/2022,"39,748.00","39,243.00","40,382.00","38,888.00",542.39M,1.29%,1494,0.037827094,48199,34357.4,0.334699399,-0.475345068,68990.6,28901.8,0.886207086,-0.052464782,10.5903148,4302,8.36683531,4.599315281,,,,,,,,,
4/29/2022,"38,581.00","39,748.00","39,919.00","38,175.00",382.90M,-2.94%,1744,0.044530123,48199,34357.4,0.334662516,-0.475392929,68990.6,28901.8,0.887011824,-0.052070591,10.56051521,4303,8.367067733,4.58637348,,,,,,,,,
4/30/2022,"37,650.00","38,590.00","38,776.00","37,596.00",248.22M,-2.41%,1180,0.030954879,48199,34357.4,0.334686585,-0.475361695,68990.6,28901.8,0.888092326,-0.051541883,10.53608823,4304,8.367300102,4.575764981,,,,,,,,,
5/1/2022,"38,461.00","37,642.00","38,676.00","37,397.00",276.99M,2.15%,1279,0.033612341,48199,34357.4,0.334689966,-0.475357308,68990.6,28901.8,0.889136334,-0.051031642,10.55740002,4305,8.367532417,4.585020572,,,,,,,,,
5/2/2022,"38,514.00","38,472.00","39,134.00","38,061.00",580.79M,0.14%,1073,0.027875198,48199,34357.4,0.334707564,-0.475334473,68990.6,28901.8,0.89011477,-0.050553993,10.55877709,4306,8.367764678,4.585618626,,,,,,,,,
5/3/2022,"37,718.00","38,515.00","38,647.00","37,513.00",367.21M,-2.07%,1134,0.029750895,48199,34357.4,0.334633137,-0.475431055,68990.6,28901.8,0.891169278,-0.050039794,10.53789271,4307,8.367996885,4.576548656,,,,,,,,,
5/4/2022,"39,688.00","37,717.00","40,021.00","37,660.00",691.49M,5.22%,2361,0.061003811,48199,34357.4,0.334417523,-0.475710974,68990.6,28901.8,0.891932694,-0.049667917,10.58880415,4308,8.368229038,4.598659214,,,,,,,,,
5/5/2022,"36,544.00","39,686.00","39,833.00","36,183.00",1.04B,-7.92%,3650,0.095762823,48199,34357.4,0.33486912,-0.4751249,68990.6,28901.8,0.8930703,-0.049114353,10.50627229,4309,8.368461138,4.562816082,,,,,,,,,
5/6/2022,"36,009.00","36,540.00","36,646.00","35,267.00",752.84M,-1.46%,1379,0.038015686,48199,34357.4,0.335356194,-0.474493667,68990.6,28901.8,0.89418344,-0.048573377,10.49152419,4310,8.368693183,4.556411061,,,,,,,,,
5/7/2022,"35,468.00","36,003.00","36,119.00","34,773.00",288.86M,-1.50%,1346,0.037665627,48199,34357.4,0.335982467,-0.473683385,68990.6,28901.8,0.895380046,-0.047992589,10.47638616,4311,8.368925175,4.5498367,,,,,,,,,
5/8/2022,"34,060.00","35,468.00","35,497.00","33,727.00",671.05M,-3.97%,1770,0.050914739,48199,33727,0.352212864,-0.453194787,68990.6,28901.8,0.896739802,-0.047333554,10.43587895,4312,8.369157113,4.532244644,,,,,,,,,
5/9/2022,"30,095.00","34,041.00","34,227.00","30,095.00",268.09K,-11.64%,4132,0.128851191,48199,30095,0.442274392,-0.354308206,68990.6,28901.8,0.898289124,-0.046583859,10.31211432,4313,8.369388997,4.478494348,,,,,,,,,
5/10/2022,"31,007.50","30,098.20","32,621.20","29,831.00",235.61K,3.03%,2790.2,0.091323723,48199,29831,0.45035964,-0.346440536,68990.6,28901.8,0.899661127,-0.045921044,10.34198439,4314,8.369620827,4.491466752,,,,,,,,,
5/11/2022,"29,068.20","31,008.00","32,113.60","27,835.50",296.90K,-6.25%,4278.1,0.142422457,48199,27835.5,0.501260375,-0.299936625,68990.6,27835.5,0.925162249,-0.033782097,10.27740007,4315,8.369852604,4.46341814,,,,,,,,,
5/12/2022,"28,976.00","29,073.40","30,136.70","26,500.50",309.48K,-0.32%,3636.2,0.125279503,48199,26500.5,0.536088821,-0.270763249,68990.6,26500.5,0.956374989,-0.01937179,10.27422318,4316,8.370084326,4.462038433,,,,,,,,,
5/13/2022,"29,284.40","28,994.30","31,002.70","28,755.00",141.23K,1.06%,2247.7,0.077136244,48199,26500.5,0.537997065,-0.269220094,68990.6,26500.5,0.957580811,-0.018824565,10.28481023,4317,8.370315996,4.46663633,,,,,,,,,
5/14/2022,"30,080.40","29,285.20","30,277.40","28,666.70",70.46K,2.72%,1610.7,0.054263749,48199,26500.5,0.539778646,-0.267784301,68990.6,26500.5,0.95875051,-0.018294392,10.31162908,4318,8.370547611,4.478283607,,,,,,,,,
5/15/2022,"31,308.70","30,078.60","31,383.80","29,499.40",65.44K,4.08%,1884.4,0.061393806,48199,26500.5,0.541461083,-0.266432753,68990.6,26500.5,0.959664135,-0.017880736,10.35165129,4319,8.370779173,4.495665035,,,,,,,,,
5/16/2022,"29,849.00","31,308.30","31,312.40","29,135.80",100.25K,-4.66%,2176.6,0.071180382,48199,26500.5,0.543676303,-0.264659596,68990.6,26500.5,0.960649552,-0.017435016,10.30390662,4320,8.371010681,4.474929786,,,,,,,,,
5/17/2022,"30,437.50","29,856.70","30,720.10","29,484.50",79.63K,1.97%,1235.6,0.0409857,48199,26500.5,0.54571914,-0.263030814,68990.6,26500.5,0.961429919,-0.017082367,10.32343068,4321,8.371242136,4.483408979,,,,,,,,,
5/18/2022,"28,683.70","30,437.50","30,687.90","28,648.10",92.03K,-5.76%,2039.8,0.069004012,48199,26500.5,0.547535185,-0.261587967,68990.6,26500.5,0.962277813,-0.016699527,10.2640843,4322,8.371473537,4.457635172,,,,,,,,,
5/19/2022,"30,305.90","28,700.40","30,525.10","28,682.10",101.38K,5.66%,1843,0.062467906,48199,26500.5,0.54902745,-0.260405941,68990.6,26500.5,0.962660958,-0.016526641,10.31909769,4323,8.371704885,4.481527186,,,,,,,,,
5/20/2022,"29,178.60","30,305.90","30,735.10","28,738.50",98.78K,-3.72%,1996.6,0.067130093,48199,26500.5,0.55071689,-0.259071604,68990.6,26500.5,0.963350928,-0.01621548,10.28119084,4324,8.371936179,4.46506445,,,,,,,,,
5/21/2022,"29,434.60","29,188.70","29,623.20","28,953.90",32.27K,0.88%,669.3,0.022833924,48199,26500.5,0.552105763,-0.257977719,68990.6,26500.5,0.963821665,-0.016003316,10.28992613,4325,8.372167419,4.468858138,,,,,,,,,
5/22/2022,"30,286.60","29,433.00","30,462.00","29,260.10",50.60K,2.89%,1201.9,0.040251442,48199,26500.5,0.553158417,-0.257150475,68990.6,26500.5,0.964250828,-0.01580998,10.31846065,4326,8.372398607,4.481250522,,,,,,,,,
5/23/2022,"29,093.30","30,287.30","30,644.80","28,913.60",92.10K,-3.94%,1731.2,0.058308606,48199,26500.5,0.55459658,-0.256022813,68990.6,26500.5,0.964585856,-0.01565911,10.27826319,4327,8.37262974,4.463792985,,,,,,,,,
5/24/2022,"29,648.70","29,091.60","29,810.80","28,706.10",79.42K,1.91%,1104.7,0.037613019,48199,26500.5,0.555792362,-0.255087426,68990.6,26500.5,0.965132217,-0.015413187,10.29717356,4328,8.372860821,4.472005656,,,,,,,,,
5/25/2022,"29,540.60","29,648.70","30,202.30","29,353.50",78.85K,-0.36%,848.8,0.02868086,48199,26500.5,0.557187622,-0.25399854,68990.6,26500.5,0.965663311,-0.015174269,10.29352087,4329,8.373091847,4.470419312,,,,,,,,,
5/26/2022,"29,203.50","29,537.90","29,868.90","28,077.90",126.71K,-1.14%,1791,0.060979139,48199,26500.5,0.558782903,-0.25275689,68990.6,26500.5,0.966267708,-0.014902534,10.28204384,4330,8.373322821,4.465434904,,,,,,,,,
5/27/2022,"28,601.20","29,194.00","29,377.10","28,282.20",116.41K,-2.06%,1094.9,0.03788896,48199,26500.5,0.560469079,-0.251448342,68990.6,26500.5,0.966859023,-0.014636845,10.26120395,4331,8.373553741,4.456384255,,,,,,,,,
5/28/2022,"29,027.10","28,620.10","29,194.40","28,537.20",43.87K,1.49%,657.2,0.02280076,48199,26500.5,0.561865867,-0.250367351,68990.6,26500.5,0.967259145,-0.014457155,10.27598516,4332,8.373784608,4.462803649,,,,,,,,,
5/29/2022,"29,465.20","29,027.10","29,556.50","28,838.70",36.87K,1.51%,717.8,0.024543401,48199,26500.5,0.564093072,-0.248649234,68990.6,26500.5,0.967568077,-0.014318469,10.29096518,4333,8.374015422,4.469309393,,,,,,,,,
5/30/2022,"31,723.30","29,465.20","32,185.60","29,307.20",129.56K,7.66%,2878.4,0.094083038,48199,26500.5,0.566169544,-0.247053496,68990.6,26500.5,0.967805338,-0.014211987,10.36480671,4334,8.374246182,4.501378358,,,,,,,,,
5/31/2022,"31,793.40","31,730.20","32,377.50","31,221.20",86.60K,0.22%,1156.3,0.036405367,48199,26500.5,0.568165866,-0.245524861,68990.6,26500.5,0.968137935,-0.014062762,10.367014,4335,8.374476889,4.502336974,,,,,,,,,
6/1/2022,"29,798.50","31,793.10","31,969.90","29,396.60",135.09K,-6.27%,2573.3,0.083560096,48199,26500.5,0.570267075,-0.243921702,68990.6,26500.5,0.968554462,-0.013875954,10.30221334,4336,8.374707543,4.474194403,,,,,,,,,
6/2/2022,"30,455.50","29,798.60","30,638.50","29,604.40",81.40K,2.20%,1034.1,0.034324635,48199,26500.5,0.571717407,-0.242818585,68990.6,26500.5,0.968984134,-0.013683334,10.32402188,4337,8.374938144,4.483665734,,,,,,,,,
6/3/2022,"29,700.90","30,455.70","30,674.80","29,330.80",72.13K,-2.48%,1344,0.044683376,48199,26500.5,0.573344709,-0.241584191,68990.6,26500.5,0.969558794,-0.01342585,10.29893263,4338,8.375168691,4.47276961,,,,,,,,,
6/4/2022,"29,864.30","29,700.90","29,963.80","29,489.50",33.51K,0.55%,474.3,0.015925406,48199,26500.5,0.574785651,-0.240494082,68990.6,26500.5,0.969982484,-0.013236108,10.30441907,4339,8.375399186,4.47515234,,,,,,,,,
6/5/2022,"29,913.00","29,865.10","30,166.90","29,539.00",30.33K,0.16%,627.9,0.021007693,48199,26500.5,0.57616126,-0.239455946,68990.6,26500.5,0.970322759,-0.013083782,10.30604845,4340,8.375629627,4.475859971,,,,,,,,,
6/6/2022,"31,367.60","29,911.20","31,753.40","29,888.60",94.01K,4.86%,1864.8,0.060862811,48199,26500.5,0.577418024,-0.238509664,68990.6,26500.5,0.970592855,-0.01296291,10.35353079,4341,8.375860015,4.496481291,,,,,,,,,
6/7/2022,"31,128.80","31,370.30","31,556.60","29,235.00",140.32K,-0.76%,2321.6,0.07429227,48199,26500.5,0.579267843,-0.23712058,68990.6,26500.5,0.970741649,-0.012896337,10.34588871,4342,8.37609035,4.493162379,,,,,,,,,
6/8/2022,"30,201.60","31,127.20","31,312.10","29,874.80",87.96K,-2.98%,1437.3,0.046871943,48199,26500.5,0.5808555,-0.235931894,68990.6,26500.5,0.970934987,-0.012809849,10.31565018,4343,8.376320633,4.480029951,,,,,,,,,
6/9/2022,"30,097.80","30,202.10","30,691.40","29,953.80",61.72K,-0.34%,737.6,0.024464386,48199,26500.5,0.582350744,-0.234815366,68990.6,26500.5,0.971374933,-0.012613108,10.31220736,4344,8.376550862,4.478534752,,,,,,,,,
6/10/2022,"29,083.30","30,097.40","30,325.60","28,884.90",104.26K,-3.37%,1440.7,0.04868817,48199,26500.5,0.584045536,-0.233553291,68990.6,26500.5,0.971835477,-0.012407251,10.27791941,4345,8.376781038,4.463643683,,,,,,,,,
6/11/2022,"28,403.40","29,083.30","29,426.60","28,161.80",82.92K,-2.34%,1264.8,0.044003222,48199,26500.5,0.585690142,-0.232332086,68990.6,26500.5,0.972378456,-0.012164672,10.25426414,4346,8.377011161,4.45337033,,,,,,,,,
6/12/2022,"26,606.30","28,404.00","28,534.80","26,606.30",120.02K,-6.33%,1928.5,0.070114142,48199,26500.5,0.587994083,-0.230627044,68990.6,26500.5,0.972918992,-0.011923319,10.18890331,4347,8.377241231,4.424984484,,,,,,,,,
6/13/2022,"22,448.00","26,606.30","26,857.60","22,006.30",379.26K,-15.63%,4851.3,0.197793058,48199,22006.3,0.713396314,-0.146669139,68990.6,22006.3,1.07694494,0.0321935,10.0189568,4348,8.377471248,4.351177654,,,,,,,,,
6/14/2022,"22,157.30","22,449.10","23,200.30","20,860.90",251.01K,-1.29%,2339.4,0.104890778,48199,20860.9,0.748890261,-0.125581817,68990.6,20860.9,1.104473359,0.043155245,10.00592229,4349,8.377701213,4.345516838,,,,,,,,,
6/15/2022,"22,577.90","22,137.50","22,754.40","20,125.80",280.41K,1.90%,2628.6,0.117570233,48199,20125.8,0.773343572,-0.11162752,68990.6,20125.8,1.122582956,0.050218444,10.02472683,4350,8.377931124,4.353683545,,,,,,,,,
6/16/2022,"20,386.60","22,577.90","22,942.10","20,231.10",144.00K,-9.71%,2711,0.126197209,48199,20125.8,0.778437985,-0.10877598,68990.6,20125.8,1.12385262,0.050709362,9.922633101,4351,8.378160983,4.309344802,,,,,,,,,
6/17/2022,"20,444.60","20,391.30","21,315.40","20,244.10",136.27K,0.28%,1071.3,0.052468539,48199,20125.8,0.783698935,-0.105850743,68990.6,20125.8,1.125100886,0.051191467,9.925474068,4352,8.378390789,4.310578618,,,,,,,,,
6/18/2022,"18,986.50","20,446.40","20,744.70","17,630.50",267.25K,-7.13%,3114.2,0.157949327,48199,17630.5,0.859299397,-0.065855493,68990.6,17630.5,1.183806392,0.073280681,9.851483479,4353,8.378620542,4.278444914,,,,,,,,,
6/19/2022,"20,577.20","18,983.40","20,763.50","17,983.70",169.39K,8.38%,2779.8,0.140533763,48199,17630.5,0.864821918,-0.063073312,68990.6,17630.5,1.184924008,0.073690499,9.931938946,4354,8.378850242,4.313386279,,,,,,,,,
6/20/2022,"20,572.30","20,576.90","20,996.80","19,658.80",140.60K,-0.02%,1338,0.065031641,48199,17630.5,0.870789435,-0.060086849,68990.6,17630.5,1.186050287,0.074103103,9.93170079,4355,8.379079889,4.313282849,,,,,,,,,
6/21/2022,"20,720.40","20,571.60","21,689.30","20,371.70",136.32K,0.72%,1317.6,0.063818657,48199,17630.5,0.876949134,-0.057025596,68990.6,17630.5,1.186874157,0.074404674,9.938874001,4356,8.379309484,4.316398135,,,,,,,,,
6/22/2022,"19,965.80","20,720.20","20,864.30","19,780.20",125.94K,-3.64%,1084.1,0.053291058,48199,17630.5,0.883723029,-0.053683827,68990.6,17630.5,1.187816496,0.074749352,9.901776089,4357,8.379539026,4.300286716,,,,,,,,,
6/23/2022,"21,100.70","19,967.30","21,189.80","19,907.50",110.70K,5.68%,1282.3,0.062447648,48199,17630.5,0.890366934,-0.050430977,68990.6,17630.5,1.188763574,0.075095489,9.957061494,4358,8.379768516,4.324296863,,,,,,,,,
6/24/2022,"21,226.90","21,100.90","21,488.70","20,743.90",104.56K,0.60%,744.8,0.035192001,48199,17630.5,0.897138057,-0.04714072,68990.6,17630.5,1.1897775,0.075465752,9.963024524,4359,8.379997952,4.326886574,,,,,,,,,
6/25/2022,"21,489.90","21,226.90","21,553.40","20,917.50",66.63K,1.24%,635.9,0.029772829,48199,17630.5,0.904621728,-0.043532985,68990.6,17630.5,1.190540965,0.075744344,9.975338336,4360,8.380227336,4.332234395,,,,,,,,,
6/26/2022,"21,043.50","21,489.90","21,837.40","20,989.70",67.21K,-2.08%,847.7,0.039860439,48127,17630.5,0.910291655,-0.040819439,68990.6,17630.5,1.191388374,0.076053358,9.954347003,4361,8.380456668,4.323117974,,,,,,,,,
6/27/2022,"20,730.20","21,037.70","21,497.50","20,568.00",84.69K,-1.49%,929.5,0.044507864,47714,17630.5,0.905992406,-0.042875442,68990.6,17630.5,1.192445422,0.07643851,9.939346853,4362,8.380685947,4.316603492,,,,,,,,,
6/28/2022,"20,278.00","20,727.90","21,200.20","20,210.50",83.83K,-2.18%,989.7,0.048271102,47624,17630.5,0.911454851,-0.040264839,68990.6,17630.5,1.193523312,0.076830906,9.917291834,4363,8.380915173,4.307025119,,,,,,,,,
6/29/2022,"20,111.30","20,278.00","20,415.80","19,880.70",98.97K,-0.82%,535.1,0.026497117,47435,17630.5,0.913550537,-0.039267423,68990.6,17630.5,1.194719294,0.077265877,9.909037125,4364,8.381144347,4.303440144,,,,,,,,,
