Date,Close/Last,Open,High,Low
10/21/2021,63145,65070.5,63305.5,62152.8
10/20/2021,64998.5,63847.2,66004.7,64125.9
10/19/2021,63918.7,62603.8,64343.4,63750.8
10/18/2021,62643.6,62126.1,62954,61692.9
10/17/2021,62055.5,61133.8,62563.5,61415.4
10/16/2021,61159,61624,61333.9,60511.2
10/15/2021,61426.5,59435.5,61736.8,61123.2
10/14/2021,59323.5,58071.6,59417.7,56874.8
10/13/2021,58168.4,56279.9,58506.5,57149.8
10/12/2021,56297.4,56673.3,56537.3,55845.3
10/11/2021,56704.4,56505.4,57480.6,56438.3
10/10/2021,56534.9,55076.9,56681.6,54457.8
10/9/2021,54868.6,54583.6,55169.9,54100.8
10/8/2021,54637.5,53802.5,54681.9,53711.7
10/7/2021,53810.6,54818.2,54418.1,53716.1
10/6/2021,54966.6,51537.3,55325.2,54162.7
10/5/2021,51540.8,49302.5,51604.6,50993
10/4/2021,49210.2,47486.7,49760.2,49060.1
10/3/2021,47498.3,47882.1,48285,47398.7
10/2/2021,47662.7,47533.6,47800.5,47123
10/1/2021,47548,43621.5,48226.6,47509.1
9/30/2021,43467.3,43627.3,44011.5,43292.9
9/29/2021,43446.4,42162.2,43495.4,41416.7
9/28/2021,42092.6,42553.8,42108.5,40815
9/27/2021,43863.5,41960.3,44293.2,42949.7
9/26/2021,43889.5,42199.8,44293.2,42949.7
9/25/2021,42234.2,42634.9,42737.6,41943.9
9/24/2021,42654.1,44289,42944,42073.8
9/23/2021,44365.4,44070,44977.5,44336.6
9/22/2021,43959.2,42051.4,44162.9,43090.1
9/21/2021,42206.2,42684.5,42393.4,40585.7
9/20/2021,42686.2,45584.9,43035.6,40401.5
9/19/2021,45526.3,47840.2,47323.9,45310.7
9/18/2021,47940.9,47926.1,48341.9,47650.8
9/17/2021,47526.6,48032.7,47572,47070.5
9/16/2021,47876.3,47625.4,48095.8,47466.5
9/15/2021,47545.5,47091.9,48181.9,47358.8
9/14/2021,47097.4,45193.2,47396,46953.7
9/13/2021,45281.7,44845,45353.8,44718.7
9/12/2021,44973.6,45319.6,46269.8,44830
9/11/2021,45308.7,45190.1,45338.8,44755.2
9/10/2021,45023.2,46721.5,45476.1,44766.6
9/9/2021,46604.7,45973.9,47021.6,46287.7
9/8/2021,45904.5,46444.2,46341.9,45609
9/7/2021,46533.2,52649.9,47316.9,46329.3
9/6/2021,52639.6,51601.2,52885.3,52388.6
9/5/2021,50129.3,50099.3,50285.9,49492.4
9/4/2021,49716.3,50280.5,50285.9,49705.6
9/3/2021,50267.4,49485.2,50346.3,49603.1
9/2/2021,49446.8,49567,49497.3,48377.3
9/1/2021,49571.7,47050.5,49870.3,48612.9
8/31/2021,46918.2,47151.5,47289.5,46533.1
8/30/2021,47177,47964.3,47204.9,46709.3
8/29/2021,47944.6,48231.9,48886,47822.7
8/28/2021,48258.5,48862.5,49621.7,48101.9
8/27/2021,48880.7,46822.3,49289.4,48846.4
8/26/2021,46867.7,47263.6,49347.8,46584
8/25/2021,47967.1,47993.2,49347.8,47898.8
8/24/2021,48000.6,49341.6,48277.5,47669.8
8/23/2021,49352.5,50263.4,49685.2,48812.4
8/22/2021,50226.5,48807.3,50329.4,49099
8/21/2021,48736.4,48834.5,49164.1,48623.7
8/20/2021,48901.9,47056.5,49334,48744.8
8/19/2021,47048,44073.6,47377.9,46646.8
8/18/2021,44177.2,45048.2,45184.6,44086.7
8/17/2021,44959,46393.3,45133.9,44230
8/16/2021,46399.9,47375.4,46589.1,45323.2
8/15/2021,47497.9,46870.1,48002.4,46814.1
8/14/2021,47015.6,47546,47344.1,46928
8/13/2021,47500.4,44950.2,47826.5,47408.6
8/12/2021,44962.2,45916.8,45012.1,44242.4
8/11/2021,46123.5,45585.1,46213.8,45432.5
8/10/2021,45600.4,45714.8,45983,45367.9
8/9/2021,45689.8,43504.9,46663.4,45659.4
8/8/2021,43552.4,44327.7,43958.6,42824.1
8/7/2021,44307.8,43712.7,44749.5,43842.5
8/6/2021,43672.9,40223.3,43707.4,42611
8/5/2021,40166.6,39433.6,40979,39967.4
8/4/2021,39431.3,37972.1,39834.2,39202.6
8/3/2021,38054.8,38653.8,38555.5,37904.4
8/2/2021,38569.7,39789.5,39766.6,38543.5
8/1/2021,39782.5,42446.5,40078.5,39306.9
7/31/2021,42281.8,41818,42361.8,41123.8
7/30/2021,41914.8,39981.7,42285.3,41645.5
7/29/2021,39976.3,39657.8,40245.6,39769.8
7/28/2021,39740.4,39845,40205.2,39340.8
7/27/2021,39831.3,36552,40296.4,38946.6
7/26/2021,36914.2,38072.6,37514.9,36427.4
7/25/2021,38138,33824.8,39639.9,35236.7
7/24/2021,34234.5,33670.3,34302.5,33956.8
7/23/2021,33611.3,32591.5,33776.7,33412.9
7/22/2021,32537.4,31941.1,32746.2,32215
7/21/2021,31960.1,29841.3,32352.3,31803.1
7/20/2021,29849.9,29609.5,29901.8,29519.3
7/19/2021,29619.3,31553.7,31040.8,29574
7/18/2021,31577.7,32151.5,31838.7,31462.8
7/17/2021,32132.1,31310.2,32408.2,31490.2
7/16/2021,31326.6,31899.8,31616.8,31207.8
7/15/2021,31906.4,32760.4,32016.9,31581.1
7/14/2021,32711.8,32543.1,33157,32657.7
7/13/2021,31785,33075.9,32778.8,31695.8
7/12/2021,33139.4,34267.6,33220.4,32839.5
7/11/2021,34504.4,33535.6,34507.9,34077.1
7/10/2021,33461.4,33725,33794.9,33434.4
7/9/2021,33827.8,32747,34221,33678
7/8/2021,32956.6,33372.9,32993.5,32367
7/7/2021,33359.6,34444.3,33923.2,33095.9
7/6/2021,34428.1,33923.3,34495.7,33966.6
7/5/2021,33883.2,34371.6,34157.4,33669.5
7/4/2021,34334.7,34742.8,35300.5,34309.2
7/3/2021,34771.6,33299,34909.8,33363.3
7/2/2021,33396,32909.5,33895.1,33363.3
7/1/2021,32895.6,34155.1,33925.9,32778.7
6/30/2021,34202.6,35071.7,35030.7,34174.5
6/29/2021,35254.7,34584.1,36089.5,35148.9
6/28/2021,34555.3,34396.1,35125.8,34247.6
6/27/2021,34458.7,33152.6,34884,34319.5
6/26/2021,33189.6,32000,33192.3,32041.7
6/25/2021,32063.6,35103.5,32214.2,31360.1
6/24/2021,35098.7,32612.9,35490.9,34304.2
6/23/2021,32466.3,33989.2,33798.6,32376.2
6/22/2021,33811.7,33028.2,34236.2,31736.5
6/21/2021,33025.6,34691,33181.2,31216
6/20/2021,34681,35531.9,35708.4,34676.1
6/19/2021,35636.2,35084.1,35788.1,35176.2
6/18/2021,34963.5,37925.6,36283.5,34845.5
6/17/2021,37940.2,38862.5,38166,37231.8
6/16/2021,38834.5,40031.8,38963.7,38231.4
6/15/2021,40023.9,40403.5,40167.5,39645.3
6/14/2021,40479.3,38995.2,40838.1,39920
6/13/2021,38826.4,34881.8,39784.6,38769.9
6/12/2021,34950.8,35585.4,35903.9,34876.1
6/11/2021,35339.5,36758.6,37437.3,35335.8
6/10/2021,36665.9,36955.5,37177.3,36003.3
6/9/2021,37012.9,32881,37595.3,36759.8
6/8/2021,32952.3,32819.6,33502.8,32428.6
6/7/2021,32869,36384,34047.8,32447
6/6/2021,36404.7,36002.2,36754.6,35576.3
6/5/2021,35968.9,37400.3,36225.5,35421.5
6/4/2021,37419.3,37928.2,37811.3,36666.8
6/3/2021,37877.1,37636,39255.4,37442.6
6/2/2021,37581.7,36479.5,37812.7,37193.6
6/1/2021,36395.6,36699.5,36856.2,35981.1
5/31/2021,36617.3,34503.3,37850.3,36539.1
5/30/2021,34408.7,34780.3,35931.9,34330.2
5/29/2021,34670.7,36465.5,34773.6,33441
5/28/2021,36324.7,38279,36717.8,35651.4
5/27/2021,37973.8,37616.5,38844.1,37790.4
5/26/2021,37470,39562.9,39249,37190.8
5/25/2021,39444.5,38360.3,39497.3,37847
5/24/2021,38288.4,35268.6,39740.8,37875.1
5/23/2021,35298.3,37460.4,35863.1,34715.3
5/22/2021,37436.4,36979.4,38248.7,36822.9
5/21/2021,36906.3,40710.8,38056.8,36606.7
5/20/2021,40779.5,38170.6,42108.3,40521.5
5/19/2021,38220.1,40491.1,38573.3,35010.4
5/18/2021,40569,45042.4,43516.6,40164.2
5/17/2021,44847.2,44482,45231.4,43186.8
5/16/2021,43493.4,48167.2,46545.4,43072.5
5/15/2021,47875.9,50046.3,48323.8,46574.6
5/14/2021,49762.8,49176.2,50640.9,49303.7
5/13/2021,49391.5,50260.7,50387.3,49258
5/12/2021,49715.2,57762.7,50843,46331.1
5/11/2021,57752.6,55164.2,57753,56597.1
5/10/2021,55126.4,59400.6,56384.2,54550.4
5/9/2021,59352.4,58585.3,59426.6,58066
5/8/2021,58976.3,58110.5,59227,58391.4
5/7/2021,58058.1,55732,58412.9,56972.2
5/6/2021,55920,56835.9,57080.7,55533.7
5/5/2021,56860.9,55024.5,57560.8,56623.5
5/4/2021,55085.6,55745.7,55088.1,53872.5
5/3/2021,55470.2,57953.7,57201.3,54735.3
5/2/2021,57961.5,56532.2,58261.4,56562.4
5/1/2021,56591,58189.8,57868.4,56556.1
4/30/2021,58188.8,53706,58449.4,57528.9
4/29/2021,53667,54270.4,53802.7,53088.7
4/28/2021,54165.8,54818.7,55173.7,54164.4
4/27/2021,55019.8,53505.3,55718.8,54871.9
4/26/2021,53527.9,52388.1,54120.6,53431.1
4/25/2021,52265.6,49690.8,52420.9,48815.9
4/24/2021,49705.9,50128.7,50438.8,49658.6
4/23/2021,50207,50294.7,51183,49380.6
4/22/2021,50197.1,53456.3,52099.9,48788.3
4/21/2021,53351.4,55256.9,54606.2,52585.9
4/20/2021,55500.5,54709,56764.4,55447.9
4/19/2021,54759.9,57060.2,55776.8,54404.6
4/18/2021,57230.4,55371.5,57275.2,55767
4/17/2021,53728.9,62404.8,60362.1,51817.6
4/16/2021,62376.3,62936.8,62509.1,61155.6
4/15/2021,63063.3,63055.8,63518.5,62738.3
4/14/2021,63001.1,63715.3,63347.3,62361.7
4/13/2021,63809,60496.3,63818.7,63080.7
4/12/2021,60535.5,60350.4,61068.3,59839.4
4/11/2021,60211.2,60267.1,60311.3,59598.2
4/10/2021,60319.8,59206.4,60667.1,59640.8
4/9/2021,59119.4,58010.7,59149.9,57900
4/8/2021,58081.2,56565.9,58391.3,57832.9
4/7/2021,56580.9,57900.4,56674.6,55721.6
4/6/2021,57907.1,58611.7,58192.7,57286.9
4/5/2021,58800.4,57452.1,59487,58662
4/4/2021,57555.1,57541.4,58355,57497.6
4/3/2021,57325.1,59216.6,57448.9,56470.6
4/2/2021,59205.3,59676.4,59414,58948.5
4/1/2021,59733.7,59083.4,60134.9,58496.3
3/31/2021,58995.8,58673.7,59309.8,58738.9
3/30/2021,58534.6,57320,59030.2,58429.8
3/29/2021,57141,55344.1,57752.7,57128.3
3/28/2021,55393.9,55791.9,55899.4,55002.9
3/27/2021,56133.6,54786.9,56174.8,55645.5
3/26/2021,54751.7,51667.2,55532.1,54551.8
3/25/2021,52428.5,52189.3,52669.2,51306.1
3/24/2021,52136.7,54447.1,52763,51561.3
3/23/2021,54444.7,54517.9,54716.8,53579.1
3/22/2021,54577,57558.1,55287.5,53842.1
3/21/2021,57316.4,57809.8,57443.4,56357.5
3/20/2021,57754.5,58419.7,58583.8,57471.4
3/19/2021,58296.2,57773,58877.5,57863
3/18/2021,57859.3,58724.5,57876.5,56305.1
3/17/2021,58727.6,55489.5,59489.4,58621.9
3/16/2021,55835.2,54277.3,57121,55683.4
3/15/2021,54269.4,60347.5,56024.1,53342.6
3/14/2021,60375.5,61350.2,60459.9,58859
3/13/2021,61218.9,56865.6,61673.7,60755.8
3/12/2021,56485.1,56702.6,57271.8,56118.8
3/11/2021,56710.6,55812.7,58052.3,56545.9
3/10/2021,55667.1,53694.3,56461,55168.1
3/9/2021,53565.5,53714.1,55772.3,53187.5
3/8/2021,53878.4,50450.8,54077.9,51941.3
3/7/2021,50411.2,49485.6,51801.1,50141.4
3/6/2021,49501.2,48467.1,49881.4,48890.6
3/5/2021,48447.7,46677.4,49132.7,48166.4
3/4/2021,47132,49029.8,48363.6,46370.1
3/3/2021,49278.1,49126.2,51757.7,49111.5
3/2/2021,49207.5,49161.1,49309.1,48159.2
3/1/2021,49053,46464.4,50191.9,48662.2
2/28/2021,46566.6,44403.5,46809.5,45008.8
2/27/2021,44741,47686.9,46582,44346.9
2/26/2021,47762.9,47011.8,48018.5,46205.2
2/25/2021,47020,49651.9,47749.1,46051.2
2/24/2021,49822.7,50783,50857.8,49597.9
2/23/2021,50884.3,50636.7,51299.1,47031.7
2/22/2021,50379,55807.3,54115,50161.2
2/21/2021,55531.8,56715.9,57480.5,55128.5
2/20/2021,56537.3,55829.6,56895.2,55502.7
2/19/2021,55941.9,51162.8,56552.6,55415.1
2/18/2021,51137.3,52170.7,51925.3,50816.8
2/17/2021,52070.7,49360.2,52524,51731.3
2/16/2021,49273.4,49349.4,50209.6,49018.1
2/15/2021,49224.3,46875.7,49951,47044.4
2/14/2021,46784.5,47558.1,48936.5,45786.1
2/13/2021,47564.1,47840,47698.3,47051.9
2/12/2021,47856.3,47309.6,48097.3,47271
2/11/2021,47123.7,44648.8,48927.4,46950.9
2/10/2021,44618.5,46022.3,44993.5,44041
2/9/2021,46010.7,46841.3,46865.5,45652.1
2/8/2021,46400.5,38596.3,47405.3,45603.3
2/7/2021,38611.7,38328.5,39123.6,38057
2/6/2021,37990.1,39208.2,39611.9,37987.2
2/5/2021,39259.4,37284.7,39653.1,38275.3
2/4/2021,37299.4,37696.7,37488.4,36640
2/3/2021,37634.5,36618.4,38298.5,37375.9
2/2/2021,36609.2,33904.7,36843.5,35401.5
2/1/2021,33869.6,33554.3,34150.4,33462.4
1/31/2021,33580.3,34031.8,33937.7,32324.9
1/30/2021,33930.3,33512,34348.3,33687.3
1/29/2021,33424.5,33762.7,34920.9,32908.5
1/28/2021,33093.1,31342,34325.8,32839.8
1/27/2021,31258.1,31887.7,31602,29911.9
1/26/2021,31721.7,32027.9,32545.4,31556.2
1/25/2021,32007.5,33397.7,32820.1,31493.3
1/24/2021,33348.7,32838.3,33739.5,32205.1
1/23/2021,32659.8,32598.5,32702.9,31692.5
1/22/2021,32635.2,30933.8,32994.1,32088.2
1/21/2021,30812.8,34249.9,31380,28871.2
1/20/2021,34462.6,35261.1,35591.1,34256.8
1/19/2021,35386.8,36332.8,36384.4,34857
1/18/2021,36406.6,35132.9,37270.5,36360.3
1/17/2021,34976.6,35857.6,36195.2,34890.7
1/16/2021,35955.7,36582.2,36723.7,35592.7
1/15/2021,36549.4,38459.4,37608.6,36022.9
1/14/2021,38569.2,37485.3,39715,38354.6
1/13/2021,37370.9,33179.3,38133.2,36772.1
1/12/2021,33168.2,35278.4,34297,32451.9
1/11/2021,34771.4,35567.4,35490,33729.6
1/10/2021,35633.7,40378.2,38217.2,33688.8
1/9/2021,40390.8,40236.9,41362.4,40149.7
1/8/2021,40378.7,38721.8,40950.2,39556.7
1/7/2021,38713.3,37492.9,39701.2,36613.4
1/6/2021,37490,35320.3,37714.8,36494.1
1/5/2021,35228.7,30918.3,35739.4,33408.3
1/4/2021,31381.1,33288.9,32846.9,30460.5
1/3/2021,33328.7,33238.9,33587.5,32453.1
1/2/2021,32861.6,29382.6,32884.7,32029.6
1/1/2021,29400.6,29245,29496.7,29008
12/31/2020,29238.8,29024.8,29482.3,28724.3
12/30/2020,28940.6,27903.6,29298.8,28334.2
12/29/2020,27838.5,26443.7,28192.6,27377
12/28/2020,26381.2,26847.4,27089.4,26205.1
12/27/2020,26946.1,26715.1,27331.6,26144.3
12/26/2020,26710.9,24811.2,26937.5,26438.4
12/25/2020,24911.2,23603.6,25011,24515.1
12/24/2020,23577.7,23023.4,23814.1,23445.3
12/23/2020,22977.4,23470,23253.2,22737.3
12/22/2020,23516.6,22948.2,24028.9,23500.7
12/21/2020,22954.2,23912.5,23060.8,22481
12/20/2020,23901.2,23410,24101.9,23321.1
12/19/2020,23300.3,23047.1,23843.6,23098.9
12/18/2020,23083.2,22867.7,23229.1,22923.1
12/17/2020,22947.3,21786.2,23241.3,22493.9
12/16/2020,21837.6,19335,22148.4,21243.1
12/15/2020,19381.2,19484.8,19491.7,19299.7
12/14/2020,19309.3,19265.1,19556.3,19250.3
12/13/2020,19083,18790.9,19326.2,19007
12/12/2020,18867.2,18277.1,18883.6,18716.8
12/11/2020,18384,17962.6,18390.1,18025.1
12/10/2020,17984,18400.6,18288.3,17733.8
12/9/2020,18455.5,18153.8,18551.8,18339.6
12/8/2020,18217.9,19182.5,18371.5,18053
12/7/2020,19178.5,19290,19236,19141.1
12/6/2020,19288.8,19191.3,19424.6,19166.9
12/5/2020,19203.7,18816.8,19340.1,19141
12/4/2020,18884.1,19170.8,18921.3,18507.1
12/3/2020,19288.2,19040.9,19529.5,19140.2
12/2/2020,19065.4,18519.1,19295,18954.6
12/1/2020,18507.3,19380.4,18954.5,18346.7
11/30/2020,19466.8,18535,19717.6,19366.8
11/29/2020,18511.3,17771.7,18616.7,18186
11/28/2020,17791.7,16969.4,17864,17530.4
11/27/2020,16938.7,17070.3,17191.5,16915.9
11/26/2020,17071.3,17757.1,17450.3,17037.8
11/25/2020,17777.1,18690.9,18894.9,17279.7
11/24/2020,18779.6,18448.2,19216.6,18769.4
11/23/2020,18423.7,18461.3,18527.7,18230
11/22/2020,18453.4,18593.9,18516.7,18016
11/21/2020,18582.4,18583.1,18751.5,18367.6
11/20/2020,18614.6,18195,18966,18467.5
11/19/2020,18180,17847.3,18225.4,17758.4
11/18/2020,17843.5,18377.9,18054.8,17594.6
11/17/2020,18376.8,16672.6,18393.2,17613.2
11/16/2020,16648.2,16032.5,16825.9,16562
11/15/2020,16004.3,15937.4,16042.1,15870.7
11/14/2020,15924.2,16149.6,16102.3,15879.5
11/13/2020,16116.8,16405.1,16328.2,16111.2
11/12/2020,16395.1,15666.2,16474.1,16270.7
11/11/2020,15659.1,15372.5,15712.1,15483.5
11/10/2020,15385.2,15385.1,15497.5,15281
11/9/2020,15396.9,15385.7,15431.2,15192.7
11/8/2020,15395.6,14967.7,15598.4,15364.2
11/7/2020,15030.2,15556.5,15106.5,14720.7
11/6/2020,15498.7,15463.3,15754.4,15471.1
11/5/2020,15548.2,14293.3,15955.2,15433
11/4/2020,14292.5,13908.9,14358.6,14099.7
11/3/2020,13897.3,13419.7,14034.5,13704.8
11/2/2020,13419,13698.9,13640.2,13321.2
11/1/2020,13666.5,13677.2,13828.4,13655
10/31/2020,13659,13491.7,13889.5,13659
10/30/2020,13471.3,13434,13731.5,13441.7
10/29/2020,13452.7,13280.8,13655.7,13363.1
10/28/2020,13266.6,13785,13308.6,13180.8
10/27/2020,13799.5,13082.2,13851.7,13637.3
10/26/2020,13090,13100.9,13125.2,13050.3
10/25/2020,13101.3,13298.6,13129.3,12982.5
10/24/2020,13303.9,12972,13343.9,13077.8
10/23/2020,12982.1,12966.3,13013.7,12876.4
10/22/2020,12958.2,12726,13005.1,12842.7
10/21/2020,12770.2,12187.8,12928.1,12718.1
10/20/2020,12195.9,11743.2,12232.6,11894.6
10/19/2020,11756.5,11421.2,11760.8,11685.7
10/18/2020,11430.9,11370.6,11529.8,11427.2
10/17/2020,11372.3,11365.6,11399.5,11349.8
10/16/2020,11355.2,11508.9,11358,11274.4
10/15/2020,11499,11377.5,11542.2,11474.9
10/14/2020,11376.5,11392.8,11426.4,11361.7
10/13/2020,11442.7,11457.4,11485.6,11413.8
10/12/2020,11469.1,11386.4,11540.4,11436.9
10/11/2020,11395.5,11333,11408.8,11348.5
10/10/2020,11327.2,11410.8,11394.5,11277.6
10/9/2020,11419.8,10889.9,11475,11053.5
10/8/2020,10896.3,10642.5,10939.1,10868.4
10/7/2020,10645.4,10577.1,10672.1,10619.9
10/6/2020,10588.9,10766.7,10604.3,10553.3
10/5/2020,10778.5,10667.2,10800.3,10743.2
10/4/2020,10684.2,10547.2,10729.9,10659.4
10/3/2020,10545.4,10556.6,10560.3,10520.8
10/2/2020,10552.7,10646.8,10576.8,10523.4
10/1/2020,10613.6,10798.4,10627.6,10585.9
9/30/2020,10801.9,10747.7,10855.5,10776.6
9/29/2020,10768.5,10688.6,10847.7,10757.2
9/28/2020,10697.8,10908.7,10728.5,10667.8
9/27/2020,10895.8,10779.4,10946.6,10776.4
9/26/2020,10778.7,10710.3,10799.2,10722.4
9/25/2020,10706.4,10710.7,10745.6,10650.2
9/24/2020,10685.4,10299.5,10753.5,10685.4
9/23/2020,10300.2,10515.5,10336.1,10201
9/22/2020,10485.9,10445.5,10535,10485.4
9/21/2020,10450.9,10963.6,10488.6,10374.4
9/20/2020,10957.9,10950.7,10977,10895.7
9/19/2020,10950.5,10977.6,11081.6,10908.5
9/18/2020,10960,10927.1,10977.8,10933.1
9/17/2020,10938.2,10873.6,10956.3,10890.8
9/16/2020,10887.4,10780.9,11039.3,10885.8
9/15/2020,10762.2,10752,10790.1,10669.2
9/14/2020,10739.2,10352.1,10832.3,10652.9
9/13/2020,10353,10551.7,10369.3,10264.5
9/12/2020,10546.3,10344.1,10556.3,10411.2
9/11/2020,10351.7,10218.4,10393.5,10326
9/10/2020,10222.9,10377.4,10377.5,10212.6
9/9/2020,10365.6,10028.2,10408.9,10219.2
9/8/2020,10000.4,10305.4,10149,9984.6
9/7/2020,10305.7,10205.3,10434.4,10305.5
9/6/2020,10195.3,10169.2,10296.4,10193.9
9/5/2020,10169.7,10411.5,10239.9,10067.4
9/4/2020,10432.4,10249,10558.7,10392.3
9/3/2020,10249.6,11375.5,10329.9,10098.1
9/2/2020,11375.1,11830.2,11437.4,11359
9/1/2020,11844.4,11682.8,11947.5,11821.6
8/31/2020,11674.8,11669.1,11692,11544.6
8/30/2020,11668.4,11603,11712.2,11659.3
8/29/2020,11600.8,11502,11623.6,11462.6
8/28/2020,11496.2,11379.3,11539.8,11468.2
8/27/2020,11368,11390.2,11396.1,11281.9
8/26/2020,11401.6,11365.2,11479.7,11367.4
8/25/2020,11350.2,11673.4,11401,11256.8
8/24/2020,11690.4,11675.2,11766.9,11661.1
8/23/2020,11666.8,11596.5,11681.1,11587.1
8/22/2020,11591.8,11476.6,11680.5,11583.3
8/21/2020,11468.1,11867.5,11536.9,11382.1
8/20/2020,11847.5,11697,11877.4,11783.6
8/19/2020,11718,11834.5,11822.2,11703.4
8/18/2020,11855.9,12298.3,12013.2,11844.8
8/17/2020,12283,11838,12381.4,12273.5
8/16/2020,11857.3,11917.5,11919.7,11764
8/15/2020,11904.6,11876,11909.7,11782.7
8/14/2020,11865.4,11720.7,11962.9,11750.7
8/13/2020,11735.7,11573.4,11820.3,11668.5
8/12/2020,11575.9,11370.5,11652.1,11536.3
8/11/2020,11354.3,11831.1,11408.8,11233.3
8/10/2020,11823.1,11998.9,11931.8,11819
8/9/2020,12008.2,11735.5,12041.1,11681.1
8/8/2020,11743.6,11550.1,11792.8,11669.7
8/7/2020,11549.1,11827.6,11650.4,11537.6
8/6/2020,11850.5,11651.1,11901.8,11740
8/5/2020,11653.3,11233.6,11790.2,11606.3
8/4/2020,11221.5,11259.8,11228.3,11114.5
8/3/2020,11254.1,11132.5,11407.8,11222.2
8/2/2020,11157.1,11968.2,11202.7,10981.6
8/1/2020,11941.5,11360.7,11943.4,11754.8
7/31/2020,11387.8,10972.3,11394.3,11226.1
7/30/2020,10980.8,10987.6,11124.4,10964.6
7/29/2020,10999,10970.9,11114.4,10959.9
7/28/2020,10956.7,10964.8,10989.8,10771.8
7/27/2020,10935.6,10196,11229.1,10854.2
7/26/2020,10192,9666.2,10211.2,9894.6
7/25/2020,9666.3,9582.9,9690.7,9645.9
7/24/2020,9589,9559.9,9612.7,9536.2
7/23/2020,9560,9489.5,9599.8,9545
7/22/2020,9488.8,9360.7,9522.9,9470.7
7/21/2020,9361.9,9179.7,9389,9353.7
7/20/2020,9178.4,9190.7,9194.6,9155.1
7/19/2020,9188.5,9156.1,9218.4,9177
7/18/2020,9157,9138.1,9179.7,9144.6
7/17/2020,9139.4,9119.5,9167,9128.1
7/16/2020,9110.1,9202.3,9141.4,9107.6
7/15/2020,9200.1,9234.7,9224.2,9183
7/14/2020,9242.1,9219.9,9270.2,9240.2
7/13/2020,9224.1,9272.7,9245.6,9219
7/12/2020,9274.2,9271.1,9319.9,9270.1
7/11/2020,9276.5,9268,9286,9232
7/10/2020,9263.8,9224.9,9295.5,9261.6
7/9/2020,9215.5,9385.3,9239.6,9206.5
7/8/2020,9382.5,9309.3,9434.5,9361.3
7/7/2020,9300.5,9293,9319.9,9233.1
7/6/2020,9299.5,9090.1,9371.2,9266.3
7/5/2020,9088.7,9133.8,9114.1,9063.2
7/4/2020,9134.9,9084.2,9149.6,9114
7/3/2020,9086.1,9097.4,9100,9053
7/2/2020,9202,9150.6,9259.7,9179.5
7/1/2020,9233.4,9134.9,9259.7,9225.2
6/30/2020,9124.2,9166.4,9148,9101.1
6/29/2020,9171.7,9101.3,9199.8,9158.7
6/28/2020,9104.5,8971,9148.6,9097.1
6/27/2020,8970.6,9161.7,9008.2,8950.2
6/26/2020,9163.1,9245.1,9179.8,9113.9
6/25/2020,9249.4,9098.7,9296.5,9194.3
6/24/2020,9074.7,9649.9,9306,9022.6
6/23/2020,9645.9,9655.5,9663.7,9614.8
6/22/2020,9651.7,9383.5,9715.6,9609.3
6/21/2020,9378.5,9371.1,9395.2,9285.8
6/20/2020,9362,9332,9397.7,9349.1
6/19/2020,9331.8,9280.8,9350.1,9294.2
6/18/2020,9267.9,9428.9,9390.3,9249.6
6/17/2020,9436.3,9461.9,9468.8,9403.4
6/16/2020,9461.8,9558,9532.3,9423.8
6/15/2020,9549.2,9166.7,9570.7,9379.3
6/14/2020,9438.5,9419.3,9474.7,9387.5
6/13/2020,9431.5,9411.4,9474.7,9428.7
6/12/2020,9421.4,9365.1,9475.8,9415.5
6/11/2020,9381.5,9887.3,9391.3,9249.4
6/10/2020,9878.7,9753.7,9945.2,9871
6/9/2020,9754.2,9679.4,9805.8,9745
6/8/2020,9682.9,9724.4,9857.2,9616.6
6/7/2020,9718.6,9689,9770.5,9708.5
6/6/2020,9697.6,9631.3,9701.9,9637.3
6/5/2020,9616.2,9794.5,9629.3,9549.5
6/4/2020,9555,9527.4,9686.1,9537.6
6/3/2020,9681.7,9494.1,9686.1,9617.6
6/2/2020,9496,10093.9,9538.1,9483.4
6/1/2020,10080.8,9552.8,10207.3,10050.4
5/31/2020,9554.4,9533.1,9695.6,9529.8
5/30/2020,9587.2,9394.5,9695.6,9567.5
5/29/2020,9380.9,9519.9,9428.5,9352.7
5/28/2020,9525.3,9173.1,9596.5,9468.1
5/27/2020,9170.4,8831.8,9268.8,9168.8
5/26/2020,8850.5,8901.8,8891,8818.6
5/25/2020,8918.6,8786.4,8922.9,8836.6
5/24/2020,8773.7,9195.4,8817.9,8666.1
5/23/2020,9201,9284.2,9229.5,9129.7
5/22/2020,9275.5,8995.1,9303.2,9169.7
5/21/2020,8998.3,9479.3,9129.2,8983.7
5/20/2020,9477.8,9721.8,9567.1,9463.1
5/19/2020,9722.1,9537.9,9788.8,9708.4
5/18/2020,9524.6,9856.6,9737.8,9524.6
5/17/2020,9856.5,9543.2,9930.2,9678.9
5/16/2020,9559.1,9411.1,9570.4,9327.8
5/15/2020,9419.9,9483.6,9451.9,9233
5/14/2020,9497.4,9338.5,9819.6,9319.3
5/13/2020,9329.9,8908.7,9364.5,9265.8
5/12/2020,8913.3,8717,8964.7,8799.1
5/11/2020,8727.8,8697.6,8729.7,8542.8
5/10/2020,8659.3,9753,9569.4,8259.3
5/9/2020,8635.1,9868.2,9569.4,8259.3
5/8/2020,9873.7,9914.8,9910.5,9747.2
5/7/2020,9925.1,9271.8,10018.2,9845.8
5/6/2020,9263.6,8962.9,9338.2,9064.8
