reserve_pct,buy_tiers,sell_tiers,median_value,mean_value,std_value,cagr,max_value,min_value,percentile_25,percentile_75,median_improvement,mean_improvement,cagr_improvement,sharpe_ratio,win_rate,beat_dca_rate
30,"[(10, 40), (20, 60), (30, 80)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",65085.4756676044,64073.679446819144,27578.56588752052,1.6404470494042922,157832.50452637,12214.151322978825,39686.567175023054,82546.56463998098,17.4210051220999,-0.4055782930062082,3.212730970176525,-0.009461231614159491,58.199999999999996,53.400000000000006
20,"[(10, 20), (20, 40), (30, 60)]","[(20, 10), (40, 20), (60, 30)]",65062.207927888754,64178.75978645905,26922.719008427688,1.6331788172922357,169119.9222517502,16124.713362649723,40958.66720723515,81755.75995494387,17.379027686177274,-0.2422442102820035,3.2054627380644685,-0.005788674604504043,59.4,54.400000000000006
20,"[(10, 40), (20, 60), (30, 80)]","[(20, 20), (40, 40), (60, 60)]",65060.89518569889,64614.162769574374,27969.04012648351,1.6327686890695192,180615.20319894628,14540.442881606325,41755.47108792162,82948.91723633828,17.37665936197255,0.434534596355164,3.205052609841752,0.009995199050193086,59.4,55.00000000000001
60,"[(15, 30), (25, 50), (35, 70)]","[(25, 25), (50, 50)]",65053.14219284535,65821.25869310582,27230.35581110154,1.6303463563037912,178998.85082114092,12363.444418944717,44711.189368810046,82350.37955703356,17.36267215201165,2.310812367304245,3.202630277076024,0.05459539556337311,63.0,53.6
30,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",65022.735224705786,65587.56391713099,27504.693358601922,1.620843821791107,225128.4042380586,16517.98935313648,44600.96502773285,80920.94351783613,17.30781480135023,1.947563428424803,3.1931277425633398,0.045554307933115004,62.6,55.400000000000006
40,"[(10, 40), (20, 60), (30, 80)]","[(25, 25), (50, 50)]",65001.038706093525,63976.879113822804,27083.580809484334,1.61406123149066,139618.7277978848,17858.703321607965,41089.69221945996,80156.58943003605,17.268672012625554,-0.5560421538153358,3.1863451522628927,-0.013208280506219373,57.8,55.400000000000006
40,"[(15, 30), (25, 50), (35, 70)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",64972.2356765687,64614.76688214463,27310.72533368501,1.6050542624759023,185400.91253115787,16330.107208916052,42829.828848996105,80217.13537188368,17.216708334974353,0.4354736128530431,3.177338183248135,0.010258249550470382,59.0,54.800000000000004
60,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",64930.06872885661,63919.79233372083,27963.93979665052,1.5918625118091168,187647.9059605907,8517.59520489593,41611.081362317214,79070.94396294272,17.14063475123701,-0.6447763251702014,3.1641464325813495,-0.014833900929660582,56.8,56.2
60,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",64921.158074122664,64264.76942730434,25111.960182015555,1.589073974155908,188815.5997036296,16711.519122178786,44113.49739974014,80056.99053917127,17.12455899816885,-0.10855311410697391,3.1613578949281407,-0.002781034154912795,59.199999999999996,56.2
60,"[(20, 50), (40, 100)]","[(20, 10), (40, 20), (60, 30)]",64875.274894729264,65033.01001755869,27229.132496520597,1.5747102501038057,213087.12779650604,16276.495167540312,42603.7338895505,80528.2389092287,17.041780943813286,1.0855796090141787,3.1469941708760385,0.025649123099334963,58.199999999999996,52.6
80,"[(10, 40), (20, 60), (30, 80)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",64713.115061828365,64267.21472100491,26469.077376561265,1.5238809279375598,184364.72601140247,17176.84406940721,42879.19817606306,78994.08163879154,16.74922764564122,-0.10475221467190793,3.0961648487097926,-0.002546062497898094,60.0,54.800000000000004
30,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(25, 25), (50, 50)]",64700.82358331875,64794.35241645173,27457.915328269995,1.5200239866727916,248227.3869643918,15893.399403071995,43386.14505668772,79187.92767557738,16.727052532895538,0.7146165868584978,3.0923079074450244,0.01674365168250967,58.599999999999994,55.2
40,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",64689.511720713315,66103.92323233426,29014.37052996226,1.5164739209458045,199640.85070158594,19683.347743533523,42939.438070472344,81610.2065375337,16.706644749694924,2.7501786026223884,3.0887578417180372,0.060980698658956105,59.4,54.400000000000006
60,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",64597.01897074242,63263.290082384076,26038.580702545598,1.487427751796866,164842.87696644146,16774.15827337131,42120.15744281557,78322.37011091705,16.539778155317475,-1.665225948724154,3.0597116725690987,-0.04114343159181957,58.4,52.400000000000006
20,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(30, 15), (50, 25), (70, 35)]",64585.74346697691,65938.81906689818,27189.31842950147,1.4838845487277874,170735.70185621415,16417.055436020557,44223.279421473446,82501.36102519395,16.51943596726671,2.493545082899682,3.05616846950002,0.05900156801614482,59.599999999999994,56.2
20,"[(10, 40), (20, 60), (30, 80)]","[(25, 25), (50, 50)]",64554.939786434676,63883.33636950044,27781.503219735445,1.4742023075822175,198692.67167502412,13083.668057896155,40941.45077123369,79150.46365485653,16.46386290594037,-0.7014425055058274,3.0464862283544503,-0.016243551444916862,57.8,52.6
40,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",64543.18271954788,64056.2862978657,25991.291506156784,1.470505840944214,198053.07738750492,18764.79670333669,43107.16487334751,79504.71545692983,16.442651927654136,-0.4326137407382159,3.0427897617164468,-0.010708215416525408,59.0,54.800000000000004
50,"[(10, 40), (20, 60), (30, 80)]","[(30, 15), (50, 25), (70, 35)]",64485.74102246751,65109.39063523908,29794.256532903182,1.4524382035747685,168005.97619794917,15779.485838444436,40917.8163724853,80846.74866306968,16.339021098534243,1.2043036079038436,3.0247221243470013,0.026004474658265542,57.199999999999996,53.400000000000006
40,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",64479.07894108955,64927.785017334434,27423.50945136637,1.4503418879526997,192393.32439679463,14030.30407808508,44176.46332756852,80740.91367559394,16.32700200696917,0.9220206697284853,3.0226258087249325,0.021630286674980823,58.4,55.800000000000004
50,"[(10, 40), (20, 60), (30, 80)]","[(25, 25), (50, 50)]",64423.21441470598,64696.97510679233,28077.651678045506,1.4327565237358897,175719.08281256777,15416.711738235008,41330.39320001884,79974.60954790353,16.22621655873599,0.5632558888832797,3.0050404445081225,0.01290593902510508,57.8,52.400000000000006
80,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(25, 25), (50, 50)]",64421.55099655852,63841.0142684079,24523.10502039936,1.432232716185733,149778.39523836807,18498.06238293602,43551.998922376246,79420.45647516612,16.22321557842803,-0.7672268528404456,3.0045166369579657,-0.020127646048444758,61.199999999999996,54.0
50,"[(20, 50), (40, 100)]","[(20, 20), (40, 40), (60, 60)]",64419.773983210005,64814.04505875151,27572.0454136283,1.4316731257457915,173773.444316245,16273.951142179129,44194.67589284761,79872.14459691665,16.22000966049691,0.7452263058361162,3.0039570465180243,0.01738856893972755,58.199999999999996,53.0
30,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",64413.578354303274,62537.09977874824,25415.153146349978,1.429721994455968,184289.80913706706,16694.904440523198,41609.897551300266,76816.13349740335,16.208832097974245,-2.7939968256934744,3.002005915228201,-0.07072579327649037,57.8,52.2
60,"[(20, 50), (40, 100)]","[(20, 20), (40, 40), (60, 60)]",64371.63452502458,64624.82846037041,26652.347771319193,1.4165090676236725,159920.13543248543,16504.705340461493,44117.92525345227,78443.3353730091,16.13316104322577,0.4511130622105294,2.9887929883959052,0.010889165059424347,60.0,55.800000000000004
80,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(30, 15), (50, 25), (70, 35)]",64369.719618341216,65265.98629738056,24289.462215822383,1.4159056793041636,196141.24812359185,16222.130743000378,46815.70076575613,77884.74688245021,16.1297063512969,1.4477117365996397,2.9881896000763963,0.0383450091581902,61.199999999999996,56.8
70,"[(15, 30), (25, 50), (35, 70)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",64335.1738526079,64296.252849929755,27153.19999839104,1.405017819361043,167446.51055902962,13308.354687638217,42569.16258271276,77019.95308336653,16.067382176916812,-0.05961612005877347,2.9773017401332758,-0.0014124963665369473,57.599999999999994,53.400000000000006
80,"[(20, 50), (40, 100)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",64334.024663179036,63742.88115209779,26121.38293698211,1.4046555465943023,144854.08582163227,13907.65081459927,43802.2781908862,78320.66472253481,16.065308918998227,-0.919762356554137,2.976939467366535,-0.022652916026577985,58.599999999999994,52.800000000000004
10,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",64273.71617931833,65845.58044647948,33536.512222696765,1.3856365111363234,261814.3978655728,13546.625584834435,40988.65908918106,82730.64709467474,15.956506106701374,2.3486174533093394,2.957920431908556,0.04505458976111271,56.39999999999999,52.6
10,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",64264.956043650556,64168.3521847733,27434.035697164596,1.3828727053153855,216038.00393457132,16564.781468253936,41635.76704371575,80939.50767375207,15.940701905770746,-0.2584215092946097,2.9551566260876183,-0.0060601532829242955,60.4,53.800000000000004
40,"[(15, 30), (25, 50), (35, 70)]","[(30, 15), (50, 25), (70, 35)]",64219.83282779119,64654.794148430985,26446.371225363055,1.3686316417032662,211271.67591894203,14917.064273737575,43672.13471174412,79504.5084538534,15.859294905111993,0.49769093005285153,2.940915562475499,0.01210704861680909,59.8,53.6
20,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",64103.08701454042,64939.65375228974,27223.902698459566,1.3317490223180073,163961.06867028621,17323.91281139137,41875.20174621948,78627.15028806307,15.648673248051168,0.9404691154002924,2.90403294309024,0.02222484824178585,58.8,53.6
50,"[(10, 40), (20, 60), (30, 80)]","[(20, 10), (40, 20), (60, 30)]",64097.40801401857,63907.44248241863,27595.465006831342,1.329953528603256,169820.65145848575,13911.848868136158,41660.76840414819,80506.3850380173,15.638427737166833,-0.6639726052844208,2.9022374493754888,-0.01547950591674971,57.199999999999996,54.0
20,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",64046.03996788614,64363.94701247367,27133.9276916031,1.3137070335956569,182812.95774776116,16139.367190813635,41634.241718930076,81446.88665030898,15.545754409574789,0.04560588419800017,2.8859909543678897,0.0010813165915311003,57.99999999999999,55.00000000000001
60,"[(15, 30), (25, 50), (35, 70)]","[(20, 20), (40, 40), (60, 60)]",64039.070969991815,63478.27719888292,27782.6965862712,1.3115021018174078,213222.67077376228,15779.860955182065,40880.28002742585,77058.4460657019,15.533181608515074,-1.3310556977410202,2.8837860225896406,-0.030822402164071037,58.199999999999996,54.400000000000006
70,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",63971.86821893421,64001.934049432544,25109.966347806512,1.290229865172221,166120.93250181805,20366.648934093013,43966.26423098263,78643.03815406478,15.411940817152429,-0.5170974288596053,2.862513785944454,-0.013248627745128375,58.599999999999994,54.800000000000004
40,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",63959.90005978114,65456.51711196086,26100.076750122516,1.2864396106320175,177932.09532513504,17282.55597761359,45211.98738380936,81356.50482571493,15.390349006340573,1.7438677629011603,2.8587235314042503,0.04298494891162559,61.4,56.00000000000001
50,"[(15, 30), (25, 50), (35, 70)]","[(25, 25), (50, 50)]",63892.288318824016,64440.156605716766,27480.003388450892,1.2650166565303156,181852.81072916964,18675.93540719537,42700.797978363094,77711.36238879866,15.268370354424658,0.1640640472549717,2.8373005773025484,0.003840973305476084,59.8,54.6
80,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",63825.17007137352,62305.96909233321,24034.54219282044,1.243732121614105,157424.09557642828,18597.93026600678,42807.37608076107,74008.01023045601,15.147282016407118,-3.1532602120165834,2.816016042386338,-0.0844050840519074,58.4,54.0
10,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",63801.548765836604,64613.6681688799,27823.90511825307,1.236237074631008,173228.84501308962,14761.762599475194,41329.90782196206,82737.09736493693,15.104666710764953,0.4337658022018193,2.808520995403241,0.010029559884801944,59.0,50.8
70,"[(10, 20), (20, 40), (30, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",63797.14123689184,64034.46063709949,27118.817259943196,1.2348383186945755,161546.6562277737,15493.235596603028,41985.1139544788,79779.70645484443,15.096715067583574,-0.4665389668396454,2.8071222394668083,-0.011067813403912224,57.99999999999999,54.0
10,"[(15, 30), (25, 50), (35, 70)]","[(20, 20), (40, 40), (60, 60)]",63696.1752124925,64857.28618192206,27284.374879787112,1.202774951497032,167931.04467277697,10573.629460521632,43139.68137656893,83928.56440099233,14.914561799952864,0.812439156624665,2.775058872269265,0.01915673486959538,57.4,55.60000000000001
30,"[(10, 40), (20, 60), (30, 80)]","[(25, 25), (50, 50)]",63565.134598511424,64503.82121069698,28844.49119200033,1.1611002343523635,181866.25507950952,16433.69381609224,41181.01967978906,80827.82322116378,14.678150827341147,0.26302261450053455,2.7333841551245963,0.005866443034244841,55.00000000000001,56.00000000000001
10,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(30, 15), (50, 25), (70, 35)]",63529.46287705046,65823.17171771871,29184.190293300402,1.1497436914334358,213933.4245894369,15383.415681930463,41691.33169353003,83895.94719633383,14.613795311069378,2.313785921838292,2.7220276122056686,0.05100587189472564,59.0,55.00000000000001
60,"[(10, 40), (20, 60), (30, 80)]","[(20, 10), (40, 20), (60, 30)]",63517.773976965356,64543.2828718392,29248.24293123131,1.1460212728287233,208859.34269464607,13769.529272058313,41423.861853430615,80357.72492544686,14.592707312822672,0.3243607701205574,2.718305193600956,0.007134658518205868,58.199999999999996,53.2
70,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",63516.33904164222,64250.7393645809,25467.328996215398,1.1455642690605616,144251.6026546693,18487.62890475966,42286.656970082666,78050.85794853422,14.590118539425848,-0.13036107012756645,2.7178481898327944,-0.003293132220457739,60.0,55.800000000000004
50,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",63497.485859966204,65177.72380490527,27126.78641946072,1.1395590673268785,163709.29701969496,16833.760702473308,44876.35029465218,79674.59277621217,14.556105427906882,1.3105188678212776,2.7118429880991113,0.031080613294949083,59.8,53.6
50,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",63493.30760076587,65223.144231578204,29268.150518607792,1.1382279959915698,197963.28713409306,17992.464473269894,41513.04578791051,82837.78605384514,14.548567411322816,1.381119169961418,2.7105119167638025,0.03035851495795629,57.199999999999996,53.400000000000006
30,"[(15, 30), (25, 50), (35, 70)]","[(25, 25), (50, 50)]",63454.98158199988,64133.88324729416,28392.721013323586,1.1260151753927694,164214.22998138025,16025.728778805504,41127.45844132926,81572.86743822033,14.479423265110928,-0.3119991081577891,2.698299096165002,-0.007069537254952922,55.800000000000004,52.2
70,"[(10, 40), (20, 60), (30, 80)]","[(20, 10), (40, 20), (60, 30)]",63415.70153597923,65680.95741581412,30504.469466047332,1.1134922233501765,239038.41108114173,17158.26039196734,43385.75645455974,79839.90681926275,14.408557953953915,2.0927317966665453,2.6857761441224093,0.044136180471695347,58.599999999999994,54.6
60,"[(10, 40), (20, 60), (30, 80)]","[(30, 15), (50, 25), (70, 35)]",63376.807135282026,64432.71728742005,27654.62701871697,1.1010861038474928,147314.26536628488,15839.850514253798,41883.74060603107,80255.96988136604,14.338388387293435,0.15250056892732508,2.6733700246197256,0.0035477116030641805,58.4,54.0
20,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(25, 25), (50, 50)]",63376.25593057241,65128.95994088577,28381.365368643215,1.1009102427046003,180198.5195882808,17093.445215408497,41234.95854875653,81104.39228044567,14.337393956349098,1.234721615671094,2.673194163476833,0.02798855108979591,57.599999999999994,53.0
20,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",63342.59367649567,64818.07101762114,26295.938631310983,1.0901680245997358,193835.0846487334,15279.410150090573,44202.91792957745,81316.61572941735,14.276663729400262,0.7514841491330704,2.6624519453719686,0.018385514893852897,58.599999999999994,55.400000000000006
10,"[(10, 40), (20, 60), (30, 80)]","[(20, 10), (40, 20), (60, 30)]",63339.05238161379,64667.67450121334,27356.568351914346,1.0890376695580795,184456.80571717024,16744.19522467651,42269.28593617751,82634.51580747402,14.270274863064117,0.5177118075460102,2.6613215903303122,0.012175059775825245,57.8,55.400000000000006
70,"[(15, 30), (25, 50), (35, 70)]","[(30, 15), (50, 25), (70, 35)]",63322.079025154,64020.99790689106,26992.222535547793,1.0836191981564047,172241.47369282824,20061.33596334219,41366.07034014995,78183.21789790451,14.239653152838288,-0.48746507630115005,2.6559031189286375,-0.011618485249343967,57.599999999999994,54.400000000000006
20,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",63319.17534065971,65443.26423070121,29851.65083162894,1.0826921271375634,246682.1760804779,19234.33555060075,41934.472211435845,82705.17390381734,14.234414602326373,1.7232678370595074,2.654976047909796,0.03713890366355247,56.99999999999999,53.0
20,"[(10, 40), (20, 60), (30, 80)]","[(20, 10), (40, 20), (60, 30)]",63313.42375965034,64808.75152142943,27689.25945071136,1.0808556963425309,175484.28416110325,11777.550919302148,42488.34470882408,82374.59246753523,14.224038148651651,0.7369981723353071,2.6531396171147636,0.0171237831768707,59.8,53.0
60,"[(10, 40), (20, 60), (30, 80)]","[(20, 20), (40, 40), (60, 60)]",63304.10571859831,63649.7235644601,27034.957295007443,1.07788024197768,162633.08830647543,13996.010834720322,42375.33449035704,79444.19994114147,14.207227428058841,-1.0645640309467372,2.650164162749913,-0.025333240749513177,56.39999999999999,55.2
30,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",63240.02740460989,63405.17487556295,26185.990121926094,1.0574091394710328,152150.23195158626,18402.647587499618,41307.47206986455,80126.10033873821,14.091623447940826,-1.4446840031442179,2.6296930602432655,-0.03549347442570628,57.99999999999999,53.0
30,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",63234.480824712584,64858.093180506265,28181.988655932957,1.0556363930548374,168590.51825690144,12947.269761048401,40828.953535574496,81443.30253468185,14.081616837712483,0.8136935337418492,2.62792031382707,0.0185752162712877,57.599999999999994,53.800000000000004
40,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",63216.33182283037,64684.05543062544,28352.90686163579,1.0498349078347236,198764.56763505246,11803.460997809612,41521.69284216176,80237.86799370777,14.048874140188753,0.5431738881679835,2.6221188286069563,0.01232497204125994,59.599999999999994,53.800000000000004
40,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(25, 25), (50, 50)]",63189.49759843697,63642.461926321026,25560.415925511497,1.0412546742350814,155032.30716959844,19360.897761953784,41974.21151275854,78773.51561568672,14.000462392903735,-1.0758513279671467,2.6135385950073142,-0.027078773755613548,59.599999999999994,52.0
60,"[(10, 40), (20, 60), (30, 80)]","[(25, 25), (50, 50)]",63081.00258055766,63021.49924008856,25583.552961014284,1.0065336846797779,154390.23332239053,12287.434867175443,41945.09861238042,78158.30132313236,13.80472603360922,-2.0410591975772325,2.5788176054520107,-0.051326233231942534,56.99999999999999,54.0
20,"[(20, 50), (40, 100)]","[(20, 20), (40, 40), (60, 60)]",63031.901337604744,63921.73780474445,26399.481720242446,0.9908044126596627,145177.45209797943,15112.31651720335,42475.96384272107,80211.50379728051,13.716142256028482,-0.6417523367990268,2.5630883334318955,-0.01563927829713056,57.8,56.599999999999994
30,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",63005.98550704286,65664.39341720061,31332.96729766868,0.9824984879923226,205312.08345432946,14379.514024596212,40430.474005180484,82784.31760723473,13.669387387266493,2.066985158151165,2.5547824087645554,0.04244049911711429,56.8,54.6
30,"[(10, 40), (20, 60), (30, 80)]","[(30, 15), (50, 25), (70, 35)]",62980.20678832292,64271.4471387739,28239.682822980823,0.9742337952192148,182763.3250714209,14068.634335188084,41934.68441786745,81069.69184990127,13.62287988260732,-0.09817345715767234,2.5465177159914476,-0.0022365515891004445,58.599999999999994,52.800000000000004
10,"[(10, 40), (20, 60), (30, 80)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",62942.01391446148,65449.45834193445,28324.45090216718,0.9619841308100119,174160.2842473019,12204.542409752621,41839.534123100915,84188.11815971161,13.553975943728316,1.7328957986747848,2.5342680515822447,0.039360046184754645,56.8,53.800000000000004
50,"[(10, 20), (20, 40), (30, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",62848.06647982221,62809.00823024326,26086.16649994824,0.9318268895696091,220572.85512999113,13976.983027636717,42573.567189644426,77352.62964748804,13.384484946069735,-2.3713495668238322,2.504110810341842,-0.05848304372461565,57.199999999999996,54.400000000000006
70,"[(15, 30), (25, 50), (35, 70)]","[(20, 20), (40, 40), (60, 60)]",62747.20332691488,63433.44950572732,27133.728726708774,0.8994095237046196,168257.9235420878,11603.066382767445,41395.18665505592,79329.14078492238,13.202517269369512,-1.4007346706802237,2.4716934444768524,-0.03321169565806731,56.8,50.2
80,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",62737.32500319474,64235.65664335289,28254.635869360096,0.8962323946885231,185137.11265661698,17462.70908152114,41847.549585397275,79778.61704953658,13.184695740245802,-0.15380525050615376,2.468516315460756,-0.003502080273550562,57.4,52.400000000000006
60,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",62705.291485874746,63831.553022189495,25810.567809584318,0.8859268181503399,204406.7961869932,17423.692522408764,43129.92587281758,79542.9109834987,13.126903924748909,-0.7819331621063472,2.4582107389225727,-0.019490219191963604,56.2,54.800000000000004
30,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",62681.621300132414,63248.537234783784,27146.28460152064,0.8783091220300632,159423.53523692297,13329.168680267974,40967.75321701406,82129.2928212967,13.084200434103993,-1.6881573823169755,2.450593042802296,-0.040008031575072774,56.00000000000001,53.2
20,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",62647.47884376669,62790.77066547574,27178.6829978548,0.86731711555037,158131.79714547444,14227.722749197335,38931.0595347237,80317.32733184304,13.02260387200348,-2.3996975520190955,2.439601036322603,-0.0568031931831813,56.599999999999994,55.60000000000001
80,"[(10, 40), (20, 60), (30, 80)]","[(20, 20), (40, 40), (60, 60)]",62610.91081775659,64701.6406844656,29045.022121984333,0.8555388915664652,200483.56295743017,16661.435604517723,41317.419281209455,82042.47774616153,12.956631328584331,0.5705079386221179,2.427822812338698,0.012636727789594546,59.4,54.0
60,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(30, 15), (50, 25), (70, 35)]",62602.34071526814,63802.659753696076,27719.883321806363,0.8527777445987539,232808.60733108793,16862.000795751628,42877.763080977704,77822.71710415347,12.941169967383987,-0.8268440895210175,2.4250616653709867,-0.01919008411383865,57.8,54.0
20,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",62596.51369781853,64293.977817521096,27331.59697660445,0.8509002020966827,156689.3102380106,16408.791093869542,41239.85371078357,81156.28769369837,12.930657418481509,-0.06315236987400595,2.4231841228689155,-0.0014865149951177532,58.199999999999996,55.800000000000004
80,"[(10, 20), (20, 40), (30, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",62559.47879322633,63178.28049236582,25407.525128847145,0.8389637938897021,185621.13278443084,17320.99169181149,42646.68313090407,77100.23061662391,12.863842577271365,-1.7973625925147463,2.411247714661935,-0.04551116836596759,57.4,53.800000000000004
70,"[(10, 40), (20, 60), (30, 80)]","[(30, 15), (50, 25), (70, 35)]",62496.58646654376,64033.52968436366,27101.904076976905,0.8186805402216502,190156.02832216636,14799.757018157059,43192.43178690735,78106.09921971493,12.750378242290555,-0.467986014990489,2.390964460993883,-0.011109070456766835,58.599999999999994,54.800000000000004
50,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",62282.15021342338,62197.22143886984,24448.051855394897,0.7494002349555551,157823.6425078786,18776.526694287382,43771.20928468503,75309.82396748706,12.36351281467035,-3.322294669725011,2.321684155727788,-0.0874255838477306,58.199999999999996,53.2
70,"[(10, 20), (20, 40), (30, 60)]","[(20, 10), (40, 20), (60, 30)]",62228.90496154952,62698.85953317522,25529.372767115154,0.7321681305962002,206053.67061988704,17209.455049770775,41739.58292520625,77707.0211681229,12.267452811591653,-2.542561769415927,2.304452051368433,-0.06407314147565532,56.39999999999999,53.2
80,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",62206.472377422644,63685.394284678194,24591.785874159952,0.7249045969041523,166775.3930314331,19094.855668163007,43527.08595769262,77378.33703032273,12.226982083696605,-1.0091184129852866,2.297188517676385,-0.026399561419055195,60.6,54.0
10,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(25, 25), (50, 50)]",62153.2132620521,62935.79444305356,27589.252947520847,0.7076512236677823,195533.82124134747,16382.44058989805,39082.87755461403,78719.76877076528,12.130897069419973,-2.1742764526484204,2.279935144440015,-0.05070134395717564,56.8,51.0
40,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",62132.04672892097,64873.40072213912,28661.869383704307,0.7007910078943747,166243.38763512555,17280.120032994004,42108.87194179118,82988.16629484476,12.092710429932223,0.837487168973076,2.2730749286666074,0.018798288020184746,56.2,53.6
70,"[(10, 40), (20, 60), (30, 80)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",62108.92207034057,65091.00853567113,29472.176604909568,0.693294013057888,181902.4373399125,18643.313253994478,42282.190649041186,80339.94393723215,12.050991127341844,1.175730961662265,2.2655779338301207,0.025664948318672557,57.4,53.2
30,"[(10, 40), (20, 60), (30, 80)]","[(20, 10), (40, 20), (60, 30)]",62108.23574889029,63836.432307760864,28186.51078556266,0.6930714741029576,204855.06883227426,16593.590677980854,42493.27508928196,80528.92839103789,12.049752931666045,-0.7743489304995589,2.2653553948751903,-0.01767421098327778,55.400000000000006,54.2
10,"[(15, 30), (25, 50), (35, 70)]","[(30, 15), (50, 25), (70, 35)]",62088.162694111525,63729.578501001,27880.47865214493,0.6865619384041954,156553.2083554783,16351.619383994066,41876.72564979383,80447.87425984576,12.013539041488286,-0.9404396433057799,2.258845859176428,-0.021700780421134783,58.199999999999996,54.0
30,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",62063.00907620139,64003.63393275547,25552.27324176145,0.678402438387038,158224.6627383077,16690.396148876876,44062.97392537901,81565.32144199117,11.968159284066694,-0.5144551754729184,2.2506863591592707,-0.01295276981348728,57.199999999999996,54.6
40,"[(20, 50), (40, 100)]","[(20, 10), (40, 20), (60, 30)]",62041.805551564335,64173.89022221446,27640.893242636594,0.6715222409647392,177559.859931532,13549.328224790594,43289.05251235809,78569.6570170657,11.929905908033463,-0.24981333131722422,2.243806161736972,-0.005814443934285187,58.4,54.0
40,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",61989.597184603015,63119.15092998274,28192.119716562447,0.6545734569517014,187328.90411272392,16466.257705461412,39633.75573817648,78432.66774780434,11.835716553780452,-1.8892720102690115,2.226857377723934,-0.04311331423477653,57.199999999999996,52.0
