reserve_pct,buy_tiers,sell_tiers,median_value,mean_value,std_value,cagr,max_value,min_value,percentile_25,percentile_75,median_improvement,mean_improvement,cagr_improvement,sharpe_ratio,win_rate,beat_dca_rate
40,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",62244.695555080136,61778.20716393276,25359.413339393173,0.7372797722034807,269776.96298166923,16084.400538567816,43274.83244835022,74820.43211284597,12.775658609994439,-6.51433800818852,2.3934436462950015,-0.1697545327391357,60.8,50.4
50,"[(15, 30), (25, 50), (35, 70)]","[(25, 25), (50, 50)]",62230.77671786108,62268.24993439937,25866.45647817637,0.7327740991670773,199700.85528504325,14657.38888544053,42546.17280601279,74816.20919056458,12.750440299896432,-5.772782451553365,2.388937973258598,-0.1474818398383743,60.199999999999996,52.6
50,"[(20, 50), (40, 100)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",62216.06688815195,60952.728101751876,24611.909720334595,0.7280114972776808,150026.4624975273,15763.988590091441,43537.3018917559,74373.30014279924,12.72378886046542,-7.763491393031538,2.3841753713692015,-0.20845007488018824,58.8,49.0
10,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",62198.14110614851,63964.3528974957,28552.02566124656,0.7222064485237656,214603.27492149512,11631.293083419148,41881.562118126094,78422.82276413396,12.691310721509014,-3.206160408110438,2.3783703226152864,-0.07420593037922665,58.4,50.6
40,"[(10, 40), (20, 60), (30, 80)]","[(20, 10), (40, 20), (60, 30)]",62174.6466432505,62219.79182016417,26415.403055414346,0.7145960224464343,189024.1159937937,15842.913219644415,42114.60135376506,75932.302436695,12.648743182164763,-5.84611152819897,2.370759896537955,-0.14625143889084163,57.599999999999994,50.4
50,"[(20, 50), (40, 100)]","[(20, 20), (40, 40), (60, 60)]",62155.50653353935,62047.70938870918,26474.478964316502,0.7083943761598377,187126.87059164286,14081.81600857467,40364.442981909364,75920.35705812494,12.614064910236648,-6.106514682648592,2.3645582502513585,-0.15242502572496064,59.199999999999996,51.6
40,"[(20, 50), (40, 100)]","[(20, 10), (40, 20), (60, 30)]",62153.341286267736,61842.35091355899,25260.190235870563,0.7076927114903819,183872.47200594767,15629.51796758164,41057.47791026946,74985.35495492382,12.610141890211688,-6.417272697106687,2.3638565855819027,-0.1678820140601729,59.8,51.4
50,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",62114.383965754256,63253.31857032509,25536.986422165417,0.695064956353475,182285.53613024895,17950.77514465813,43925.47558098339,76914.73501971964,12.539558566774906,-4.28213068672438,2.3512288304449958,-0.11081041078201788,61.0,52.6
30,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(25, 25), (50, 50)]",62103.827248595684,60188.33731835499,23638.91141120976,0.6916419759567916,166363.85086713213,14041.387491047066,41208.93495545068,73080.61747598695,12.52043178464993,-8.920203147658444,2.3478058500483123,-0.24936618717348077,57.4,51.2
40,"[(10, 20), (20, 40), (30, 60)]","[(20, 10), (40, 20), (60, 30)]",62035.00992246567,62491.892420236676,26493.06709031232,0.6693167722630511,162724.1540222132,15624.196155762296,42496.358197104826,74602.50396227665,12.395747758021137,-5.43435622007475,2.325480646354572,-0.13555207078974124,58.599999999999994,52.0
40,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",61990.91023790516,62140.34560185051,25864.950669791913,0.6549998630142495,191639.10587772058,14937.531480535847,42420.800950608675,76616.22494280298,12.315847439986747,-5.966333248005286,2.3111637371057703,-0.1524355091329956,59.0,51.6
20,"[(20, 50), (40, 100)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",61975.705851597726,62347.238295023155,25762.676524384995,0.6500618885243448,166210.7938894114,14143.226246695836,42741.26432979097,76834.58812671191,12.288299957196596,-5.653253583339889,2.3062257626158655,-0.14500994208970616,60.199999999999996,50.8
50,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 10), (40, 20), (60, 30)]",61961.276549735325,63262.483805382,24842.555795257296,0.6453747441788726,177294.5145987437,17409.964864617363,44440.47885949125,76769.67957269514,12.262156781359632,-4.268261425929359,2.3015386182703934,-0.11353899106695532,60.4,53.2
20,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",61883.515884589106,61081.23523441957,25663.419957345766,0.6201003036836239,160234.18228561382,14567.919903763941,40784.83394523336,75230.70872927946,12.121269109765896,-7.5690284113488575,2.2762641777751447,-0.1949018213392399,56.00000000000001,53.0
