Date,Price,Open,High,Low,Change %
2014-06-26,2829.67,2833.57,2833.57,2811.59,-0.12%
2014-06-27,2834.89,2828.53,2835.62,2822.17,0.19%
2014-06-30,2832.94,2833.8,2838.72,2830.05,-0.04%
2014-07-01,2851.6,2835.7,2859.26,2835.7,0.67%
2014-07-02,2853.21,2851.04,2856.24,2850.32,0.07%
2014-07-03,2868.55,2854.82,2868.83,2854.82,0.55%
2014-07-07,2856.34,2865.73,2865.73,2852.3,-0.39%
2014-07-08,2835.86,2854.2,2854.2,2829.79,-0.71%
2014-07-09,2848.73,2837.61,2850.75,2837.61,0.46%
2014-07-10,2836.77,2839.65,2844.13,2819.73,-0.41%
2014-07-11,2840.69,2838.09,2842.27,2829.14,0.15%
2014-07-14,2853.6,2843.2,2857.49,2843.2,0.48%
2014-07-15,2847.84,2853.76,2861.12,2836.3,-0.19%
2014-07-16,2859.55,2851.9,2862.87,2851.04,0.42%
2014-07-17,2825.37,2856.68,2859.57,2821.77,-1.19%
2014-07-18,2854.11,2830.01,2856.56,2829.0,1.03%
2014-07-21,2846.67,2851.43,2851.43,2835.42,-0.23%
2014-07-22,2860.68,2849.43,2864.57,2849.43,0.50%
2014-07-23,2865.45,2863.0,2868.63,2858.82,0.18%
2014-07-24,2866.63,2866.77,2871.53,2863.45,0.05%
2014-07-25,2852.37,2861.45,2861.45,2846.75,-0.49%
2014-07-28,2852.43,2851.42,2856.18,2835.71,0.03%
2014-07-29,2839.33,2853.75,2860.66,2839.33,-0.45%
2014-07-30,2839.21,2843.68,2851.89,2828.11,0.01%
2014-07-31,2782.17,2831.74,2831.74,2782.17,-2.00%
2014-08-01,2773.98,2780.61,2791.41,2761.3,-0.28%
2014-08-04,2793.07,2775.21,2798.69,2767.43,0.72%
2014-08-05,2765.73,2788.92,2788.92,2756.52,-0.97%
2014-08-06,2765.47,2761.3,2776.56,2752.94,0.00%
2014-08-07,2749.95,2769.24,2777.74,2743.04,-0.55%
2014-08-08,2781.37,2750.7,2782.52,2748.82,1.15%
2014-08-11,2788.21,2783.17,2799.73,2783.17,0.27%
2014-08-12,2783.49,2786.22,2791.98,2775.57,-0.16%
2014-08-13,2801.79,2785.81,2804.24,2785.81,0.67%
2014-08-14,2813.76,2802.53,2813.76,2802.53,0.44%
2014-08-15,2813.35,2818.82,2826.16,2793.78,-0.01%
2014-08-18,2836.44,2817.3,2836.87,2817.3,0.85%
2014-08-19,2850.41,2837.61,2851.85,2837.61,0.50%
2014-08-20,2857.19,2848.56,2860.21,2844.53,0.25%
2014-08-21,2865.4,2857.35,2868.86,2857.35,0.30%
2014-08-22,2859.38,2865.42,2866.72,2854.21,-0.20%
2014-08-25,2872.23,2863.32,2878.13,2863.32,0.48%
2014-08-26,2874.98,2872.97,2882.17,2872.97,0.11%
2014-08-27,2874.85,2875.43,2877.73,2869.25,0.00%
2014-08-28,2869.7,2870.7,2872.28,2860.78,-0.17%
2014-08-29,2879.05,2872.01,2879.05,2866.55,0.34%
2014-09-02,2876.39,2878.98,2881.85,2865.62,-0.05%
2014-09-03,2873.82,2877.99,2886.17,2870.09,-0.08%
2014-09-04,2869.24,2874.99,2888.63,2861.77,-0.15%
2014-09-05,2883.33,2869.4,2883.33,2858.06,0.50%
2014-09-08,2873.62,2881.8,2881.8,2865.14,-0.31%
2014-09-09,2854.54,2872.2,2872.63,2849.08,-0.65%
2014-09-10,2864.75,2854.27,2866.18,2846.52,0.37%
2014-09-11,2867.06,2860.32,2867.35,2850.41,0.09%
2014-09-12,2849.57,2865.64,2865.64,2842.11,-0.60%
2014-09-15,2846.76,2849.48,2851.2,2838.72,-0.07%
2014-09-16,2867.86,2843.33,2872.6,2839.32,0.75%
2014-09-17,2871.32,2868.02,2884.38,2859.42,0.13%
2014-09-18,2885.11,2873.21,2886.4,2873.21,0.49%
2014-09-19,2883.4,2886.7,2896.17,2877.95,-0.05%
2014-09-22,2859.51,2880.73,2880.73,2854.77,-0.80%
2014-09-23,2842.75,2857.09,2860.81,2842.75,-0.58%
2014-09-24,2864.7,2843.2,2866.85,2836.46,0.78%
2014-09-25,2818.13,2863.0,2863.0,2818.13,-1.62%
2014-09-26,2841.95,2818.15,2847.11,2818.15,0.85%
2014-09-29,2833.98,2835.7,2838.99,2814.2,-0.25%
2014-09-30,2825.83,2834.28,2844.31,2821.1,-0.28%
2014-10-01,2788.17,2824.28,2824.28,2781.73,-1.32%
2014-10-02,2787.91,2787.34,2796.65,2758.97,0.00%
2014-10-03,2818.73,2790.37,2823.46,2790.37,1.11%
2014-10-06,2813.49,2820.94,2832.11,2804.33,-0.16%
2014-10-07,2770.7,2809.79,2809.79,2770.42,-1.51%
2014-10-08,2818.83,2771.02,2820.98,2756.27,1.75%
2014-10-09,2760.31,2816.85,2816.85,2759.45,-2.07%
2014-10-10,2728.41,2756.32,2772.64,2728.27,-1.15%
2014-10-13,2682.71,2727.07,2736.23,2681.85,-1.65%
2014-10-14,2686.75,2685.89,2716.8,2678.3,0.16%
2014-10-15,2664.75,2681.49,2681.49,2604.94,-0.81%
2014-10-16,2664.92,2655.2,2683.81,2625.15,0.02%
2014-10-17,2699.0,2667.68,2715.31,2667.68,1.29%
2014-10-20,2722.84,2696.53,2724.27,2691.81,0.91%
2014-10-21,2775.92,2730.3,2777.64,2730.3,1.96%
2014-10-22,2755.35,2775.66,2787.1,2754.93,-0.73%
2014-10-23,2788.98,2760.67,2804.99,2760.67,1.23%
2014-10-24,2808.44,2789.86,2809.44,2782.28,0.71%
2014-10-27,2803.36,2805.36,2807.65,2788.79,-0.15%
2014-10-28,2836.54,2806.67,2836.54,2806.67,1.19%
2014-10-29,2832.41,2833.84,2845.41,2813.41,-0.14%
2014-10-30,2849.86,2828.14,2856.58,2821.43,0.63%
2014-10-31,2882.88,2858.88,2883.16,2858.88,1.17%
2014-11-03,2881.78,2882.35,2891.35,2875.92,-0.01%
2014-11-04,2873.37,2878.65,2878.94,2857.52,-0.28%
2014-11-05,2889.52,2877.67,2889.8,2876.38,0.57%
2014-11-06,2900.1,2888.82,2900.67,2878.25,0.38%
2014-11-07,2900.82,2901.54,2904.25,2891.11,0.03%
2014-11-10,2909.14,2900.15,2909.71,2897.58,0.31%
2014-11-11,2910.86,2908.72,2913.14,2904.58,0.07%
2014-11-12,2908.45,2907.88,2911.44,2899.6,-0.07%
2014-11-13,2909.74,2909.6,2919.59,2897.04,0.05%
2014-11-14,2910.18,2910.04,2913.61,2903.62,0.02%
2014-11-17,2911.5,2907.22,2914.07,2901.8,0.07%
2014-11-18,2926.2,2911.51,2932.33,2911.51,0.51%
2014-11-19,2921.5,2925.07,2926.35,2909.67,-0.15%
2014-11-20,2927.07,2917.24,2928.5,2909.54,0.20%
2014-11-21,2942.05,2933.5,2953.46,2932.5,0.52%
2014-11-24,2949.63,2943.5,2950.77,2943.5,0.29%
2014-11-25,2945.93,2950.49,2956.2,2942.8,-0.12%
2014-11-26,2953.92,2946.23,2954.63,2945.09,0.28%
2014-11-28,2945.96,2956.22,2957.64,2942.39,-0.25%
2014-12-01,2924.9,2942.56,2942.56,2919.48,-0.69%
2014-12-02,2943.42,2925.19,2946.56,2925.19,0.64%
2014-12-03,2954.11,2944.28,2956.96,2943.29,0.37%
2014-12-04,2950.42,2952.84,2958.11,2936.74,-0.12%
2014-12-05,2955.12,2951.42,2960.96,2948.57,0.17%
2014-12-08,2932.79,2953.43,2954.86,2924.25,-0.73%
2014-12-09,2931.8,2927.25,2932.94,2895.37,-0.02%
2014-12-10,2883.57,2930.25,2930.25,2881.0,-1.64%
2014-12-11,2896.39,2885.86,2925.13,2885.86,0.45%
2014-12-12,2849.16,2889.14,2891.7,2849.16,-1.62%
2014-12-15,2830.29,2852.19,2871.68,2819.9,-0.63%
2014-12-16,2805.98,2825.89,2868.85,2805.84,-0.85%
2014-12-17,2862.89,2807.28,2868.44,2807.28,2.04%
2014-12-18,2931.31,2871.3,2931.31,2871.3,2.40%
2014-12-19,2944.54,2930.75,2954.64,2930.75,0.46%
2014-12-22,2954.8,2941.72,2955.23,2941.72,0.38%
2014-12-23,2959.78,2958.79,2966.18,2956.37,0.18%
2014-12-24,2959.08,2960.92,2967.18,2959.08,-0.01%
2014-12-26,2968.32,2961.93,2973.87,2961.93,0.33%
2014-12-29,2970.04,2965.78,2974.3,2963.22,0.09%
2014-12-30,2955.13,2966.78,2966.78,2954.0,-0.49%
2014-12-31,2924.46,2957.41,2962.38,2923.04,-1.03%
2015-01-02,2922.91,2923.91,2943.08,2905.59,-0.03%
2015-01-05,2868.7,2916.69,2916.69,2864.02,-1.83%
2015-01-06,2842.88,2870.71,2882.06,2828.4,-0.89%
2015-01-07,2875.69,2846.73,2880.94,2846.73,1.16%
2015-01-08,2926.8,2882.09,2929.63,2882.09,1.79%
2015-01-09,2901.97,2928.37,2929.78,2892.74,-0.84%
2015-01-12,2877.74,2902.99,2907.53,2869.65,-0.81%
2015-01-13,2869.95,2882.15,2918.04,2848.95,-0.26%
2015-01-14,2853.08,2863.15,2863.15,2820.6,-0.58%
2015-01-15,2826.43,2856.36,2867.0,2824.73,-0.92%
2015-01-16,2864.03,2825.46,2865.59,2819.64,1.34%
2015-01-20,2867.35,2864.94,2876.42,2841.83,0.15%
2015-01-21,2880.69,2863.82,2889.48,2852.19,0.47%
2015-01-22,2924.5,2883.53,2926.48,2872.34,1.53%
2015-01-23,2908.07,2923.94,2923.94,2906.22,-0.55%
2015-01-26,2914.75,2905.26,2915.46,2891.94,0.26%
2015-01-27,2875.38,2901.44,2901.44,2861.77,-1.34%
2015-01-28,2836.43,2879.07,2893.52,2835.44,-1.35%
2015-01-29,2863.08,2836.59,2867.89,2817.75,0.95%
2015-01-30,2825.7,2860.12,2865.78,2823.43,-1.30%
2015-02-02,2861.43,2827.31,2862.71,2804.93,1.29%
2015-02-03,2902.51,2863.85,2902.93,2863.85,1.44%
2015-02-04,2890.2,2900.68,2908.89,2883.4,-0.41%
2015-02-05,2919.65,2892.76,2921.21,2892.76,1.03%
2015-02-06,2909.47,2919.1,2933.39,2901.69,-0.34%
2015-02-09,2896.2,2905.82,2909.64,2889.4,-0.43%
2015-02-10,2926.91,2899.74,2930.16,2898.61,1.07%
2015-02-11,2926.49,2926.63,2933.57,2911.64,0.00%
2015-02-12,2954.51,2928.34,2954.51,2928.34,0.97%
2015-02-13,2966.26,2954.66,2966.26,2951.69,0.41%
2015-02-17,2969.8,2964.43,2971.22,2954.96,0.16%
2015-02-18,2968.68,2967.97,2969.38,2958.07,-0.03%
2015-02-19,2965.15,2967.69,2971.79,2955.81,-0.11%
2015-02-20,2983.1,2965.29,2983.53,2947.9,0.62%
2015-02-23,2981.41,2981.55,2981.98,2971.94,-0.03%
2015-02-24,2989.33,2980.28,2992.72,2975.76,0.27%
2015-02-25,2986.78,2988.76,2994.84,2981.13,-0.08%
2015-02-26,2981.98,2986.5,2986.5,2972.23,-0.15%
2015-02-27,2972.94,2981.98,2984.53,2971.95,-0.29%
2015-03-02,2990.32,2973.09,2990.46,2972.1,0.61%
2015-03-03,2976.48,2987.78,2987.78,2963.07,-0.45%
2015-03-04,2963.07,2976.06,2976.06,2947.68,-0.44%
2015-03-05,2966.32,2962.79,2970.84,2958.13,0.12%
2015-03-06,2924.11,2965.9,2965.9,2918.47,-1.41%
2015-03-09,2934.72,2924.56,2940.51,2924.56,0.39%
2015-03-10,2884.77,2929.79,2929.79,2884.77,-1.69%
2015-03-11,2878.85,2885.2,2892.82,2878.15,-0.20%
2015-03-12,2914.84,2879.85,2915.55,2879.85,1.26%
2015-03-13,2896.93,2912.73,2912.73,2879.72,-0.61%
2015-03-16,2935.32,2898.79,2935.61,2898.79,1.35%
2015-03-17,2925.32,2934.2,2934.2,2912.34,-0.33%
2015-03-18,2960.58,2922.93,2970.87,2906.57,1.21%
2015-03-19,2945.92,2959.17,2959.17,2940.7,-0.49%
2015-03-20,2972.14,2947.05,2980.32,2947.05,0.90%
2015-03-23,2966.09,2971.16,2980.89,2966.09,-0.18%
2015-03-24,2947.63,2965.1,2970.32,2947.63,-0.61%
2015-03-25,2904.51,2949.61,2955.67,2904.51,-1.45%
2015-03-26,2897.33,2902.55,2912.83,2882.26,-0.24%
2015-03-27,2903.82,2896.5,2906.36,2892.55,0.23%
2015-03-30,2938.5,2907.37,2942.44,2907.37,1.22%
2015-03-31,2912.45,2935.26,2935.26,2911.18,-0.88%
2015-04-01,2900.63,2911.75,2911.75,2884.71,-0.40%
2015-04-02,2910.63,2900.77,2917.95,2896.97,0.35%
2015-04-06,2928.68,2906.58,2937.69,2894.76,0.66%
2015-04-07,2922.35,2928.68,2941.35,2922.07,-0.21%
2015-04-08,2929.96,2922.92,2936.71,2917.85,0.27%
2015-04-09,2942.77,2928.84,2945.72,2918.99,0.45%
2015-04-10,2957.83,2942.91,2958.53,2942.91,0.52%
2015-04-13,2943.35,2956.85,2964.87,2943.21,-0.46%
2015-04-14,2947.85,2942.93,2951.79,2930.13,0.16%
2015-04-15,2962.76,2950.39,2970.22,2950.39,0.52%
2015-04-16,2960.24,2961.64,2969.09,2953.2,-0.08%
2015-04-17,2926.49,2956.58,2956.58,2914.12,-1.13%
2015-04-20,2952.65,2929.74,2957.57,2929.74,0.92%
2015-04-21,2948.02,2955.75,2965.31,2943.94,-0.15%
2015-04-22,2962.78,2949.15,2965.59,2939.03,0.51%
2015-04-23,2969.39,2961.38,2980.07,2955.75,0.23%
2015-04-24,2975.85,2968.97,2980.35,2968.97,0.23%
2015-04-27,2962.65,2977.26,2986.53,2959.98,-0.42%
2015-04-28,2970.66,2961.53,2972.48,2942.7,0.28%
2015-04-29,2959.14,2967.15,2968.83,2945.94,-0.38%
2015-04-30,2928.95,2957.04,2957.04,2917.85,-1.01%
2015-05-01,2960.69,2931.34,2960.83,2931.34,1.09%
2015-05-04,2968.56,2962.52,2977.54,2962.52,0.29%
2015-05-05,2933.18,2965.61,2969.26,2931.78,-1.18%
2015-05-06,2919.85,2935.43,2945.4,2902.59,-0.45%
2015-05-07,2930.53,2919.3,2937.4,2912.28,0.37%
2015-05-08,2969.69,2936.0,2971.93,2936.0,1.35%
2015-05-11,2953.69,2968.14,2971.09,2952.71,-0.51%
2015-05-12,2944.72,2950.05,2953.14,2925.78,-0.29%
2015-05-13,2943.6,2945.14,2960.01,2940.09,-0.03%
2015-05-14,2975.02,2945.99,2975.44,2945.99,1.08%
2015-05-15,2976.98,2976.14,2978.67,2968.71,0.08%
2015-05-18,2985.26,2974.18,2988.9,2972.36,0.31%
2015-05-19,2983.01,2985.26,2990.3,2978.39,-0.07%
2015-05-20,2979.93,2982.73,2992.4,2975.44,-0.09%
2015-05-21,2986.66,2979.37,2991.56,2975.58,0.24%
2015-05-22,2979.79,2985.81,2988.34,2979.79,-0.22%
2015-05-26,2947.98,2977.54,2977.54,2940.98,-1.03%
2015-05-27,2974.74,2948.97,2978.52,2948.97,0.92%
2015-05-28,2970.68,2972.78,2972.78,2959.61,-0.13%
2015-05-29,2951.63,2970.26,2970.26,2948.13,-0.63%
2015-06-01,2956.82,2952.48,2967.32,2943.94,0.20%
2015-06-02,2953.6,2954.72,2964.8,2938.9,-0.10%
2015-06-03,2959.62,2954.72,2970.54,2953.32,0.21%
2015-06-04,2933.73,2956.82,2957.66,2930.09,-0.87%
2015-06-05,2929.25,2932.47,2940.73,2919.31,-0.14%
2015-06-08,2909.53,2927.72,2928.7,2909.25,-0.65%
2015-06-09,2910.52,2908.98,2918.07,2899.19,0.04%
2015-06-10,2945.22,2911.5,2949.84,2911.5,1.20%
2015-06-11,2950.12,2946.34,2958.65,2946.34,0.18%
2015-06-12,2929.14,2947.74,2947.74,2925.22,-0.70%
2015-06-15,2914.75,2924.4,2924.4,2898.11,-0.46%
2015-06-16,2931.11,2914.33,2932.65,2911.26,0.57%
2015-06-17,2936.57,2932.37,2945.52,2920.49,0.20%
2015-06-18,2965.37,2937.97,2973.06,2937.97,0.99%
2015-06-19,2949.43,2964.95,2965.65,2948.6,-0.53%
2015-06-22,2966.49,2952.09,2976.41,2952.09,0.61%
2015-06-23,2968.16,2966.77,2973.47,2962.16,0.07%
2015-06-24,2946.09,2967.19,2969.14,2946.09,-0.73%
2015-06-25,2937.01,2947.77,2956.15,2936.31,-0.30%
2015-06-26,2935.62,2937.15,2945.95,2927.1,-0.04%
2015-06-29,2873.48,2930.74,2930.74,2872.08,-2.09%
2015-06-30,2880.89,2878.24,2896.53,2871.39,0.27%
2015-07-01,2900.58,2886.06,2908.12,2886.06,0.69%
2015-07-02,2899.47,2901.15,2911.06,2891.38,-0.03%
2015-07-06,2887.22,2894.33,2900.89,2872.7,-0.39%
2015-07-07,2904.39,2887.92,2907.74,2852.34,0.60%
2015-07-08,2855.84,2899.09,2899.09,2853.05,-1.66%
2015-07-09,2861.98,2859.75,2894.07,2859.75,0.22%
2015-07-10,2897.01,2863.67,2903.57,2863.67,1.23%
2015-07-13,2928.27,2900.93,2929.8,2900.93,1.11%
2015-07-14,2940.96,2928.13,2945.29,2926.04,0.44%
2015-07-15,2938.59,2940.83,2947.94,2931.76,-0.07%
2015-07-16,2961.88,2942.78,2962.02,2942.78,0.80%
2015-07-17,2964.81,2965.09,2968.02,2955.47,0.11%
2015-07-20,2966.34,2964.25,2972.61,2959.93,0.08%
2015-07-21,2953.38,2965.09,2966.34,2948.08,-0.43%
2015-07-22,2946.13,2951.71,2952.13,2940.28,-0.24%
2015-07-23,2929.14,2945.86,2949.62,2924.12,-0.57%
2015-07-24,2897.51,2928.86,2934.15,2893.89,-1.07%
2015-07-27,2879.84,2894.6,2894.6,2874.13,-0.58%
2015-07-28,2915.22,2884.03,2918.56,2881.66,1.24%
2015-07-29,2936.39,2917.04,2939.18,2916.2,0.74%
2015-07-30,2936.12,2933.61,2938.76,2917.18,0.00%
2015-07-31,2929.16,2940.02,2943.64,2926.79,-0.23%
2015-08-03,2920.26,2929.3,2930.97,2905.36,-0.28%
2015-08-04,2913.44,2919.56,2926.24,2906.9,-0.22%
2015-08-05,2922.21,2915.95,2940.16,2915.95,0.31%
2015-08-06,2899.39,2923.33,2926.81,2888.12,-0.77%
2015-08-07,2890.77,2897.73,2897.73,2877.28,-0.29%
2015-08-10,2926.96,2894.68,2928.49,2894.68,1.28%
2015-08-11,2898.72,2924.59,2924.59,2888.15,-0.96%
2015-08-12,2901.23,2894.28,2905.4,2853.95,0.10%
2015-08-13,2897.2,2901.1,2910.42,2890.11,-0.13%
2015-08-14,2908.19,2896.65,2909.45,2893.04,0.39%
2015-08-17,2922.52,2904.87,2923.22,2890.41,0.52%
2015-08-18,2914.6,2921.69,2923.78,2910.71,-0.26%
2015-08-19,2890.29,2912.66,2913.36,2877.64,-0.83%
2015-08-20,2829.01,2885.84,2885.84,2829.01,-2.11%
2015-08-21,2738.7,2826.52,2826.52,2738.7,-3.18%
2015-08-24,2629.98,2730.0,2730.0,2593.59,-3.94%
2015-08-25,2594.18,2636.54,2705.86,2593.48,-1.35%
2015-08-26,2695.18,2601.15,2698.79,2601.15,3.90%
2015-08-27,2760.48,2698.12,2763.12,2698.12,2.43%
2015-08-28,2761.89,2758.0,2768.27,2742.86,0.06%
2015-08-31,2737.92,2758.05,2758.05,2729.32,-0.84%
2015-09-01,2656.6,2734.75,2734.75,2641.75,-2.96%
2015-09-02,2705.07,2660.1,2705.07,2660.1,1.83%
2015-09-03,2707.87,2707.45,2741.03,2698.98,0.11%
2015-09-04,2666.12,2703.03,2703.03,2652.24,-1.53%
2015-09-08,2731.98,2673.57,2733.36,2673.57,2.51%
2015-09-09,2693.71,2734.63,2758.35,2688.03,-1.39%
2015-09-10,2707.74,2692.9,2725.77,2686.8,0.53%
2015-09-11,2719.55,2706.38,2719.55,2689.32,0.45%
2015-09-14,2707.7,2721.7,2721.7,2701.18,-0.41%
2015-09-15,2742.24,2710.35,2749.31,2709.24,1.29%
2015-09-16,2765.82,2741.84,2768.59,2741.7,0.87%
2015-09-17,2758.49,2765.56,2801.04,2753.64,-0.26%
2015-09-18,2713.6,2757.54,2757.54,2707.37,-1.62%
2015-09-21,2725.31,2716.72,2742.77,2709.79,0.46%
2015-09-22,2691.39,2717.29,2717.29,2672.68,-1.24%
2015-09-23,2685.73,2691.83,2700.55,2677.14,-0.20%
2015-09-24,2676.34,2679.94,2683.26,2644.06,-0.34%
2015-09-25,2674.84,2681.21,2704.75,2661.26,-0.05%
2015-09-28,2605.54,2671.17,2671.17,2601.94,-2.56%
2015-09-29,2608.48,2605.44,2629.8,2591.59,0.12%
2015-09-30,2657.93,2612.39,2658.63,2612.39,1.91%
2015-10-01,2662.94,2657.27,2667.65,2630.97,0.20%
2015-10-02,2700.89,2659.93,2700.89,2621.03,1.43%
2015-10-05,2749.39,2704.14,2752.43,2704.14,1.82%
2015-10-06,2739.31,2748.58,2755.5,2728.38,-0.36%
2015-10-07,2761.05,2742.37,2765.89,2734.21,0.80%
2015-10-08,2785.13,2758.3,2789.42,2749.31,0.88%
2015-10-09,2786.95,2785.29,2794.14,2776.85,0.07%
2015-10-12,2789.75,2787.26,2791.41,2780.07,0.13%
2015-10-13,2770.41,2786.03,2796.13,2767.78,-0.68%
2015-10-14,2757.01,2770.15,2778.31,2752.18,-0.47%
2015-10-15,2797.81,2759.93,2798.23,2759.93,1.49%
2015-10-16,2810.27,2798.24,2810.82,2792.85,0.45%
2015-10-19,2810.3,2807.54,2811.41,2794.55,0.03%
2015-10-20,2806.03,2809.21,2817.5,2800.23,-0.14%
2015-10-21,2789.32,2809.49,2815.71,2786.97,-0.59%
2015-10-22,2835.48,2793.21,2839.21,2793.21,1.66%
2015-10-23,2866.57,2843.08,2872.78,2843.08,1.11%
2015-10-26,2860.23,2865.62,2865.62,2853.74,-0.19%
2015-10-27,2852.65,2856.65,2858.86,2842.84,-0.26%
2015-10-28,2886.07,2853.21,2886.07,2848.51,1.18%
2015-10-29,2884.55,2883.03,2888.83,2875.16,-0.04%
2015-10-30,2870.48,2885.11,2891.04,2870.34,-0.48%
2015-11-02,2903.75,2871.6,2906.65,2871.6,1.19%
2015-11-03,2911.34,2901.41,2920.59,2894.37,0.27%
2015-11-04,2900.72,2912.17,2917.69,2893.41,-0.36%
2015-11-05,2897.14,2899.62,2909.42,2884.03,-0.11%
2015-11-06,2895.9,2895.07,2899.62,2874.52,-0.03%
2015-11-09,2866.67,2891.5,2891.5,2852.33,-0.98%
2015-11-10,2870.68,2864.47,2873.43,2854.4,0.15%
2015-11-11,2861.17,2872.75,2877.58,2860.89,-0.32%
2015-11-12,2820.91,2857.17,2857.17,2820.5,-1.40%
2015-11-13,2788.94,2818.72,2818.72,2787.56,-1.12%
2015-11-16,2829.77,2786.91,2829.77,2783.19,1.49%
2015-11-17,2825.65,2830.2,2848.11,2819.45,-0.14%
2015-11-18,2871.13,2827.59,2873.47,2827.59,1.62%
2015-11-19,2867.55,2871.0,2875.13,2864.25,-0.12%
2015-11-20,2878.31,2869.49,2889.19,2869.49,0.38%
2015-11-23,2873.91,2877.77,2886.31,2866.75,-0.12%
2015-11-24,2877.08,2870.61,2883.97,2851.19,0.12%
2015-11-25,2876.54,2877.09,2882.18,2872.96,-0.01%
2015-11-27,2877.65,2875.86,2882.05,2869.39,0.06%
2015-11-30,2863.48,2877.94,2881.93,2863.48,-0.46%
2015-12-01,2893.77,2866.65,2894.87,2866.65,1.07%
2015-12-02,2861.71,2892.26,2895.83,2858.4,-1.10%
2015-12-03,2820.29,2863.09,2869.0,2810.25,-1.44%
2015-12-04,2877.95,2822.23,2880.84,2822.23,2.05%
2015-12-07,2857.06,2875.35,2875.35,2842.89,-0.70%
2015-12-08,2838.22,2851.7,2852.25,2822.68,-0.65%
2015-12-09,2815.95,2834.65,2860.92,2800.68,-0.78%
2015-12-10,2822.01,2816.1,2843.32,2813.07,0.22%
2015-12-11,2767.02,2815.01,2815.01,2762.07,-1.94%
2015-12-14,2779.3,2767.61,2780.67,2739.98,0.47%
2015-12-15,2808.59,2783.98,2823.02,2783.98,1.06%
2015-12-16,2849.14,2812.58,2854.09,2806.95,1.45%
2015-12-17,2806.0,2849.83,2853.41,2805.72,-1.50%
2015-12-18,2755.71,2804.22,2804.22,2755.44,-1.78%
2015-12-21,2776.5,2761.53,2778.84,2755.49,0.78%
2015-12-22,2800.69,2778.99,2805.77,2775.28,0.88%
2015-12-23,2835.18,2804.82,2835.72,2804.82,1.24%
2015-12-24,2830.38,2833.81,2839.17,2827.22,-0.16%
2015-12-28,2823.13,2824.92,2824.92,2806.25,-0.22%
2015-12-29,2852.93,2828.36,2857.32,2828.36,1.06%
2015-12-30,2832.07,2851.15,2851.15,2830.15,-0.72%
2015-12-31,2805.04,2827.96,2830.57,2804.63,-0.95%
